retroID,POS,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
lopej001,C,2,123,28,2,0,0,0,0,8,1,0
lopej001,C,15,411,98,5,1,1,2,0,15,2,0
lopej001,C,4,111,37,2,1,0,1,0,3,2,0
lopej001,C,19,515,124,9,0,1,1,0,18,4,0
lopej001,C,125,3338,992,81,6,9,11,0,97,36,0
lopej001,C,115,3078,826,50,10,7,5,0,64,31,0
lopej001,C,123,3277,978,68,5,6,11,0,53,27,0
lopej001,C,86,2270,625,50,8,5,8,0,61,17,0
lopej001,C,114,2976,718,53,5,6,6,0,52,23,0
lopej001,C,75,1886,500,26,3,4,4,0,52,16,0
lopej001,C,125,3277,848,49,5,11,10,0,68,26,0
lopej001,C,72,1930,559,35,3,3,10,0,66,20,0
lopej001,C,56,1484,413,29,4,3,6,0,46,15,0
lopej001,C,121,3254,817,62,6,6,8,0,69,23,0
lopel001,C,6,177,34,2,0,0,2,0,5,3,0
loper002,C,1,30,8,1,0,0,0,0,1,0,0
loper002,C,17,475,138,5,3,1,0,0,16,1,0
loper002,C,30,808,254,20,1,2,1,0,10,3,0
loper002,C,1,60,23,1,0,0,0,0,2,1,0
lovij102,C,0,0,0,0,0,0,0,0,0,0,0
lowrd001,C,11,405,87,8,0,2,0,0,8,4,0
lowrd001,C,1,42,12,1,0,0,0,0,4,1,0
lowrd001,C,45,1225,246,16,2,2,3,0,30,11,0
lowrd001,C,6,174,38,1,0,0,0,0,8,1,0
lucrj001,C,119,3199,857,83,10,3,10,0,72,31,0
lucrj001,C,65,1734,452,33,1,3,4,0,31,13,0
lucrj001,C,86,2235,627,53,8,8,3,0,70,27,0
lucrj001,C,133,3547,1013,65,4,5,5,0,83,29,0
lucrj001,C,122,3222,857,56,8,5,7,0,80,22,0
lucrj001,C,43,1109,306,30,3,2,2,0,24,7,0
lucrj001,C,114,3131,976,63,7,6,1,0,77,30,0
lucrj001,C,42,1101,344,22,0,4,3,0,21,12,0
lucrj001,C,79,2089,574,53,6,5,5,0,48,32,0
lucrj001,C,74,1965,614,44,5,6,1,0,37,17,0
lucrj001,C,80,2152,714,34,7,4,2,0,70,19,0
lucyd001,C,5,129,43,0,0,0,0,0,5,2,0
lucyd001,C,4,99,27,1,0,0,0,0,8,0,0
lucyd001,C,2,63,23,1,0,1,0,0,0,1,0
luebr101,C,0,0,26,4,0,1,1,0,0,0,0
lunaf001,C,17,434,125,12,1,2,0,0,16,5,0
lunaf001,C,0,6,2,0,0,0,0,0,0,0,0
lunaf001,C,46,1289,267,32,4,3,2,0,36,18,0
lunaf001,C,4,123,43,2,0,0,0,0,0,2,0
lundt101,C,9,297,70,4,1,0,1,0,9,2,0
lundt101,C,2,48,10,1,0,0,0,0,2,0,0
lundt101,C,7,210,46,3,0,2,1,0,11,2,0
lunst001,C,0,3,0,0,0,0,0,0,0,0,0
lunst001,C,0,21,4,0,1,0,0,0,1,0,0
lutzr102,C,0,0,0,0,0,0,0,0,0,0,0
lydem001,C,1,34,4,0,0,0,0,0,1,0,0
lyncj102,C,0,9,2,0,0,0,0,0,1,0,0
lyncj102,C,2,54,8,2,0,0,0,0,0,1,0
lyncw101,C,0,0,1,1,0,0,0,0,0,0,0
lynnb101,C,0,0,27,5,0,0,0,0,0,0,0
lynnb101,C,0,0,87,20,2,5,2,0,0,0,0
lyonr101,C,0,0,7,3,1,0,0,0,0,0,0
lyonb002,C,22,574,180,12,4,1,2,0,36,7,0
lyonb002,C,1,47,12,1,0,1,0,0,1,0,0
lyonb002,C,14,526,129,8,3,0,5,0,23,8,0
lyonb002,C,2,60,16,0,1,0,0,0,6,0,0
lyonb002,C,9,254,64,10,1,2,4,0,15,6,0
lyonb002,C,61,1668,463,29,10,4,5,0,55,20,0
lyonb002,C,0,15,3,0,0,0,0,0,0,0,0
lyonb002,C,30,936,223,17,4,0,4,0,39,11,0
lyons001,C,0,4,0,0,0,0,0,0,0,0,0
lyons001,C,0,3,0,0,0,0,0,0,0,0,0
lyons001,C,0,3,0,0,0,0,0,0,0,0,0
macfm001,C,63,1659,309,18,2,3,8,0,45,14,0
macfm001,C,97,2535,527,43,4,7,9,0,70,28,0
macfm001,C,53,1456,355,20,4,6,5,0,33,13,0
macfm001,C,103,2732,660,23,6,9,7,0,68,14,0
macfm001,C,7,168,29,2,0,0,0,0,4,4,0
macfm001,C,34,1016,249,17,1,4,9,0,17,12,0
macfm001,C,102,2752,647,68,11,11,8,0,70,53,0
macfm001,C,75,1994,439,20,4,3,9,0,26,11,0
macfm001,C,92,2458,511,35,4,2,5,0,38,24,0
macfm001,C,3,74,13,3,0,1,0,0,1,2,0
macfm001,C,104,2699,618,49,5,8,26,0,53,29,0
macfm001,C,77,2070,498,39,4,9,4,0,64,19,0
macfm001,C,56,1592,351,43,1,8,6,0,36,25,0
macfm001,C,66,1736,391,28,3,4,4,0,21,17,0
machk101,C,0,3,0,0,0,0,0,0,0,0,0
machk101,C,0,6,0,0,0,0,0,0,0,0,0
machk101,C,0,3,1,0,0,0,0,0,0,0,0
machk101,C,0,6,1,0,0,0,0,0,1,0,0
machm101,C,0,3,0,0,0,0,0,0,0,0,0
machr001,C,45,1146,277,31,4,5,2,0,32,14,0
machr001,C,2,54,6,0,0,0,1,0,2,1,0
machr001,C,14,388,83,14,1,3,3,0,13,7,0
machr001,C,3,155,33,3,0,0,1,0,0,1,0
machr001,C,33,849,189,17,4,0,3,0,24,12,0
machr001,C,4,138,34,3,0,1,1,0,6,4,0
machr001,C,15,414,110,25,2,2,1,0,10,10,0
machr001,C,34,980,317,20,1,3,1,0,27,13,0
machr001,C,19,566,157,14,1,6,2,0,4,7,0
machr001,C,3,114,35,2,0,1,0,0,1,0,0
macke102,C,0,3,0,0,0,0,0,0,0,0,0
mackg101,C,5,141,22,3,0,2,0,1,2,0,0
madis001,C,2,69,18,1,0,0,0,0,0,0,0
madis001,C,0,3,1,0,0,0,0,0,0,0,0
madis001,C,3,66,8,1,3,0,0,0,5,1,0
madje101,C,0,0,122,14,6,3,2,0,0,0,0
madje101,C,0,0,30,7,0,3,1,0,0,0,0
madje101,C,0,0,348,49,11,11,9,0,0,0,0
madje101,C,0,0,0,0,1,0,0,0,0,0,0
madje101,C,0,0,8,2,0,1,0,0,0,0,0
magrt001,C,2,102,30,2,0,0,0,0,8,2,0
mahlg101,C,5,147,22,1,0,0,0,0,6,0,0
mahlg101,C,0,12,2,0,0,0,0,0,0,1,0
mahom001,C,1,45,9,0,0,0,0,0,1,0,0
mahom001,C,21,562,110,11,2,2,0,0,7,0,0
mahom001,C,9,250,76,7,0,0,1,0,0,4,0
maill001,C,58,1580,485,43,6,5,4,0,37,16,0
maill001,C,9,266,76,5,0,1,1,0,0,1,0
maill001,C,34,903,278,27,3,1,4,0,18,7,0
maill001,C,36,1018,343,15,4,0,4,0,17,9,0
maksm001,C,0,16,3,1,0,0,0,0,0,0,0
maldc003,C,3,77,10,2,0,0,1,0,0,2,0
maldc003,C,8,237,64,2,0,0,0,0,4,1,0
maldc003,C,6,162,26,4,1,0,0,0,6,1,0
maldc003,C,3,84,24,0,0,0,0,0,2,0,0
maldm001,C,29,823,250,22,6,2,2,0,13,6,0
maldm001,C,0,9,4,0,0,0,0,0,0,0,0
maldm001,C,63,1677,486,39,7,3,3,0,30,20,0
maldm001,C,131,3439,1046,65,2,2,8,0,46,29,0
maldm001,C,40,1100,281,35,1,3,3,0,19,8,0
maldm001,C,77,2019,674,33,4,4,10,0,15,12,0
maldm001,C,34,884,347,21,0,1,3,0,3,5,0
maldm001,C,58,1612,523,47,6,6,2,0,32,15,0
maldm001,C,66,1808,561,34,9,7,3,0,29,18,0
maloe101,C,0,0,79,10,0,3,2,0,0,0,0
maloe101,C,0,0,186,22,2,2,1,0,0,0,0
mancf101,C,0,0,311,35,17,9,5,0,0,0,0
mancf101,C,0,0,298,31,9,3,11,0,0,0,0
mancf101,C,0,0,467,55,6,10,5,0,0,0,0
mancf101,C,0,0,144,15,7,1,2,0,0,0,0
mancg101,C,0,0,524,104,15,15,5,0,0,0,0
mancg101,C,0,0,54,7,1,0,1,0,0,0,0
mancg101,C,0,0,336,40,10,8,5,0,0,0,0
mancg101,C,0,0,484,71,16,4,7,0,0,0,0
mancg101,C,0,0,215,34,3,4,3,0,0,0,0
mancg101,C,0,0,249,37,7,4,2,0,0,0,0
mancg101,C,0,0,11,0,1,0,1,0,0,0,0
mancg101,C,0,0,184,24,5,5,3,0,0,0,0
mancg101,C,0,0,482,58,6,6,2,0,0,0,0
mancg101,C,0,0,454,53,12,7,3,0,0,0,0
mancg101,C,0,0,333,36,7,6,5,0,0,0,0
mancg101,C,0,0,140,21,3,1,2,0,0,0,0
mancg101,C,0,0,448,67,12,7,11,0,0,0,0
mancg101,C,0,0,193,26,4,6,2,0,0,0,0
mancg101,C,0,0,580,83,19,15,12,0,0,0,0
mancg101,C,0,0,277,33,10,2,5,0,0,0,0
mancg101,C,0,0,410,69,9,4,3,0,0,0,0
mancg101,C,0,0,239,40,8,6,1,0,0,0,0
mangj101,C,5,142,24,3,0,1,0,0,0,1,0
mangj101,C,0,0,3,2,1,0,0,0,0,0,0
mangj101,C,6,158,34,1,0,1,0,2,1,0,0
manic101,C,0,0,84,19,2,2,1,0,0,0,0
manic101,C,0,0,3,0,1,0,0,0,0,0,0
manic101,C,0,0,302,49,7,10,3,0,0,0,0
manic101,C,0,0,61,7,5,0,0,0,0,0,0
manic101,C,0,0,137,23,5,3,2,0,0,0,0
manic101,C,0,0,83,27,7,3,0,0,0,0,0
manic101,C,0,0,141,22,4,2,0,0,0,0,0
manic101,C,0,0,214,44,4,4,2,0,0,0,0
manic101,C,0,0,5,3,0,0,1,0,0,0,0
manic101,C,0,0,227,48,8,2,4,0,0,0,0
manic101,C,0,0,5,1,1,0,1,0,0,0,0
manic101,C,0,0,57,13,0,2,1,0,0,0,0
mannk001,C,7,198,40,3,0,1,3,0,9,3,0
mannk001,C,7,176,48,5,0,0,0,0,6,4,0
mantj001,C,1,48,13,2,0,0,2,0,3,1,0
manwk001,C,47,1180,268,26,2,5,3,0,29,22,0
manwk001,C,25,674,171,21,1,3,0,0,17,15,0
manwk001,C,114,2915,607,55,7,10,5,0,70,28,0
manwk001,C,95,2388,528,48,7,6,8,0,64,30,0
manwk001,C,95,2489,488,40,3,7,3,0,83,28,0
manwk001,C,95,2488,541,52,4,10,5,0,59,31,0
manwk001,C,33,882,162,24,4,2,4,0,28,11,0
manwk001,C,1,57,9,1,1,0,0,0,1,0,0
manwk001,C,126,3272,739,70,2,12,11,0,60,51,0
manwk001,C,39,1035,243,21,5,4,1,0,42,10,0
manwk001,C,54,1531,289,32,6,3,7,0,31,18,0
manwk001,C,57,1414,315,28,4,7,0,0,35,20,0
manwk001,C,98,2623,564,68,4,12,8,0,46,47,0
manwk001,C,4,106,22,3,0,1,1,0,4,0,0
maplh101,C,0,0,34,5,0,2,0,0,0,0,0
marjm001,C,8,216,61,4,1,0,0,0,3,0,0
marjm001,C,2,60,21,1,0,0,0,0,0,1,0
marre001,C,67,1839,426,30,4,3,1,0,32,19,0
marre001,C,0,9,1,0,0,0,0,0,0,0,0
marre001,C,45,1291,352,21,6,2,1,0,21,9,0
marre001,C,15,542,151,9,4,2,2,0,20,2,0
marre001,C,77,2090,490,42,7,12,2,0,41,29,0
marre001,C,1,42,11,1,0,1,0,0,2,0,0
marre001,C,13,342,82,12,3,2,0,0,8,8,0
marre001,C,4,109,29,4,0,0,0,0,0,3,0
marre001,C,26,717,196,14,0,2,2,0,6,9,0
marsc102,C,0,0,1,0,0,0,0,0,0,0,0
marsl001,C,1,27,9,1,0,0,0,0,0,1,0
marsl001,C,81,2175,504,44,4,1,5,0,51,31,0
marsl001,C,74,2001,476,43,5,6,5,0,48,30,0
marsl001,C,6,156,48,6,0,0,0,0,2,2,0
marsl001,C,2,35,11,1,0,1,0,0,4,0,0
marsl001,C,14,369,95,8,1,1,0,0,9,8,0
marsl001,C,64,1667,433,18,2,3,2,0,67,11,0
martb101,C,0,0,0,0,0,0,0,0,0,0,0
martb101,C,0,0,0,0,0,0,0,0,0,0,0
martb101,C,0,0,18,0,0,0,1,0,0,0,0
martb101,C,0,0,0,0,0,0,0,0,0,0,0
martb001,C,85,2149,327,32,8,7,2,0,44,24,0
martb001,C,14,414,84,6,3,0,2,0,6,2,0
martb001,C,47,1253,289,19,2,6,3,0,27,12,0
martb001,C,46,1262,290,25,9,7,6,13,19,11,2
martb001,C,79,2033,382,35,5,8,2,0,27,23,0
martb001,C,3,90,20,3,1,0,0,0,2,3,0
martb001,C,67,1643,198,39,8,2,4,0,31,23,0
martb001,C,86,2218,420,40,4,4,5,0,76,38,0
martb001,C,32,810,155,16,2,5,1,0,17,10,0
martb001,C,70,1852,361,39,8,4,9,0,61,31,0
martb001,C,43,1117,192,22,2,3,1,0,24,13,0
martb001,C,22,606,133,8,1,0,2,0,12,6,0
martb001,C,69,1738,331,25,4,3,1,0,29,14,0
martb001,C,10,282,52,4,2,1,0,0,3,2,0
martb001,C,66,1850,360,34,2,5,3,0,29,15,0
martb001,C,75,1866,293,33,5,3,2,0,38,24,0
martb001,C,31,843,151,16,4,1,6,0,19,7,0
martj107,C,41,1623,348,41,7,4,33,30,28,12,1
martj107,C,63,1960,468,48,9,9,12,23,19,15,3
martj107,C,12,303,60,4,2,1,0,0,14,1,0
martj107,C,69,1965,478,39,7,3,16,26,32,15,0
martj107,C,52,1382,334,24,2,4,9,16,28,18,1
martj107,C,44,1153,275,9,1,2,3,17,15,4,0
martj107,C,26,729,163,15,3,2,6,0,12,9,0
martj107,C,35,954,218,21,1,2,7,0,24,12,0
martj107,C,42,1222,243,23,5,3,9,26,23,7,2
martj107,C,72,2254,530,43,8,6,24,28,15,17,2
martj107,C,5,111,18,0,0,0,2,0,2,0,0
martl002,C,16,445,122,7,0,1,0,0,14,5,0
martl002,C,6,171,54,1,0,0,0,0,6,0,0
martm102,C,4,105,24,3,3,0,1,4,1,3,0
martm102,C,0,6,2,0,0,0,0,0,0,0,0
martm102,C,6,240,40,7,1,0,3,6,0,1,0
martm102,C,2,45,12,0,1,0,1,0,2,0,0
martm001,C,4,120,18,5,0,0,1,0,10,2,0
martr004,C,119,3208,989,55,4,3,9,0,61,11,0
martr004,C,143,3762,1065,85,14,11,5,0,82,41,0
martr004,C,116,3135,924,61,6,3,9,0,63,20,0
martr004,C,118,3133,866,96,10,8,4,0,95,40,0
martr004,C,106,2822,785,90,5,7,3,0,59,37,0
martr004,C,89,2374,681,59,10,2,5,0,43,27,0
martr004,C,113,2982,799,70,4,6,19,0,40,32,0
martr004,C,114,3045,788,62,6,8,5,0,71,32,0
martr004,C,138,3714,1042,65,11,8,6,0,70,23,0
martr004,C,71,1860,591,38,5,4,3,0,58,16,0
martr004,C,78,2051,646,41,3,3,3,0,48,12,0
martr004,C,133,3603,1039,87,7,9,3,0,74,33,0
martr004,C,117,3154,885,103,2,6,4,0,53,36,0
marta002,C,68,1763,413,33,3,8,8,0,32,17,0
marta002,C,1,21,7,1,0,0,1,0,2,1,0
marta002,C,5,147,43,2,0,0,0,0,2,0,0
marta002,C,0,33,6,0,0,0,1,0,0,0,0
marta002,C,0,4,2,0,0,0,0,0,1,0,0
marta002,C,5,167,45,2,2,0,0,0,1,0,0
marta002,C,54,1418,329,28,5,6,14,0,20,13,0
marta002,C,1,38,12,2,1,0,0,0,3,1,0
marta002,C,20,576,185,7,3,1,1,0,12,4,0
martv001,C,124,3324,865,61,6,11,9,0,89,30,0
martv001,C,139,3699,904,58,5,6,3,0,96,29,0
martv001,C,51,1290,285,14,0,2,3,0,39,7,0
martv001,C,26,657,141,17,2,3,0,0,29,8,0
martv001,C,54,1342,328,16,3,1,2,0,22,13,0
martv001,C,31,771,215,8,4,1,1,0,17,2,0
martv001,C,40,1026,231,23,1,2,3,0,20,9,0
martv001,C,7,207,55,2,1,0,1,0,11,2,0
martv001,C,3,66,18,4,0,0,0,0,1,0,0
martv001,C,127,3330,753,45,8,7,4,0,100,22,0
martv001,C,2,51,23,2,2,0,1,0,3,1,0
martv001,C,118,3128,779,53,4,8,6,0,70,33,0
martv001,C,106,2712,778,44,6,2,4,0,99,27,0
marzj001,C,29,812,194,10,3,1,3,0,16,3,0
marzj001,C,40,1084,317,24,1,2,5,0,32,13,0
marzj001,C,23,617,153,14,0,3,1,0,19,8,0
marzj001,C,15,403,81,9,3,1,0,0,15,5,0
marzj001,C,1,33,7,1,0,0,0,0,3,1,0
marzj001,C,5,143,29,4,0,0,1,0,4,2,0
marzj001,C,48,1277,337,24,5,7,9,0,33,16,0
marzj001,C,24,689,191,13,5,4,2,0,21,9,0
marzj001,C,8,234,77,4,0,0,1,0,7,3,0
marzj001,C,30,849,174,20,3,0,6,0,16,13,0
masip101,C,0,0,134,13,1,1,1,0,0,0,0
masip101,C,0,0,78,21,4,1,3,0,0,0,0
masip101,C,0,0,299,24,7,7,4,0,0,0,0
masip101,C,0,0,440,52,2,9,5,0,0,0,0
masip101,C,0,0,192,40,2,2,0,0,0,0,0
masip101,C,0,0,104,15,5,4,3,0,0,0,0
masip101,C,0,0,180,34,5,3,2,0,0,0,0
masip101,C,0,0,335,52,8,7,2,0,0,0,0
masip101,C,0,0,458,39,6,5,3,0,0,0,0
masip101,C,0,0,194,31,5,3,2,0,0,0,0
masip101,C,0,0,137,32,6,2,3,0,0,0,0
masip101,C,0,0,470,56,10,5,3,0,0,0,0
masip101,C,0,0,411,58,5,1,3,0,0,0,0
masip101,C,0,0,101,7,5,2,2,0,0,0,0
masip101,C,0,0,157,21,1,7,3,0,0,0,0
massg101,C,4,99,21,0,0,0,1,2,1,0,0
mathm001,C,127,3366,784,77,1,13,4,0,63,39,0
mathm001,C,112,2789,697,58,5,6,7,0,69,37,0
mathm001,C,110,2933,742,58,1,10,2,0,38,16,0
mathm001,C,97,2480,475,40,8,5,3,0,52,25,0
mathm001,C,44,1174,250,19,1,2,2,0,24,11,0
mathm001,C,117,3006,772,69,4,9,6,0,30,28,0
mathm001,C,13,434,81,8,1,1,4,0,14,5,0
mathm001,C,47,1380,261,18,4,2,10,0,27,9,0
mathm001,C,117,3095,803,75,5,7,4,0,44,49,0
mathm001,C,96,2491,562,64,4,6,5,0,43,23,0
mathm001,C,91,2385,570,45,8,9,6,0,68,21,0
mathm001,C,121,3290,774,49,0,7,5,0,40,15,0
mathm001,C,50,1335,346,33,2,8,2,0,40,20,0
mathj001,C,29,738,210,13,1,1,0,0,11,5,0
mathj001,C,61,1571,516,57,1,1,1,0,16,9,0
mathj001,C,14,399,92,6,3,1,1,0,12,3,0
mathj001,C,78,1971,507,58,7,5,6,0,52,18,0
mathj001,C,52,1401,383,42,4,2,5,0,40,8,0
mathj001,C,0,15,4,0,0,0,0,0,0,0,0
mathj001,C,79,2094,512,53,3,4,6,0,48,18,0
mathj001,C,59,1598,433,38,2,5,6,0,29,20,0
mathj001,C,62,1661,433,36,7,2,6,0,43,11,0
mathj001,C,36,930,304,32,3,3,1,0,23,10,0
mathj001,C,56,1424,489,44,3,6,4,0,19,14,0
mathj001,C,70,1845,520,30,1,2,5,0,30,15,0
mathj001,C,52,1421,389,39,1,4,3,0,33,16,0
mathj001,C,90,2380,624,57,13,5,3,0,57,20,0
matop001,C,1,42,13,1,0,0,0,0,2,0,0
mattc102,C,0,0,5,2,1,0,0,0,0,0,0
mattj101,C,0,0,52,11,1,2,2,0,0,0,0
mattj101,C,0,0,16,8,1,0,0,0,0,0,0
mauej001,C,72,1885,425,25,3,5,1,0,56,9,0
mauej001,C,105,2817,724,31,3,3,9,0,54,19,0
mauej001,C,88,2333,598,35,1,5,4,0,21,24,0
mauej001,C,29,771,212,10,2,0,0,0,11,7,0
mauej001,C,110,2999,693,44,5,6,6,0,31,23,0
mauej001,C,47,1226,291,18,4,2,4,0,28,12,0
mauej001,C,119,3178,866,44,4,7,5,0,36,22,0
mauej001,C,107,2855,696,34,3,3,4,0,53,19,0
mauej001,C,73,1976,495,30,2,7,3,0,23,17,0
mauej001,C,0,0,0,0,0,0,0,0,0,0,0
mauej001,C,135,3609,831,52,3,1,4,0,51,29,0
maxwb001,C,25,645,178,9,1,1,0,0,8,0,0
maxwb001,C,62,1690,454,31,0,8,3,0,44,17,0
maxwb001,C,16,423,126,12,0,0,1,0,12,7,0
mayew101,C,0,0,84,33,5,1,3,0,0,0,0
may-j101,C,3,54,14,0,0,0,0,0,0,0,0
may-j101,C,50,1280,325,22,2,3,4,11,14,13,0
may-j101,C,9,252,43,4,3,2,1,0,12,1,0
may-j101,C,10,269,80,5,1,0,3,6,6,1,0
may-j101,C,67,1731,314,38,1,6,5,0,25,18,0
may-j101,C,32,882,175,13,4,1,2,0,19,9,0
may-j101,C,39,1074,280,32,2,2,6,0,20,20,0
may-j101,C,128,3361,752,70,10,10,7,30,41,35,5
may-j101,C,103,2615,550,52,4,9,8,19,34,27,0
may-j101,C,13,460,114,12,2,3,5,3,3,5,1
may-j101,C,0,24,2,0,0,0,0,0,0,0,0
may-l001,C,9,243,60,3,0,0,4,0,7,2,0
may-m001,C,99,2589,568,70,9,8,18,0,65,47,0
may-m001,C,31,780,168,12,0,3,5,0,4,7,0
may-m001,C,109,2866,525,63,4,10,9,0,70,41,0
may-m001,C,59,1521,277,27,6,1,7,0,36,22,0
may-m001,C,33,855,179,21,3,2,1,0,12,12,0
may-m001,C,2,75,19,1,0,0,0,0,5,0,0
may-m001,C,6,161,33,5,0,0,0,0,4,4,0
may-m001,C,22,570,135,15,1,2,0,0,20,7,0
may-m001,C,89,2408,406,58,10,5,5,0,55,35,0
may-m001,C,94,2478,500,59,8,12,3,0,91,43,0
may-m001,C,107,2920,551,78,9,12,0,0,62,49,0
may-m001,C,78,2000,402,36,12,4,5,0,39,20,0
may-m001,C,100,2713,552,61,8,5,4,0,117,62,0
may-m001,C,49,1308,285,32,6,5,0,0,50,22,0
may-m001,C,3,75,23,3,0,0,1,0,5,3,0
may-m001,C,86,2296,468,48,6,4,4,0,89,33,0
maynb001,C,72,1992,493,39,5,5,6,0,53,15,0
maynb001,C,49,1375,277,23,3,1,3,0,26,18,0
maynb001,C,93,2429,582,35,6,2,5,0,54,20,0
maynb001,C,63,1821,425,38,6,4,2,0,53,23,0
maynb001,C,16,417,85,3,0,2,0,0,23,1,0
maynb001,C,38,1025,246,14,1,2,1,0,27,11,0
maynb001,C,93,2510,552,39,4,4,5,0,43,23,0
maynb001,C,107,2844,593,43,4,5,5,0,56,26,0
maynb001,C,58,1515,356,27,2,1,5,0,48,18,0
maynb001,C,48,1249,269,19,2,2,4,0,34,13,0
maynb001,C,73,1922,419,36,2,5,1,0,57,23,0
maynb001,C,27,710,182,18,2,0,4,0,14,12,0
maynb001,C,85,2322,597,47,3,9,2,0,69,31,0
maynb001,C,95,2452,540,40,3,11,4,0,55,15,0
maynb001,C,33,879,224,12,0,2,2,0,15,6,0
maynb001,C,4,105,29,3,1,0,1,0,5,1,0
maynb001,C,42,1107,317,19,1,4,1,0,19,13,0
mcavw101,C,0,0,182,73,7,6,2,0,0,0,0
mcbrm002,C,11,292,81,5,0,0,3,0,8,1,0
mccaj108,C,8,213,30,5,1,0,0,4,2,4,0
mccaj108,C,4,141,34,2,0,1,1,5,3,1,0
mccab002,C,118,3249,978,78,5,14,7,0,104,29,0
mccab002,C,94,2482,905,48,5,4,6,0,54,8,0
mccab002,C,86,2271,773,36,4,4,6,0,47,14,0
mccab002,C,118,3049,778,39,9,6,5,0,70,21,0
mccab002,C,55,1461,569,27,3,1,3,0,19,9,0
mccab002,C,132,3430,879,70,9,9,7,0,93,27,0
mccab002,C,91,2419,729,34,4,1,3,0,47,15,0
mccab002,C,113,2984,845,51,2,4,6,0,76,24,0
mccab002,C,129,3329,972,64,14,12,5,0,84,36,0
mccab002,C,130,3417,907,53,13,9,6,0,70,19,0
mccab002,C,101,2667,859,62,2,4,10,0,49,29,0
mccab002,C,119,3127,980,69,7,5,1,0,50,28,0
mccab002,C,49,1348,310,21,3,1,5,0,22,5,0
mccab002,C,124,3236,924,58,12,7,7,0,76,24,0
mccaj001,C,96,2531,756,44,4,9,4,0,33,27,0
mccaj001,C,112,2962,847,50,5,10,5,0,47,27,0
mccaj001,C,97,2509,745,34,2,7,10,0,57,24,0
mccaj001,C,103,2830,723,54,0,5,3,0,41,28,0
mccaj001,C,2,72,22,1,0,0,0,0,4,0,0
mccal102,C,0,0,203,56,8,1,7,0,0,0,0
mccal102,C,0,0,5,4,0,1,2,0,0,0,0
mccal102,C,0,0,16,6,0,0,1,0,0,0,0
mccar101,C,1,29,5,1,0,0,0,0,1,1,0
mccat101,C,108,2994,722,55,5,7,16,30,45,28,2
mccat101,C,34,761,175,12,1,1,1,0,14,16,0
mccat101,C,108,2931,708,54,11,6,8,20,38,22,4
mccat101,C,126,3414,762,43,11,9,16,20,44,18,1
mccat101,C,39,988,233,14,3,3,1,0,35,17,0
mccat101,C,6,153,32,2,1,0,3,3,2,0,0
mccat101,C,136,3674,925,66,14,10,15,32,64,32,2
mccat101,C,118,3159,673,51,11,8,18,0,91,36,0
mccat101,C,138,3784,841,62,7,7,9,39,51,35,1
mccat101,C,1,48,9,0,0,0,0,0,3,0,0
mccat101,C,42,1095,285,24,3,2,6,0,21,15,0
mccat101,C,38,1026,245,20,3,0,6,0,21,7,0
mccat101,C,126,3435,819,67,3,10,4,31,30,37,3
mccat101,C,16,432,86,9,3,0,2,0,19,7,0
mccat101,C,10,285,63,4,1,1,2,0,9,3,0
mccat101,C,9,222,58,5,1,1,1,0,8,3,0
mccat101,C,6,180,37,5,0,0,1,0,6,2,0
mccat101,C,44,1167,314,18,3,2,2,0,34,8,0
mccat101,C,107,2885,687,43,4,4,18,23,45,19,1
mccat101,C,31,733,174,12,2,0,0,0,14,13,0
mccat101,C,37,922,254,9,0,1,1,0,31,8,0
mccat101,C,17,440,86,9,3,0,2,5,7,6,0
mccat101,C,3,90,18,4,1,1,0,0,4,1,0
mccll001,C,0,25,7,1,1,0,0,0,1,0,0
mccll001,C,0,48,13,2,0,0,1,0,0,0,0
mccll001,C,1,22,5,0,0,0,0,0,2,0,0
mccll001,C,10,331,83,8,0,1,0,0,6,3,0
mccll001,C,6,208,49,4,1,1,2,0,6,2,0
mccod101,C,0,12,6,0,0,0,0,0,0,0,0
mccod101,C,1,39,4,2,0,0,0,0,0,1,0
mccrf101,C,0,0,4,0,0,0,0,0,0,0,0
mccuc101,C,18,501,103,3,2,1,3,4,5,2,0
mccuc101,C,0,0,271,25,7,2,5,0,0,0,0
mccuc101,C,26,702,160,12,2,0,1,4,11,4,0
mccuc101,C,0,0,280,35,5,3,1,0,0,0,0
mccuc101,C,0,0,225,25,7,5,5,0,0,0,0
mccuc101,C,0,0,273,31,4,7,1,0,0,0,0
mccuc101,C,0,0,362,45,6,3,2,0,0,0,0
mccuc101,C,0,0,390,40,4,4,4,0,0,0,0
mccuc101,C,0,0,386,61,9,10,3,0,0,0,0
mccuc101,C,3,109,24,3,0,0,1,0,2,0,0
mccuc101,C,0,0,227,38,5,4,1,0,0,0,0
mccuc101,C,0,0,481,64,10,6,6,0,0,0,0
mccuc101,C,0,0,44,4,0,1,0,0,0,0,0
mccuc101,C,0,0,363,39,6,8,3,0,0,0,0
mccuc101,C,0,0,364,52,5,10,1,0,0,0,0
mccuh101,C,0,0,64,10,2,1,2,0,0,0,0
mccuh101,C,0,0,261,55,9,8,4,0,0,0,0
mccuh101,C,0,0,97,16,4,1,1,0,0,0,0
mccuh101,C,0,0,157,30,6,4,1,0,0,0,0
mccuh101,C,0,0,24,5,1,2,2,0,0,0,0
mccuh101,C,0,0,0,0,0,0,0,0,0,0,0
