retroID,yearID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
sturt001,2003,7,6,40,8,0,0,0,268,107,59,14,43,54,0.296,5.94,3,6,7,0,415,7,67,2,2,10
sulls001,2003,6,0,50,0,0,0,0,149,39,20,4,26,43,0.211,3.62,4,1,5,0,218,6,22,0,2,1
sulls001,2003,0,0,15,0,0,0,0,43,9,6,2,6,13,0.184,3.77,0,0,1,0,58,2,6,1,1,1
suppj001,2003,10,7,21,21,3,2,0,423,147,56,11,31,78,0.268,3.57,5,3,6,0,597,0,57,10,2,12
suppj001,2003,3,4,11,10,0,0,0,189,70,39,12,20,32,0.281,5.57,0,4,2,0,276,0,41,1,4,5
sweeb001,2003,0,0,5,0,0,0,0,28,7,2,0,1,7,0.212,1.93,0,0,1,0,35,2,2,0,0,1
switj001,2003,0,0,5,0,0,0,0,29,13,8,2,3,7,0.342,7.45,0,1,4,0,46,1,8,0,1,2
tallb001,2003,0,2,5,3,0,0,0,57,23,10,2,8,9,0.303,4.74,0,0,1,0,87,1,14,2,0,3
tam-j001,2003,0,4,44,0,0,0,1,134,58,28,5,25,26,0.314,5.64,7,2,1,0,214,9,30,2,1,7
tankd001,2003,0,1,1,1,0,0,0,0,3,7,0,4,0,1,6.6,0,0,0,0,7,0,7,0,0,0
tavaj001,2003,3,3,64,0,0,0,11,251,75,34,1,27,39,0.244,3.66,8,3,5,0,350,29,37,9,1,12
tayla001,2003,0,0,10,0,0,0,0,38,17,12,0,6,9,0.315,8.53,0,2,1,0,62,4,12,0,1,0
tejem001,2003,3,4,50,6,0,0,2,243,82,42,6,36,58,0.267,4.67,3,0,1,0,353,10,44,8,1,7
telea001,2003,1,4,8,8,0,0,0,136,41,20,5,11,29,0.238,3.97,2,3,7,0,194,0,22,3,1,3
thomb001,2003,0,1,3,0,0,0,0,14,6,4,1,3,2,0.316,7.71,1,0,0,0,22,1,4,0,0,0
thomj005,2003,13,14,35,35,3,1,0,651,234,117,27,49,136,0.276,4.85,2,5,4,0,910,0,125,2,7,24
thurc001,2003,1,1,6,3,0,0,0,46,21,11,3,9,11,0.313,6.46,1,0,0,0,76,0,11,0,0,1
timlm001,2003,6,4,72,0,0,0,2,251,77,33,11,9,65,0.239,3.55,3,0,4,0,340,13,37,4,1,3
tolak001,2003,0,0,6,0,0,0,0,12,5,4,1,2,3,0.313,9,0,0,0,0,18,0,5,0,0,1
tollb001,2003,0,2,3,3,0,0,0,31,9,8,1,4,2,0.231,6.97,0,0,0,0,45,0,11,1,1,0
tomkb001,2003,13,9,33,32,2,0,0,608,252,119,35,57,114,0.305,5.28,2,6,5,0,903,0,126,12,3,15
torrs001,2003,7,5,41,16,0,0,2,363,128,64,19,42,84,0.276,4.76,5,3,7,0,518,7,65,4,1,16
towej001,2003,8,1,14,8,1,0,1,193,67,32,15,7,42,0.266,4.48,1,1,4,0,265,2,34,0,2,4
trabb001,2003,6,9,33,18,1,1,0,335,132,65,15,40,88,0.293,5.24,4,6,5,0,503,0,67,4,3,11
tracs001,2003,16,10,33,33,2,2,0,614,204,86,26,65,111,0.264,3.78,9,5,3,2,857,0,90,8,8,12
tsaoc001,2003,3,3,9,8,0,0,0,130,48,29,11,20,29,0.284,6.02,1,0,4,0,196,1,30,3,0,3
tuckt001,2003,2,3,45,7,0,0,0,240,90,42,8,20,47,0.278,4.73,1,1,4,0,349,7,49,0,1,5
turnd001,2003,2,0,11,0,0,0,0,46,7,1,0,3,15,0.14,0.59,0,0,0,0,53,7,1,0,0,2
urbiu001,2003,0,4,39,0,0,0,26,116,33,18,6,18,41,0.232,4.19,2,2,0,1,167,37,19,4,3,1
urbiu001,2003,3,0,33,0,0,0,6,115,23,6,2,13,37,0.174,1.41,0,2,0,0,149,11,6,2,2,2
valdi001,2003,8,8,22,22,0,0,0,345,148,78,23,29,47,0.318,6.1,0,2,5,0,511,0,83,4,7,16
valej005,2003,0,0,2,0,0,0,0,6,5,4,1,1,1,0.455,18,0,0,0,0,12,1,4,0,0,0
valvj001,2003,2,1,54,0,0,0,10,151,24,12,4,26,71,0.137,2.15,2,2,2,0,204,33,16,0,1,1
vancc001,2003,1,3,9,3,0,0,0,82,31,17,6,10,12,0.287,5.6,0,0,1,1,121,1,19,0,2,5
vanpt001,2003,1,0,7,1,0,0,0,38,20,12,1,9,9,0.345,8.53,2,0,0,0,67,0,14,0,0,1
vanpt001,2003,2,1,9,4,0,0,0,107,31,18,7,6,25,0.228,4.54,0,0,1,1,144,1,18,1,0,1
vargc001,2003,6,8,23,20,0,0,0,342,111,55,16,41,62,0.255,4.34,5,2,7,0,492,0,59,4,4,4
vazqj001,2003,13,12,34,34,4,1,0,692,198,83,28,57,241,0.229,3.24,5,11,4,1,938,0,93,6,6,13
venam002,2003,1,0,24,0,0,0,0,57,24,10,1,3,9,0.308,4.74,0,1,3,0,85,6,10,0,1,2
vered001,2003,2,1,31,0,0,0,1,98,36,17,4,5,26,0.29,4.68,0,3,1,1,136,9,17,2,4,6
villb001,2003,0,2,31,0,0,0,2,122,39,19,7,26,34,0.252,4.2,2,2,3,0,187,11,20,2,1,4
villo001,2003,10,7,86,1,0,0,0,294,80,28,6,46,80,0.222,2.57,10,3,3,2,422,14,40,9,3,9
villr001,2003,6,6,19,19,0,0,0,320,91,49,16,48,91,0.233,4.13,1,1,5,0,449,0,51,3,3,9
vizcl001,2003,4,3,75,0,0,0,0,186,64,44,16,25,61,0.263,6.39,3,3,1,0,272,21,45,2,1,3
voger001,2003,2,2,6,5,0,0,0,66,30,16,1,9,15,0.323,6.55,3,1,2,0,108,0,19,3,1,2
voylb001,2003,0,2,11,3,0,0,0,94,47,25,6,18,24,0.348,7.18,1,3,1,0,158,4,29,2,2,1
waecd001,2003,3,2,6,5,1,1,0,106,29,13,4,15,29,0.225,3.31,0,0,1,0,145,0,13,0,0,4
wagnb001,2003,1,4,78,0,0,0,44,258,52,17,8,23,105,0.169,1.78,5,4,3,0,335,67,18,1,0,5
wagnr001,2003,2,0,17,0,0,0,0,65,13,4,2,12,25,0.173,1.66,1,4,0,0,88,3,4,0,1,2
waket001,2003,11,7,35,33,0,0,1,607,193,92,23,71,169,0.246,4.09,0,8,12,0,872,2,106,2,4,15
walkj001,2003,4,3,78,0,0,0,3,195,61,24,9,17,45,0.247,3.32,1,1,2,0,273,19,30,5,2,4
walkk001,2003,0,0,11,0,0,0,0,20,5,4,1,5,5,0.2,5.4,0,0,0,0,30,2,4,0,0,0
walkp001,2003,2,2,23,7,0,0,0,166,59,30,11,24,29,0.277,4.88,2,2,2,0,242,2,31,2,1,8
walrl001,2003,0,2,7,0,0,0,0,24,11,9,2,7,6,0.324,10.13,1,1,0,0,41,2,9,0,0,0
wasdj001,2003,0,1,3,2,0,0,0,15,16,13,2,4,5,0.533,23.4,0,0,0,0,35,0,13,0,1,0
washj001,2003,10,15,32,32,2,0,0,622,205,102,34,54,118,0.256,4.43,4,4,11,1,876,0,106,5,6,8
watsm001,2003,0,0,2,0,0,0,0,6,2,1,0,1,2,0.25,4.5,0,0,0,0,9,2,1,0,0,0
waynj001,2003,0,2,2,2,0,0,0,16,9,7,1,5,1,0.375,11.81,0,1,1,0,31,0,7,0,1,1
weatd001,2003,1,6,77,0,0,0,7,263,87,30,6,40,75,0.264,3.08,6,1,6,0,384,20,33,8,0,9
weavj002,2003,7,9,32,24,0,0,0,478,211,106,16,47,93,0.32,5.99,2,2,11,0,735,3,113,9,9,15
webbb001,2003,10,9,29,28,1,1,0,542,140,57,12,68,172,0.212,2.84,4,9,13,1,750,1,65,9,1,12
webeb001,2003,5,1,62,0,0,0,0,241,84,24,7,22,46,0.275,2.69,7,4,0,0,332,20,26,4,1,7
wellt002,2003,1,1,15,0,0,0,1,83,25,20,5,19,30,0.245,6.51,1,0,0,0,122,8,22,1,0,3
welld001,2003,15,7,31,30,4,1,0,639,242,98,24,20,101,0.286,4.14,0,3,8,0,887,0,101,6,7,18
wellk001,2003,10,9,31,31,1,0,0,592,171,72,24,76,147,0.233,3.28,7,7,7,0,835,0,77,15,2,15
wendt001,2003,3,3,56,0,0,0,1,192,54,24,6,28,27,0.235,3.38,5,1,6,0,273,20,24,6,3,6
westj001,2003,7,10,34,22,1,0,0,399,142,64,9,56,58,0.281,4.33,1,3,12,0,580,4,70,4,3,26
wheed001,2003,1,3,35,0,0,0,2,153,49,21,6,17,35,0.253,3.71,4,1,1,0,215,10,23,0,3,3
whitg001,2003,3,0,34,0,0,0,0,103,36,15,5,6,23,0.275,3.93,3,0,1,0,141,4,15,1,2,3
whitg001,2003,2,1,12,0,0,0,0,37,8,6,2,2,6,0.182,4.38,1,0,1,0,49,1,7,1,1,0
whitm003,2003,0,1,3,0,0,0,0,11,10,11,1,3,0,0.526,27,0,0,0,0,23,1,11,0,1,1
whitm003,2003,0,0,3,0,0,0,0,6,3,3,2,2,0,0.375,13.5,0,0,0,0,10,2,3,0,0,0
whitr002,2003,1,2,34,0,0,0,1,143,56,35,11,13,37,0.295,6.61,2,0,1,0,207,12,39,1,2,7
whitr002,2003,0,0,15,0,0,0,0,58,18,8,2,8,17,0.243,3.72,0,2,3,0,86,3,9,1,0,3
willd003,2003,14,6,27,27,2,2,0,482,148,59,13,58,142,0.245,3.3,0,7,3,1,668,0,61,3,1,16
willj003,2003,7,5,21,21,2,1,0,393,116,48,10,49,88,0.242,3.3,3,2,7,1,545,0,54,6,3,13
willm005,2003,1,3,40,0,0,0,25,112,42,26,5,22,20,0.282,6.27,1,1,1,0,175,33,26,1,2,6
willm005,2003,0,4,28,0,0,0,3,77,24,17,0,19,19,0.247,5.96,5,1,3,0,124,14,18,5,0,0
wills002,2003,5,3,42,0,0,0,21,127,34,15,6,25,53,0.214,3.19,4,8,1,0,187,34,15,2,0,3
wills002,2003,0,1,24,0,0,0,0,61,20,14,1,9,21,0.253,6.2,2,4,0,0,89,6,15,0,1,1
willw001,2003,18,9,34,33,0,0,0,662,220,95,20,55,153,0.256,3.87,2,3,11,0,944,1,101,11,6,6
wilsk001,2003,6,3,29,4,0,0,0,218,92,43,13,16,42,0.305,5.33,3,0,6,1,328,7,49,0,4,2
wilsp001,2003,8,10,28,28,0,0,0,500,190,86,24,50,93,0.285,4.64,5,1,7,0,730,0,97,7,0,17
witaj001,2003,3,7,46,0,0,0,2,137,42,23,6,25,42,0.244,4.53,4,5,1,0,202,14,24,3,1,3
wolfr001,2003,16,10,33,33,2,2,0,600,176,94,27,78,177,0.233,4.23,4,6,6,0,850,0,101,8,4,12
woods001,2003,1,0,7,0,0,0,0,53,23,10,3,5,12,0.311,5.09,2,1,1,0,81,0,10,0,1,0
woodk002,2003,14,11,32,32,4,2,0,633,152,75,24,100,266,0.203,3.2,2,10,21,0,887,0,77,11,6,12
woodm002,2003,2,1,7,1,0,0,0,41,24,16,1,7,15,0.387,10.54,2,2,2,0,72,2,17,1,0,3
worrt002,2003,4,4,76,0,0,0,38,235,74,25,5,28,65,0.246,2.87,6,5,0,0,335,64,35,3,3,8
wrigd001,2003,1,7,20,15,0,0,1,259,91,59,16,46,47,0.277,6.15,2,6,3,0,388,1,63,6,4,9
wrigj001,2003,1,2,4,4,2,1,0,76,23,12,1,11,19,0.245,4.26,0,0,1,0,106,0,14,0,0,3
wrigj002,2003,1,5,39,0,0,0,2,142,69,44,9,28,41,0.348,8.37,2,10,2,0,233,14,44,1,4,6
wrigj002,2003,1,0,11,0,0,0,0,27,7,2,0,3,9,0.226,2,0,2,1,0,36,3,2,1,0,1
wunsk001,2003,0,0,43,0,0,0,0,108,17,11,1,25,33,0.139,2.75,4,1,7,0,160,6,13,1,5,0
yan-e001,2003,0,1,15,0,0,0,0,70,31,18,5,7,25,0.307,6.94,1,5,2,0,110,6,19,0,0,1
yan-e001,2003,2,0,39,0,0,0,1,130,53,29,8,16,28,0.308,6.02,4,4,5,0,199,17,29,2,4,4
younj002,2003,0,2,8,3,0,0,0,64,34,20,8,9,18,0.354,8.44,0,2,1,0,108,1,22,1,1,4
zambc001,2003,13,11,32,32,3,1,0,642,188,74,9,94,168,0.239,3.11,12,6,10,1,907,0,88,11,6,24
zambv001,2003,12,10,34,28,1,0,0,565,165,88,21,106,132,0.237,4.21,2,15,20,3,836,2,97,3,10,15
zerbc001,2003,1,1,33,1,0,0,0,149,60,26,3,14,17,0.311,4.71,2,1,1,0,218,14,26,3,7,6
zitob001,2003,14,12,35,35,4,1,0,695,186,85,19,88,146,0.219,3.3,3,4,6,0,957,0,98,7,7,18
aardd001,2004,1,0,11,0,0,0,0,32,20,8,1,10,5,0.417,6.75,0,0,2,0,61,5,8,0,1,1
abbop001,2004,2,5,10,9,0,0,0,141,49,35,8,27,25,0.257,6.7,0,3,3,0,222,0,39,0,1,0
abbop001,2004,1,6,10,10,0,0,0,147,57,34,14,31,21,0.291,6.24,1,3,1,0,229,0,37,1,0,3
acevj002,2004,5,12,39,27,0,0,0,473,188,104,30,45,117,0.292,5.94,8,3,5,1,704,3,108,3,7,10
adamm001,2004,2,3,46,0,0,0,0,159,50,20,5,14,39,0.248,3.4,2,2,2,0,225,13,21,5,2,3
adamt001,2004,4,4,42,0,0,0,3,129,49,19,4,22,35,0.29,3.98,2,6,1,0,197,20,20,3,2,6
adamt001,2004,2,0,19,0,0,0,0,81,35,18,6,6,21,0.321,6,1,2,1,0,119,1,19,0,3,2
adkij001,2004,2,3,50,0,0,0,0,186,75,32,13,20,44,0.305,4.65,3,1,1,0,271,19,35,3,1,10
affej001,2004,3,4,38,8,0,0,13,229,91,42,6,32,49,0.302,4.95,2,4,3,3,344,26,49,4,4,10
ainsk001,2004,0,1,7,7,0,0,0,92,39,33,6,20,20,0.32,9.68,0,4,5,0,151,0,34,2,2,4
alfoa001,2004,6,4,79,0,0,0,0,221,71,21,5,28,45,0.255,2.57,5,5,0,0,313,11,24,6,1,11
almaa001,2004,1,1,13,0,0,0,0,35,9,8,3,7,13,0.2,6.17,2,0,1,1,54,5,8,0,1,0
almac001,2004,7,3,67,0,0,0,0,218,66,30,8,19,44,0.244,3.72,4,1,4,0,298,18,32,2,3,8
alvaa001,2004,0,1,1,1,0,0,0,15,8,5,2,5,2,0.4,9,0,0,0,0,25,0,5,0,0,0
alvaw001,2004,7,6,40,15,0,0,1,362,109,54,12,31,102,0.244,4.03,2,1,5,0,499,6,56,11,5,7
andeb002,2004,6,12,35,26,2,1,0,498,217,104,33,53,70,0.32,5.64,4,2,1,0,745,2,123,5,7,22
andej003,2004,0,0,1,0,0,0,0,3,1,5,1,4,1,0.25,45,1,0,0,0,8,0,5,0,0,0
andej002,2004,0,0,7,0,0,0,1,29,9,5,0,3,3,0.243,4.66,0,1,2,0,42,2,5,0,0,1
andej002,2004,0,0,5,0,0,0,0,18,10,4,0,3,3,0.4,6,0,1,0,0,28,2,4,0,0,3
ankir001,2004,1,0,5,0,0,0,0,30,10,6,2,1,9,0.256,5.4,0,1,2,0,43,0,6,1,0,0
appik001,2004,0,1,2,2,0,0,0,12,7,6,0,3,2,0.368,13.5,0,2,0,0,22,0,8,0,0,0
aquig001,2004,0,2,34,0,0,0,16,106,24,12,4,17,26,0.194,3.06,2,4,2,0,147,26,15,2,2,3
armat002,2004,2,4,16,16,0,0,0,216,66,39,13,45,54,0.247,4.88,6,0,4,0,320,0,41,2,2,9
arrob001,2004,10,9,32,29,0,0,0,536,171,80,17,47,142,0.249,4.03,3,5,20,0,764,0,99,5,4,11
ashba002,2004,0,0,2,0,0,0,0,6,1,0,0,0,2,0.143,0,0,0,0,0,7,2,0,0,0,0
astap001,2004,0,0,5,1,0,0,0,26,13,10,2,5,6,0.342,10.38,0,1,0,0,43,1,10,0,0,0
atchs001,2004,2,3,25,0,0,0,0,92,29,12,4,14,36,0.25,3.52,2,2,0,0,133,8,12,2,1,3
ayall001,2004,6,12,81,0,0,0,2,271,92,27,6,15,63,0.268,2.69,2,3,5,1,367,28,30,2,2,14
backb001,2004,5,3,33,9,0,0,0,201,75,32,10,27,54,0.29,4.3,4,1,1,0,293,8,33,5,1,7
bacsm001,2004,1,1,3,3,0,0,0,47,16,8,2,1,6,0.267,4.6,0,0,2,0,63,0,8,0,0,2
baekc001,2004,2,4,7,5,0,0,0,93,35,19,5,11,20,0.278,5.52,1,2,2,0,139,2,23,0,0,1
baezd001,2004,4,4,62,0,0,0,30,204,60,27,6,29,52,0.237,3.57,4,3,7,1,295,59,31,5,1,6
bajej001,2004,0,1,9,0,0,0,0,25,15,10,0,6,8,0.405,10.8,1,0,0,0,44,4,10,1,0,1
baldj002,2004,0,2,2,2,0,0,0,18,13,10,3,5,1,0.448,15,1,0,1,0,36,0,10,1,0,0
balfg001,2004,4,1,36,0,0,0,0,118,35,19,4,21,42,0.238,4.35,1,3,2,0,172,14,19,2,0,2
bartc001,2004,1,0,34,0,0,0,0,58,22,10,4,11,25,0.275,4.66,0,0,0,1,91,2,10,0,0,0
batim001,2004,10,13,38,31,2,1,5,596,206,106,22,96,104,0.273,4.8,1,12,3,0,867,7,115,7,6,22
bauer001,2004,2,1,23,2,0,0,0,161,49,28,4,20,37,0.238,4.7,0,1,4,0,230,7,31,0,0,5
bautd002,2004,0,0,2,0,0,0,0,6,6,8,1,2,1,0.545,36,0,1,1,0,15,0,8,0,1,0
bautd002,2004,0,4,5,5,0,0,0,83,38,20,2,11,18,0.333,6.51,1,2,2,2,127,0,20,0,0,3
beckj002,2004,9,9,26,26,1,1,0,470,137,66,16,54,152,0.235,3.79,3,5,6,0,654,0,72,9,3,15
beckr001,2004,0,2,26,0,0,0,0,72,27,17,8,9,15,0.278,6.38,0,1,0,0,108,10,18,0,2,1
bedae001,2004,6,10,27,26,0,0,0,412,149,70,13,71,121,0.27,4.59,1,7,7,2,633,0,83,0,4,6
beimj001,2004,0,0,3,0,0,0,0,5,8,8,1,2,2,0.615,43.2,0,0,0,0,15,0,8,0,0,0
bellh001,2004,0,2,17,0,0,0,0,73,22,9,5,6,27,0.253,3.33,0,0,0,0,94,2,9,1,0,2
bellr003,2004,8,8,24,19,1,0,0,369,121,61,16,41,57,0.253,4.46,0,10,5,0,529,3,71,2,2,11
beltf001,2004,2,2,34,0,0,0,0,105,27,18,8,22,40,0.214,4.63,0,1,0,0,152,10,19,3,1,1
beltf001,2004,0,0,11,0,0,0,1,43,20,12,3,5,8,0.333,7.53,1,1,2,0,69,3,12,1,1,2
beltr001,2004,0,0,2,0,0,0,0,2,1,1,0,0,0,0.333,13.5,0,0,0,0,3,0,1,0,0,0
benia001,2004,2,2,64,0,0,0,47,209,36,10,6,21,62,0.152,1.29,4,0,0,0,262,59,11,3,1,3
bennj002,2004,1,5,60,0,0,0,0,214,78,38,12,26,45,0.278,4.79,2,6,2,0,316,20,43,2,5,9
benoj001,2004,3,5,28,15,0,0,0,309,113,65,19,31,95,0.279,5.68,0,3,8,0,456,2,67,2,10,6
bensk001,2004,8,8,20,20,0,0,0,397,137,62,7,44,83,0.272,4.22,5,2,6,0,564,0,69,7,4,14
bensk001,2004,4,4,11,11,1,1,0,204,65,34,8,17,51,0.244,4.5,3,3,4,0,290,0,37,1,2,2
bentc001,2004,0,3,36,0,0,0,0,83,23,18,5,23,18,0.228,5.86,3,1,2,0,126,5,19,0,0,4
bergd003,2004,0,0,1,0,0,0,0,6,4,3,0,1,1,0.444,13.5,0,1,0,0,11,1,3,0,1,0
berna001,2004,1,1,16,2,0,0,0,97,36,20,7,17,21,0.283,5.57,2,0,0,0,147,4,20,0,3,1
betar001,2004,5,6,68,0,0,0,4,200,71,29,7,18,76,0.268,3.92,6,5,0,1,286,21,32,1,2,1
biddr001,2004,4,8,47,9,0,0,11,234,98,60,15,31,51,0.307,6.92,3,5,8,0,364,19,69,3,3,2
biern001,2004,1,1,4,4,0,0,0,51,14,11,4,19,10,0.246,5.82,0,2,2,0,81,0,11,2,1,3
blact001,2004,1,3,6,6,0,0,0,78,35,29,9,22,16,0.321,10.04,0,3,1,1,134,0,31,1,1,1
blanj001,2004,0,0,3,0,0,0,0,24,6,5,1,2,6,0.214,5.63,0,0,0,0,30,1,5,0,0,0
boehb001,2004,1,1,21,0,0,0,0,76,27,13,2,17,20,0.293,4.62,3,0,1,0,114,4,14,1,3,6
bondj001,2004,11,13,33,32,2,2,0,552,168,100,24,73,168,0.242,4.89,5,7,10,0,793,0,101,10,5,13
bongj001,2004,1,1,3,3,0,0,0,46,17,8,3,10,11,0.27,4.7,0,1,0,0,75,0,13,2,0,1
borkd001,2004,3,4,17,8,0,0,0,168,65,32,6,15,45,0.289,5.14,1,2,3,1,247,2,37,2,2,5
borlt001,2004,1,1,18,0,0,0,0,55,18,11,3,12,18,0.254,5.4,5,0,0,0,86,5,11,2,1,0
boroj001,2004,2,4,22,0,0,0,9,64,27,19,3,15,17,0.303,8.02,2,0,0,0,106,19,19,1,1,0
bottr001,2004,3,2,60,0,0,0,0,208,54,26,3,34,61,0.215,3.38,7,3,4,0,296,8,30,3,4,4
boydj001,2004,1,0,12,0,0,0,0,39,13,8,4,8,12,0.26,5.54,1,0,3,0,64,4,9,3,0,2
bradc001,2004,5,7,68,0,0,0,1,177,51,29,5,24,34,0.234,4.42,9,0,5,0,251,16,32,3,1,6
brazd001,2004,6,8,22,21,0,0,0,362,121,64,12,53,64,0.26,4.77,2,2,11,1,535,0,71,0,6,12
brazy001,2004,6,2,31,0,0,0,0,98,25,9,2,15,27,0.219,2.48,2,1,0,0,133,10,9,4,0,4
brocd001,2004,4,1,43,0,0,0,1,157,54,24,2,20,43,0.269,4.13,1,2,5,1,232,14,29,4,2,6
broof001,2004,0,1,11,1,0,0,0,52,13,9,5,9,18,0.203,4.67,2,0,0,1,73,3,10,0,0,2
browj003,2004,7,7,89,0,0,0,1,279,90,34,6,36,63,0.259,3.29,2,10,4,0,401,21,42,11,2,9
browj004,2004,0,0,4,0,0,0,0,23,15,5,1,4,6,0.417,5.87,0,0,0,0,41,3,7,0,1,1
browk001,2004,10,6,22,22,0,0,0,396,132,60,14,35,83,0.262,4.09,0,6,3,0,551,0,65,0,9,12
brunb001,2004,3,4,30,0,0,0,0,94,20,15,2,27,34,0.189,4.31,5,2,1,0,135,14,16,1,0,1
buehm001,2004,16,10,35,35,4,1,0,736,257,106,33,51,165,0.271,3.89,2,0,8,0,1016,0,119,4,6,33
bukvr001,2004,0,0,9,0,0,0,1,22,4,3,0,7,7,0.182,3.68,0,0,0,0,30,6,3,1,0,2
bullk001,2004,1,0,27,0,0,0,1,92,36,21,5,10,11,0.286,6.16,2,0,1,0,140,7,22,2,1,1
bumpn001,2004,2,4,50,2,0,0,1,221,86,41,7,32,44,0.297,5.01,8,2,3,0,329,13,46,2,2,13
burbd001,2004,3,1,45,0,0,0,2,212,63,32,6,24,47,0.237,4.08,2,2,2,1,299,15,36,4,3,4
burbd001,2004,1,0,6,0,0,0,0,19,7,4,1,2,3,0.28,5.68,0,1,0,0,27,1,4,0,0,1
burna001,2004,7,6,20,19,1,0,0,360,102,49,9,38,113,0.231,3.68,0,7,4,0,490,0,50,3,3,8
burns001,2004,5,5,13,13,1,1,0,215,86,40,9,28,30,0.301,5.02,2,2,1,0,318,0,41,2,1,11
bushd001,2004,5,4,16,16,1,1,0,293,95,40,11,25,64,0.255,3.69,2,3,6,0,412,0,47,4,4,5
bynum001,2004,0,1,2,0,0,0,0,2,1,4,0,3,0,0.333,54,0,0,0,0,6,0,4,0,0,0
byrdp001,2004,8,7,19,19,0,0,0,343,123,50,18,19,79,0.27,3.94,0,1,2,0,482,0,57,3,3,6
cabrd001,2004,12,8,28,27,1,1,1,443,145,82,14,89,76,0.259,5,2,12,2,0,662,1,85,4,7,13
cabrf002,2004,0,0,4,0,0,0,0,16,3,2,0,1,6,0.167,3.38,0,0,0,0,20,2,3,0,1,0
calek001,2004,3,1,41,0,0,0,2,136,27,14,5,10,47,0.176,2.78,1,1,1,0,168,4,14,4,0,3
calic001,2004,0,0,10,0,0,0,0,22,13,7,1,6,8,0.394,8.59,1,1,0,0,40,2,7,0,1,0
callm001,2004,0,1,4,3,0,0,0,34,18,10,2,7,9,0.367,7.94,0,0,1,1,58,1,10,0,1,1
camps002,2004,2,2,42,0,0,0,2,200,74,29,10,16,51,0.285,3.92,1,2,5,1,286,12,37,2,3,12
capej001,2004,0,1,3,2,0,0,0,24,14,10,2,5,4,0.4,11.25,0,0,0,0,42,0,10,1,1,1
capuc001,2004,6,8,17,17,0,0,0,265,91,49,18,37,80,0.269,4.99,1,3,5,1,385,0,55,4,1,6
carpc002,2004,15,5,28,28,1,0,0,546,169,70,24,38,152,0.245,3.46,2,4,8,0,746,0,75,6,3,16
carrd001,2004,2,2,30,0,0,0,0,106,41,19,5,15,22,0.287,4.84,3,2,3,0,163,11,22,1,1,4
carrg001,2004,5,2,42,0,0,0,2,161,46,13,1,20,48,0.228,2.18,3,1,1,0,227,15,15,4,0,2
cartl002,2004,3,3,56,0,0,0,0,241,77,31,12,23,36,0.252,3.47,2,1,1,0,336,27,32,1,5,5
castf001,2004,0,0,2,0,0,0,0,3,1,0,0,1,0,0.333,0,0,0,0,0,4,2,0,0,0,1
cerdj001,2004,1,4,53,0,0,0,2,137,41,16,1,30,33,0.244,3.15,3,4,3,0,206,16,21,2,3,5
chacg001,2004,1,1,2,2,0,0,0,42,8,4,0,3,6,0.167,2.57,0,0,1,0,52,0,4,0,0,3
chacs001,2004,1,9,66,0,0,0,35,190,71,50,12,52,52,0.282,7.11,7,9,5,0,316,60,52,7,0,3
chenb001,2004,2,1,8,7,1,0,0,143,39,16,7,16,32,0.22,3.02,0,0,0,0,196,0,19,2,1,3
choar001,2004,2,4,74,0,0,0,0,152,52,26,1,28,49,0.267,4.62,11,1,5,1,232,17,26,0,4,6
chrij002,2004,4,3,60,0,0,0,3,108,34,18,3,26,22,0.25,4.5,1,3,3,0,167,11,20,0,2,8
chulv001,2004,1,3,47,0,0,0,2,168,59,29,6,27,44,0.271,4.66,1,2,1,0,248,10,30,1,1,5
claub001,2004,2,8,14,14,0,0,0,198,80,45,9,35,45,0.299,6.14,2,3,2,0,313,0,50,5,3,4
clemm001,2004,9,13,30,30,0,0,0,543,155,74,23,77,190,0.229,3.68,4,14,12,1,775,0,79,5,4,14
clemr001,2004,18,4,33,33,0,0,0,643,169,71,15,79,218,0.217,2.98,5,5,6,0,878,0,76,8,7,11
coloj001,2004,2,2,33,0,0,0,3,124,28,15,4,18,40,0.193,3.27,1,1,1,1,169,9,16,5,0,3
colob001,2004,18,12,34,34,0,0,0,625,215,116,38,71,158,0.265,5.01,1,1,3,0,897,0,122,5,8,13
color001,2004,2,1,18,0,0,0,0,57,18,7,0,8,15,0.254,3.32,1,0,0,0,82,7,9,1,2,0
colys001,2004,1,0,41,0,0,0,0,96,33,23,8,24,31,0.27,6.47,1,3,1,0,147,9,24,0,0,2
contj002,2004,8,5,18,18,0,0,0,287,93,60,22,42,82,0.25,5.64,1,10,6,0,425,0,66,1,4,4
contj002,2004,5,4,13,13,0,0,0,224,73,44,9,42,68,0.256,5.3,0,7,2,0,333,0,48,2,2,4
cooka002,2004,6,4,16,16,1,0,0,290,112,46,7,39,40,0.294,4.28,5,6,7,1,433,0,47,5,1,14
coopb001,2004,0,2,5,2,0,0,0,40,15,13,4,5,7,0.288,8.78,1,1,1,0,61,0,13,2,1,1
corcr001,2004,0,0,5,0,0,0,0,16,7,4,0,5,4,0.304,6.75,0,0,0,0,28,3,4,0,0,0
cordc001,2004,7,3,69,0,0,0,14,248,68,27,8,43,83,0.221,2.94,4,5,1,0,357,40,28,2,4,3
cordf002,2004,3,4,67,0,0,0,49,215,60,17,1,32,79,0.226,2.13,2,3,1,2,304,63,19,5,1,4
