retroID,GS,InnOuts,PO,A,E,DP
sembm101,0,56,3,5,1,2
semia101,0,0,21,10,4,1
semif001,26,491,19,29,6,1
semim001,622,16616,850,1786,102,367
sempr101,48,1032,19,64,3,5
senes101,0,0,30,31,3,3
sents101,0,66,1,1,0,0
senza001,33,675,13,32,1,3
seo-j001,102,1819,35,85,1,7
seoam101,2,43,0,0,0,0
sepkt101,0,0,9,10,4,1
septl001,0,43,0,1,1,0
serad001,33,791,7,24,1,1
sereb101,12,305,484,726,44,86
sernp101,71,1997,105,218,15,35
serra001,0,3,0,0,0,0
serrj001,5,98,2,3,0,0
serrw001,5,140,2,11,0,0
serug101,28,813,22,37,1,2
servs001,1,1249,25,46,3,0
servs002,0,24,5,2,0,0
sessw101,0,0,3,0,1,0
settm101,0,0,1,30,2,3
sevea001,0,14,0,0,0,0
sevea101,0,332,7,26,0,3
sevel001,85,1554,22,73,7,7
sever101,74,1986,142,237,14,56
sewaf101,0,0,5,8,0,0
sewap001,0,365,4,12,2,0
sewej101,0,0,3273,5230,408,776
sewel101,0,0,78,7,1,5
sewer101,0,0,142,445,28,27
sexae101,0,0,0,0,0,0
sexsr001,1258,33253,9838,950,61,951
sextc001,40,1122,78,93,5,16
sextj101,103,2905,152,297,20,55
seyfg101,1,29,1,3,0,0
shaba001,3,91,7,0,1,0
shacb001,0,138,2,5,0,0
shack001,0,116,6,2,0,1
shafj001,0,25,0,1,0,0
shafr001,23,696,141,19,2,13
shama101,419,10463,1196,65,13,50
shanb102,67,3011,175,468,16,48
shanb103,0,0,0,1,0,0
shang101,0,68,1,4,0,0
shanh101,0,0,1349,1440,154,169
shanh102,0,9,0,0,0,0
shanm101,718,20101,912,893,88,76
shanr101,0,0,394,611,49,79
shanw101,15,585,50,58,3,13
shanw103,0,0,419,20,16,14
sharb102,279,7997,774,32,12,8
shard101,111,3520,299,9,10,2
sharj001,0,49,3,1,0,0
sharm001,278,7902,488,694,44,104
shauj101,0,0,87,356,17,12
shavj001,0,3,0,0,0,0
shavj002,40,1283,101,120,8,34
shawb001,0,1503,35,58,9,3
shawb102,0,0,96,383,22,11
shawb103,223,5334,114,299,24,16
shawc001,15,354,18,1,0,0
shawd102,1,564,9,30,3,0
shawj001,19,2544,85,139,8,11
shawj101,0,0,18,107,5,2
shawt001,461,12220,1009,760,39,164
shaym101,0,0,38,40,4,10
sheaa101,0,0,5,26,1,0
shead001,39,1304,89,66,3,9
shead101,0,0,70,85,3,18
sheaj102,0,0,0,1,0,0
shear001,138,3632,1148,76,5,124
shear101,1,15,0,0,0,0
shear102,0,0,2,15,1,0
sheas101,15,383,49,125,6,8
sheas102,0,151,3,11,0,2
sheat001,6,98,3,2,0,0
sheea001,272,7455,427,721,37,157
sheeb001,250,4790,115,159,15,9
sheec101,0,0,22,54,5,3
sheee101,0,0,12067,744,113,890
sheej101,0,0,8,14,3,1
sheel001,310,7648,605,35,16,12
sheet102,0,0,17,69,3,3
shefg001,2205,56209,3275,1240,171,135
shefj001,0,8,1,1,1,0
shelb001,6,126,17,2,1,1
shelb101,43,1163,95,135,5,35
shelc001,215,5891,2077,141,15,207
shelf101,0,0,1,9,0,0
shelh101,0,0,5,0,0,0
shelj001,722,20756,1949,56,36,15
shelj101,48,1361,21,91,5,6
shelr101,101,2174,48,119,3,12
shels001,73,2219,163,194,14,34
shels002,0,165,4,7,0,1
shems101,0,0,49,55,5,5
shepb101,0,0,0,2,0,0
shepj102,1,10,3,0,0,0
shepk001,1,189,4,10,2,0
shepr001,21,732,56,1,0,0
sherb101,0,0,76,494,29,23
sherd001,11,401,47,0,0,0
sherd101,1,42,5,1,0,0
sherg001,0,973,5,36,2,1
sherj001,0,81,1,2,0,0
sherl101,16,2398,51,113,13,9
sherm101,0,0,639,66,8,59
sherp001,607,16718,1448,33,26,5
sherr001,0,60,2,3,0,0
sherr101,0,0,3,3,0,2
sherr102,0,0,22,73,5,7
shert001,0,56,2,3,0,0
sherv101,0,0,23,16,4,1
shetb101,20,650,50,0,2,0
shevj101,0,0,187,13,1,11
shieb101,0,0,2,7,0,0
shiej001,3,121,4,5,2,0
shiej002,405,7848,187,283,30,22
shies001,6,657,18,24,2,3
shies002,15,2091,60,95,12,9
shiet001,6,204,8,22,0,4
shiev101,0,0,0,1,1,0
shifg101,1,77,0,6,1,2
shifs001,0,156,5,7,1,0
shilj101,0,0,82,102,14,24
shinr001,9,222,73,5,2,5
shinr101,0,0,253,4,11,3
shint001,223,6157,640,27,12,7
shinz001,0,8,1,0,0,0
shipb001,14,300,6,9,0,1
shipc001,275,8582,490,752,43,114
shipd001,0,109,2,2,1,5
shipj101,1,132,0,10,1,0
shira101,0,0,2286,164,31,199
shirb001,162,4296,62,249,12,13
shirb101,45,1294,68,132,11,26
shird101,0,0,0,0,0,0
shirm101,0,0,225,17,3,21
shirs101,0,38,0,4,0,0
shirt101,0,0,21,69,6,5
shivi101,0,0,29,0,0,0
shocc101,40,897,302,21,3,32
shocu101,0,0,132,506,12,17
shoec101,21,591,51,52,2,8
shoem001,93,1635,30,54,9,7
shofm101,0,0,20,112,6,7
shofs101,0,0,3,7,0,1
shoke101,0,0,262,14,1,26
shopt101,48,1506,128,5,1,1
shorb101,16,394,15,26,1,1
shorb102,0,0,20,86,7,3
shorc101,0,0,483,22,8,8
shorc102,308,6975,112,359,17,22
shord101,0,0,4,0,1,0
shore101,0,0,6,43,1,0
shorr001,3,104,11,9,1,2
shorr101,0,0,2,15,0,0
shotb101,0,0,211,21,14,5
shoub001,0,1052,34,96,5,6
shouc101,0,0,43,225,14,14
shovj101,0,0,22,30,3,5
showe001,235,4965,74,206,23,10
shrec001,0,605,7,23,0,0
shrih101,0,0,4,13,1,0
shubg101,18,450,349,8,12,4
shucj001,236,6721,509,20,6,0
shuep001,0,1590,40,71,5,3
shuma001,4,68,0,5,1,0
shumh101,0,0,0,15,3,1
shumt001,494,13423,973,1209,61,257
shupv101,0,0,650,53,8,81
sicke101,0,0,273,392,39,67
siddj001,0,12,0,0,0,0
siebd101,8,353,6,10,1,0
siebd102,0,0,8621,747,99,732
siebn101,1172,31120,7706,590,74,658
siebp101,7,387,13,21,1,0
siebs101,307,6454,159,329,26,28
siegk001,0,737,4,27,4,4
sierc001,0,83,1,3,0,0
sierm001,113,3235,232,7,5,1
sierm002,56,1488,128,4,7,0
sierr001,1565,40923,2951,108,94,23
sievr101,1368,35285,9064,661,110,759
sigaf101,0,0,43,73,12,10
sigmt101,0,0,56,2,4,0
signw101,0,0,2,5,0,1
sikob001,5,215,4,4,1,0
silbe101,0,0,27,0,4,0
silva101,0,9,0,0,0,0
silvc001,180,3725,74,162,5,14
silvc101,0,0,1,0,0,0
silvd001,76,2367,121,206,19,24
silvd101,0,0,1,4,0,0
silvj001,53,1282,20,64,2,5
silvk101,0,0,1,0,0,0
silvl101,3,87,5,0,1,0
silvt101,1,99,9,0,0,0
silvw001,6,74,1,1,0,0
simaa101,8,259,7,52,4,2
simab001,0,1015,29,27,1,3
simma001,914,24012,1420,2657,73,645
simma101,0,0,5000,169,94,38
simmb001,48,1590,151,3,2,1
simmc101,339,7152,127,514,23,26
simmj102,0,0,34,1,0,0
simmm001,140,3448,479,35,12,29
simmn001,53,1326,99,4,4,2
simmp101,0,0,4,16,1,0
simms001,0,108,1,2,1,0
simmt001,238,6212,1638,177,39,144
simoa001,93,2325,65,95,4,4
simod001,1,198,6,16,1,0
simoj001,53,1070,31,55,2,9
simom101,0,0,114,3,6,0
simor001,296,7552,2607,180,22,238
simos101,0,0,8,17,4,1
simpa001,0,147,0,5,2,0
simpd101,0,0,4,6,0,0
simpd102,131,3869,232,6,8,1
simph101,417,11027,2780,126,46,179
simpj101,342,10340,1081,54,24,29
simps101,0,33,0,1,0,0
simpw101,107,1906,48,92,6,4
simsd101,101,2536,444,41,14,32
simsg101,0,12,1,0,1,0
simsl001,10,220,4,5,2,0
sincs001,0,103,0,5,0,1
singb101,308,6519,95,310,34,7
singc001,574,15545,1555,31,21,6
singd001,22,617,53,4,0,2
singe101,3,183,38,64,5,5
singf101,0,0,265,8,11,1
singj001,96,2600,883,58,12,84
singj101,0,0,2,19,3,1
singk001,1514,38719,2684,82,57,17
sinkb001,0,6,0,0,0,0
siped101,0,0,68,2,2,0
sipij101,54,1431,106,173,7,41
sippt001,0,1449,29,62,3,3
sirom001,111,2131,21,87,8,3
sisca001,0,443,5,9,2,1
siscs001,2,108,7,6,0,2
siskd001,0,1570,42,88,5,6
siskt101,99,2784,69,173,11,13
sisld101,0,0,3820,257,66,319
sisld102,59,1968,42,107,4,7
sislg101,0,0,14350,1235,206,1202
sists101,0,0,1600,1840,172,305
sivep101,0,0,9,29,2,3
siwyj001,1,34,0,1,0,0
sizeg001,976,25882,2390,24,19,6
sizes001,152,4013,160,293,24,51
sizet101,1326,35127,3082,4048,166,880
skaff101,0,0,120,22,5,12
skagt001,81,1323,7,46,3,2
skalj001,1,20,0,1,0,0
skaud101,0,17,1,2,0,0
sketb101,0,0,19,1,1,0
skinb101,1061,27492,2863,169,71,124
skinc102,0,0,9,0,0,0
skinj001,0,16,1,0,0,0
skizl101,177,4515,306,79,15,5
skoge001,18,264,0,11,1,1
skokc101,0,450,4,22,0,1
skolm001,1,24,6,1,0,4
skowb101,1410,36233,12052,930,110,1266
skrmm001,0,44,1,2,1,0
skubb101,6,179,22,0,0,0
sladg101,0,0,742,1149,93,217
slagr101,0,6,1,0,0,0
slama001,0,21,0,0,1,0
sland001,0,3,0,0,0,0
slapj101,0,0,0,1,0,0
slata001,83,2205,295,14,5,18
slatd001,0,452,2,17,4,2
slatj001,359,8052,180,378,24,36
slaud001,0,6,0,0,0,0
slaue101,227,6507,3925,152,82,35
slaus101,6,155,3,3,0,0
slayb101,17,416,6,23,3,0
slays101,0,0,0,1,0,0
slays102,0,0,4,4,1,0
sleal101,2,459,11,47,6,3
sledt001,173,4729,420,15,5,4
slega001,5,87,1,4,0,0
sloab101,0,0,29,0,2,0
sloal101,0,0,3,5,0,0
sloat101,0,0,23,5,2,1
slocb001,2,59,0,0,2,0
sloch001,0,1893,47,91,9,11
slocr101,22,732,40,84,9,10
slowk001,106,1986,42,63,3,2
slusj001,34,917,19,26,1,1
smajc001,0,6,1,0,0,0
smala001,15,965,13,38,1,2
smalc101,0,0,1,0,0,0
smalh101,1,27,12,1,0,1
smalj101,27,789,66,1,3,0
smalm001,0,73,1,1,0,0
smalr001,1249,33384,2131,3817,217,794
smalr101,144,4109,1464,2308,207,471
smalw101,0,0,1,4,0,1
smarj001,0,202,2,9,0,0
smazj101,0,0,0,0,0,0
smilj001,280,5723,70,261,11,16
smita101,0,0,1,4,0,0
smita102,1347,35806,2369,705,130,57
smita103,0,0,0,0,0,0
smita104,0,0,55,367,17,26
smitb001,255,5374,132,279,19,23
smitb002,5,147,51,6,1,4
smitb003,0,13,0,1,0,0
smitb004,24,398,3,21,0,0
smitb005,13,343,6,7,1,0
smitb006,0,13,1,0,0,0
smitb101,266,7446,650,793,38,189
smitb102,1,62,2,3,0,1
smitb104,212,6457,551,30,8,8
smitb105,22,738,57,1,2,0
smitb108,10,292,4,20,1,3
smitb109,8,500,9,27,4,1
smitb110,0,0,659,1391,89,198
smitb112,6,205,7,9,2,1
smitc001,34,632,21,22,3,2
smitc002,9,444,11,13,1,0
smitc003,0,39,0,2,0,1
smitc004,0,306,14,9,1,0
smitc005,0,15,0,2,0,0
smitc006,18,288,3,6,1,0
smitc101,18,436,118,9,3,6
smitc103,0,0,7,0,0,0
smitc104,0,0,2,12,0,0
smitc105,633,16947,632,1389,119,155
smitd001,1,2428,42,87,11,6
smitd002,0,18,0,1,0,0
smitd003,387,10123,810,24,31,9
smitd004,1,20,0,0,0,0
smitd005,2,87,1,2,0,0
smitd006,17,532,7,10,2,0
smitd007,23,646,39,1,0,0
smitd008,76,1993,493,39,6,47
smitd009,0,84,0,4,0,1
smitd102,7,162,10,0,1,0
smitd103,7,204,63,157,11,27
smitd104,30,877,178,11,2,11
smitd105,0,0,2,8,0,0
smite103,0,0,45,58,9,8
smite104,0,0,922,57,39,21
smite105,0,0,59,290,19,16
smite106,0,0,0,0,0,0
smite107,0,0,467,213,50,12
smite108,5,129,11,0,0,0
smitf104,0,369,7,88,9,4
smitg001,9,328,24,41,5,9
smitg002,40,688,8,36,0,1
smitg101,178,4947,423,526,30,125
smitg102,0,0,25,60,11,3
smitg104,0,0,28,228,17,2
smith106,119,3294,259,219,18,26
smith109,0,0,4,38,3,1
smitj001,126,3773,291,380,22,88
smitj002,0,2011,25,151,6,12
smitj003,0,186,1,1,0,0
smitj004,9,382,5,4,1,0
smitj005,0,12,0,0,0,0
smitj101,11,429,34,50,7,10
smitj106,0,0,1939,108,78,27
smitj107,0,0,210,359,22,40
smitj109,0,148,1,14,1,1
smitj110,0,0,46,0,0,1
smitk001,2,60,2,11,1,1
smitk101,24,714,62,2,1,0
smitk102,1,170,48,8,0,3
smitl001,6,3868,52,111,4,9
smitl002,1264,31616,2388,101,92,18
smitm001,1,149,3,10,0,0
smitm002,204,4069,86,168,12,17
smitm003,1,69,1,4,0,0
smitm004,208,5524,490,21,3,6
smitm005,7,115,2,5,1,1
smitm006,0,74,2,4,1,1
smitm007,245,6585,519,10,10,3
smitm008,0,10,0,0,0,0
smitm101,1,44,0,1,0,0
smitm102,28,765,30,61,7,4
smitm103,0,0,3,0,0,0
smitm105,0,0,120,4,3,0
smito001,2477,65357,4249,8375,281,1590
smitp001,163,3077,66,138,8,8
smitp102,2,56,1,4,0,0
smitp104,26,724,720,58,12,53
smitr001,93,1855,41,44,4,1
smitr002,0,66,2,6,0,0
smitr003,214,5852,290,523,37,74
smitr004,1,67,1,4,1,1
smitr101,1845,47529,5186,304,123,165
smitr103,0,0,0,1,0,0
smitr107,0,0,7,15,4,1
smitr108,0,0,128,64,9,4
smits001,9,280,17,0,0,0
smits002,787,20270,1454,40,15,6
smits102,0,0,77,489,23,24
smitt001,15,335,8,11,1,1
smitt002,4,135,7,19,0,4
smitt102,63,1891,160,8,4,0
smitw001,0,21,0,0,0,0
smitw002,17,1036,7,29,3,2
smitw102,365,9726,1105,63,16,66
smitz001,291,5758,104,380,17,34
smoaj001,936,25307,8078,457,33,806
smokj001,0,237,2,5,0,1
smolj001,481,10419,320,433,28,30
smolj002,165,4460,363,8,1,2
smoll101,0,0,3,17,4,1
smyld001,85,1711,21,68,6,3
smyth101,0,0,8,46,4,1
smyts001,7,78,1,1,1,0
snarr001,0,10,0,0,0,0
sneae001,1,72,5,0,0,0
snelb001,74,1197,8,49,1,2
snelc001,63,1685,118,5,1,2
sneld001,0,13,2,0,0,0
sneli001,136,2411,53,89,1,7
sneln001,2,657,18,36,2,4
snidd101,1042,27318,4099,123,66,18
snidt001,431,11528,796,31,14,6
snidv001,7,239,21,0,0,0
snods001,0,7,0,0,0,0
snoof101,0,82,2,7,0,0
snopc001,160,4356,174,337,29,48
snovc101,0,0,0,2,1,0
snowj001,1509,40373,12855,1016,63,1298
snydb001,6,108,4,7,0,0
snydb002,14,394,75,4,1,9
snydb003,38,1153,193,43,5,17
snydb101,0,0,24,19,5,4
snydb102,0,0,0,12,2,0
snydc001,925,25142,2164,342,63,88
snydc002,0,24,2,0,1,0
snyde001,13,362,101,15,2,3
snydf101,0,0,12,0,0,0
snydg102,2,79,1,2,1,1
snydj001,62,1028,30,48,3,1
snydj103,26,732,61,62,2,20
snydj105,131,3568,351,514,31,123
snydk001,29,713,18,30,1,4
snydr102,798,23052,1861,49,37,13
sobks001,0,3,0,0,0,0
soboc001,0,43,1,0,0,0
socom001,0,263,3,14,1,0
sodee101,714,18857,630,1594,89,113
sodes001,3,41,0,1,0,0
sodoc001,20,551,13,20,1,1
soffr001,0,161,7,9,1,0
sofir101,168,4410,382,13,10,1
sogae001,427,11779,781,1207,35,258
sojol001,650,17939,1319,1812,70,384
solad001,251,6823,452,756,17,161
solaj001,1,522,10,21,3,0
solat101,238,6379,2128,199,17,166
solay001,583,15235,750,1102,55,210
solea001,8,135,3,5,1,0
solej001,241,6138,410,10,7,2
solim101,4,156,5,8,0,0
solis001,0,383,4,17,0,1
soloe101,95,2154,40,102,14,5
solom101,0,0,5,0,1,0
soltm101,0,0,1852,88,80,17
sommb101,0,0,53,83,9,10
sommr101,0,0,0,8,0,0
somsl001,0,7,0,1,0,0
songd101,0,0,8,57,3,3
sonna001,80,1621,56,55,5,6
sorel001,235,5209,151,263,22,23
sorez001,10,355,21,34,3,7
soria001,1854,48244,3456,2198,169,506
sorij001,0,1903,47,84,3,8
sorir001,8,1909,21,40,5,1
sorom001,5,77,1,3,0,1
sorrb101,35,927,38,48,9,3
sorrc101,0,0,0,3,0,0
sorrp001,787,20967,6251,497,46,647
sorrv101,0,0,68,321,17,17
sosae001,0,3,0,1,0,1
sosae101,3,2755,52,123,10,4
sosah001,10,160,1,12,0,1
sosaj001,1,57,6,4,1,1
sosaj002,90,2318,25,49,3,1
sosaj101,2,176,3,6,0,0
sosas001,2138,56899,4522,143,128,26
sotha101,0,0,43,184,37,3
sothd101,0,0,863,44,32,12
sotog001,0,15,2,2,1,0
sotog002,0,10,0,0,0,0
sotoj001,112,2961,207,4,2,2
sotom001,225,5191,95,203,22,8
soton001,3,162,35,2,0,2
soucb101,5,186,1210,92,37,86
soutb101,0,0,2218,112,84,26
soutb102,2,54,0,2,0,0
souzm101,0,21,1,0,0,0
souzs001,418,10984,759,22,16,5
sowej001,71,1200,17,52,3,5
spahw101,397,9282,222,999,58,82
spald101,0,0,259,7,2,1
spana101,543,15193,1034,27,29,6
spanb101,7,196,3,13,0,1
spanc001,287,7690,294,581,33,101
spand001,1275,34083,3198,46,30,19
sparg001,3,118,2,5,1,0
sparj001,0,91,1,0,0,0
sparj101,142,2593,57,98,15,7
spars001,182,3959,115,270,13,24
spars002,0,12,1,1,0,1
speab101,168,4472,652,54,14,29
spean001,0,48,2,2,0,0
speat101,0,0,3295,191,87,72
specc001,1,85,1,5,0,0
speeb101,0,0,8,47,2,3
speef101,0,0,0,1,0,0
speeh101,32,1234,108,1,5,0
speht001,0,14,4,0,0,0
speic001,1938,52605,3314,6259,288,1121
speij001,0,2025,29,45,4,2
speil001,6,144,8,10,1,1
speir001,0,298,3,16,0,0
spenb102,43,1140,414,32,3,47
spend101,908,24130,1828,2780,203,563
speng101,0,0,20,99,9,7
speng102,0,95,20,54,5,4
spenj001,0,120,3,7,0,0
spenj101,1123,30325,9920,798,55,956
spens001,370,10290,881,29,12,10
spens002,21,356,9,7,0,0
spens003,0,25,0,0,0,0
spens101,0,0,2714,102,46,27
spent102,15,458,52,2,0,0
spenv101,0,0,76,6,6,1
spere101,0,0,25,1,3,0
sperp101,0,0,1,1,0,0
sperr101,128,3768,227,354,29,54
spers101,0,0,144,207,18,30
spicb101,0,15,0,1,0,0
spieb001,838,23342,1303,2226,127,427
spiee101,394,10438,344,799,60,52
spies001,908,24706,4034,1471,71,516
spikc101,495,12879,924,52,31,11
spild001,123,4478,81,157,11,10
spilh001,108,3141,984,84,12,74
spilr001,338,9451,656,20,13,6
spins101,29,605,8,32,1,1
spivj001,392,10655,792,1088,44,227
splip001,392,7664,125,450,15,49
spoga101,0,0,14,38,1,6
spolp001,12,832,13,38,3,5
spook101,16,350,10,11,0,0
spoot001,0,292,9,14,1,0
sprae001,1068,27923,1292,1643,159,181
sprae101,23,1225,36,70,12,6
sprah102,0,0,2,0,0,0
spraj001,1,1115,26,26,3,3
sprib101,0,0,0,2,0,0
sprid001,98,1966,41,77,8,10
sprig001,584,15327,1155,37,14,11
sprig101,45,1221,79,4,3,0
sprij001,2,96,2,4,0,0
sprij102,5,558,9,39,4,4
sprir001,27,2569,33,74,9,7
spris001,4,96,5,4,0,1
sprob101,4,139,2,4,0,0
sprob102,1,12,0,0,1,0
sproc101,0,0,7,21,3,1
spruz001,3,102,0,4,1,0
spurc001,0,657,12,21,1,2
spurf101,0,0,628,898,77,152
spurj001,4,72,0,2,1,0
squim001,363,11652,4162,332,23,395
stabg101,2,35,1,1,0,0
staem101,110,2889,218,298,15,69
stafb101,104,2354,45,117,2,13
stags101,91,2542,228,262,16,45
stahl101,381,10693,992,56,15,25
stahs001,266,7036,1955,283,22,202
staim001,935,23733,3159,215,40,199
stair101,124,3357,85,303,16,23
stait101,0,0,1301,39,48,11
stalg102,0,0,42,1,1,0
stalg103,48,2587,146,481,19,33
stalg104,0,0,19,28,1,7
stalt101,104,2294,51,97,5,1
stalv101,0,0,968,1608,94,315
stamc001,38,1950,27,81,7,8
stana001,188,5596,335,670,20,128
stana101,0,40,1,6,0,1
stanb001,85,5121,122,357,24,38
stanb101,0,0,3,0,1,0
stanc001,2,96,6,5,2,1
stanc101,0,0,2,17,0,1
stand001,0,17,0,1,0,0
stand101,66,2282,65,142,10,17
stane101,0,0,3118,3323,175,829
stanf101,533,15165,952,1627,74,309
stanj001,9,382,6,11,0,1
stanj002,12,262,7,9,0,2
stanj105,0,16,0,0,0,0
stanj106,0,0,61,48,9,7
stank101,0,9,1,0,0,0
stanl101,125,3646,81,148,11,7
stanl102,585,16019,1213,49,37,8
stanm001,3,1153,28,52,4,5
stanm002,262,7024,2087,181,23,196
stanm003,1,3342,51,159,18,9
stanm004,1010,26724,2105,66,43,9
stanm101,1216,34180,3688,327,46,105
stano101,0,0,1,0,0,0
stanp001,85,2239,186,70,8,22
stanr001,0,318,6,12,2,1
stanr002,29,259,3,5,0,0
stapd001,498,13565,3022,886,53,428
stapd002,0,85,0,4,0,0
stard001,42,795,16,30,1,1
stard102,0,0,13,43,3,5
starh101,0,138,2,12,1,0
starr101,0,0,25,150,5,6
starw101,2044,53872,9278,486,151,713
stasb001,14,398,110,10,0,8
stasm001,0,12,3,0,0,0
statd001,30,692,218,34,0,19
statj101,0,0,1777,90,62,24
statj102,3,123,30,6,1,1
staue101,0,0,2,2,0,1
staur001,2034,54216,6572,402,140,306
staut001,73,1787,50,90,1,7
stavn001,45,1050,52,2,0,1
stclr001,0,756,13,44,1,5
steaj001,68,1808,347,74,12,39
stecd001,0,298,4,5,0,1
stecg001,0,383,10,17,1,1
steeb103,0,0,0,0,0,0
steej001,14,623,79,6,1,1
steek001,0,10,0,0,0,0
steem101,1,61,0,6,1,0
steem102,0,0,3,8,2,2
stefj001,0,0,0,0,0,0
stegd001,95,2591,224,3,2,0
steib001,659,18105,1226,1450,98,229
steib002,66,1427,18,36,2,1
steib101,0,0,204,214,15,63
steih102,0,0,264,8,9,2
steii101,0,0,0,2,0,0
steij101,0,0,19,36,7,5
steir001,7,272,8,16,1,2
steir101,2,401,11,15,4,1
steir103,0,0,2,18,1,0
steit001,61,1693,344,36,8,38
stemj101,1,9,0,0,0,0
stems001,0,50,0,4,0,1
stenc101,0,0,946,51,35,13
stend001,20,522,45,2,1,0
stend101,56,1116,32,60,1,5
stenm001,78,1978,261,20,5,18
stenr101,1074,28752,2715,3222,140,710
stepb102,21,800,65,80,8,21
stepb103,0,0,7,32,3,2
stepb104,2,34,1,2,1,0
stepe101,8,338,6,18,1,1
stepg001,104,1954,41,85,1,4
stepg101,370,11511,1063,51,31,11
stepj001,11,195,2,10,1,1
stepj002,4,190,11,8,0,1
stepj102,10,318,11,18,8,1
stepj103,33,716,9,43,2,1
stepp001,54,1716,435,43,3,38
stepr002,22,400,6,8,3,0
stepr101,0,0,2289,761,97,132
stepv101,111,2913,2732,4827,301,921
stera001,8,336,31,1,0,0
sterr101,2,28,0,2,0,0
stetm001,0,258,4,5,1,1
steva001,22,755,57,0,1,0
stevb101,0,0,19,21,6,5
stevc101,0,0,1785,142,14,190
stevd001,6,753,22,22,1,1
steve101,0,0,2869,239,26,271
stevj001,0,112,3,4,0,0
stevl001,775,20340,6671,446,59,638
stevr101,33,1163,380,44,2,49
stevt001,13,374,22,1,0,0
stewb001,11,240,0,8,1,1
stewb101,0,6,1066,56,23,9
stewb102,3,96,7,1,0,1
stewb103,12,513,6,42,4,4
stewc001,0,42,11,1,0,2
stewc002,15,390,41,0,2,0
stewd001,348,7889,197,232,26,21
stewd002,9,261,24,2,0,2
stewf101,0,0,1,3,0,0
stewg101,0,0,354,570,39,77
stewi001,382,10437,284,769,43,65
stewj001,7,100,1,9,1,0
stewj102,248,7922,626,541,34,114
stewk001,4,110,2,7,0,0
stewl101,0,0,68,370,12,18
stewm101,0,0,1,7,0,2
stewn101,0,0,15,2,1,1
stews001,25,2870,65,132,6,13
stews002,1222,32310,2454,51,41,13
stews003,0,542,1,32,2,1
stews101,0,0,110,173,18,27
stewz001,14,309,7,11,3,0
stidp001,0,13,0,0,0,0
stied001,412,8689,272,493,22,45
stief101,0,0,2,4,0,1
stigd101,119,2768,27,86,7,3
stilk001,798,21389,1317,2167,143,440
stilr101,11,280,20,21,1,7
stilr102,15,525,52,0,1,0
stilr103,0,0,13,56,6,1
stimc101,1,63,5,7,1,1
stimc102,0,0,0,2,0,1
stinb101,0,69,4,2,0,0
stinj001,2,157,5,1,0,0
stinl101,0,0,9,37,0,2
stirs101,0,0,2200,2635,112,649
stitm001,0,125,1,7,0,0
stobc101,135,3377,116,301,10,21
stock001,811,21467,1202,2438,116,525
stocm001,0,27,3,0,0,0
stocm101,0,0,1324,2141,171,227
stocp001,0,34,1,2,0,0
stocr001,0,119,1,4,2,0
stocw101,3,1552,34,111,3,8
stodb001,45,1300,24,86,2,6
stodt001,0,2189,44,80,6,6
stoka101,0,0,1,6,2,0
stokb001,5,620,16,24,1,3
stona101,0,0,1,19,1,0
stonb101,169,3712,82,153,7,8
stond102,84,2032,25,93,7,8
stond103,0,0,0,1,0,1
stong102,145,3062,47,177,8,17
stong103,5,132,43,1,0,3
stonj001,207,5074,323,19,13,3
stonj101,0,0,13,0,0,0
stonj102,0,0,2398,101,85,25
stonl101,0,0,26,225,14,11
stonr001,0,767,17,29,0,0
stonr101,0,0,1,3,1,0
stonr102,168,5064,380,22,14,6
stons101,269,5367,125,254,22,13
stont001,0,34,2,2,0,0
stont101,0,0,0,2,0,0
stooj001,0,12,1,1,0,1
stord001,0,1321,22,50,1,5
storl101,0,0,265,363,33,66
storm001,0,103,1,2,1,0
stort001,383,10143,527,1117,34,257
stotm001,2,94,1,5,0,0
stotm101,356,7985,242,570,26,38
stott001,339,6575,166,261,18,19
stoua101,0,0,22,89,6,8
stoue001,0,7,2,0,0,0
stovd001,12,512,35,2,3,0
stovr101,0,0,1,1,0,0
stowc001,0,9,1,0,0,0
stowh101,0,3,0,0,0,0
straa102,0,0,554,812,57,171
strab101,0,15,0,0,0,0
strac001,36,641,17,21,3,1
strad001,1357,35362,2515,76,62,24
strad002,447,12574,621,1078,75,174
strad003,132,2267,33,57,3,1
strad101,0,43,0,4,0,0
straj101,122,3236,273,383,13,58
stral001,40,711,14,31,2,1
stram001,7,354,4,11,1,0
stram002,2,90,9,0,0,0
stram101,13,478,10,18,2,1
stram102,0,0,14,105,3,4
strap001,0,51,0,3,1,0
strap101,0,0,80,3,1,2
strar001,14,384,21,1,1,1
stras001,206,3689,75,104,9,3
stree101,0,0,2,24,2,0
streh001,0,2040,43,97,5,8
strib101,0,0,1,3,0,0
strig102,471,12801,1569,2465,145,558
strih001,0,678,17,31,0,2
strij101,0,0,2494,1769,123,300
strij102,1,31,1,1,0,0
strij104,0,231,7,12,3,1
stril101,0,0,796,997,84,180
strin101,0,0,68,166,10,5
strir001,37,889,22,52,2,4
stris001,0,726,11,31,5,3
strob101,75,1502,24,78,5,6
stroe101,303,8759,721,14,9,5
strof101,0,0,0,2,1,0
stroj001,0,79,2,8,0,0
stroj002,6,162,12,1,0,0
stroj101,0,0,1,3,3,0
stroj102,18,938,23,41,1,2
strom001,108,1995,43,118,5,9
strop001,0,1382,37,49,5,4
