retroID,GS,InnOuts,PO,A,E,DP,PB,WP,SB_A,CS_A,ZR,weight,height,debutYear,finalYear,bats_L,bats_R,throws_L,throws_R,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
stanm002,633,16880,3884,233,49,30,90,0,534,165,0,0.446721,0.5,1986,2000,0,1,0,1,1467,4222,4989,625,1138,724,220,7,187,702,13,4,652,929,25,48,15,52,108,0
stano101,0,0,399,114,19,12,9,0,0,0,0,0.467213,0.4,1906,1925,0,1,0,1,119,363,399,21,85,62,21,1,1,32,1,0.5,21,33,0,3,12,0,0,0
starc102,0,0,28,6,1,2,0,0,0,0,0,0.405738,0.5,1935,1936,0,1,0,1,13,24,24,1,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0
starm001,3,87,25,1,0,0,1,0,6,1,0,0.610656,0.65,1987,1990,0,1,0,1,13,28,30,0,5,4,1,0,0,3,0,0,1,6,0,0,1,0,4,0
stasm001,81,2294,822,40,4,5,11,0,43,16,0,0.508197,0.35,2013,2018,0,1,0,1,132,300,339,40,70,43,16,0,11,38,0,0,30,96,0,7,1,1,10,0
stavn001,0,1,1,0,0,0,0,0,0,0,0,0.672131,0.55,2008,2010,0,1,0,1,147,265,278,21,62,46,12,0,4,30,1,0,8,54,1,1,1,3,9,1
stcle101,13,327,596,68,15,15,17,0,7,0,0,0.586066,0.5,1951,1954,0,0,0,1,164,450,488,39,112,80,23,2,7,40,2,1,35,52,0,2,1,0,6,1
steaj001,651,17608,3712,446,63,64,31,0,500,295,0,0.446721,0.45,1974,1984,0,1,0,1,810,2681,3082,334,696,488,152,10,46,312,91,51,323,294,25,25,23,30,80,1
stefj001,54,1426,331,35,8,2,4,0,57,23,0,0.446721,0.25,1983,1987,1,0,0,1,79,187,210,20,44,38,3,0,3,20,0,1,22,44,1,0,0,1,3,1
steib102,0,0,0,0,0,0,0,0,0,0,0,0.405738,0.25,1931,1931,0,1,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
steir102,0,0,76,14,1,5,5,0,0,0,0,0.446721,0.45,1945,1945,1,0,0,1,38,79,96,6,15,14,1,0,0,6,0,0,15,6,0,0,2,0,3,0
steit001,1297,34009,7505,615,92,73,83,0,765,436,0,0.487705,0.5,1986,1999,0,1,0,1,1546,5369,5896,638,1453,997,273,21,162,745,23,22,418,938,31,48,15,46,177,0
stelr101,23,701,130,8,1,1,3,0,16,7,0,0.487705,0.5,1971,1974,1,0,0,1,60,88,108,4,15,11,3,0,1,10,0,0,17,18,0,0,2,1,3,1
stepj101,0,0,85,13,3,1,1,0,0,0,0,0.446721,0.55,1943,1947,0,1,0,1,29,67,71,8,12,11,1,0,0,4,1,0.5,2,15,0,2,0,0,1,1
stepj102,217,6227,1406,116,21,14,34,33,136,56,2,0.42623,0.4,1964,1973,1,0,0,1,451,989,1076,83,214,162,37,3,12,93,0,1,63,118,15,12,8,4,38,1
stepr001,10,285,59,6,0,0,1,0,18,4,0,0.467213,0.45,1990,1992,0,1,0,1,19,35,37,2,6,4,1,0,1,1,0,0,1,11,0,0,1,0,2,1
stepw101,0,0,51,12,1,3,2,0,0,0,0,0.42623,0.45,1935,1937,0,1,0,1,32,61,64,3,17,15,1,1,0,5,0,0,3,13,0,0,0,0,2,1
stewa001,1,44,10,1,0,0,0,0,1,1,0,0.528689,0.4,1997,1997,0,1,0,1,5,8,8,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
stewc001,349,9576,2915,240,36,20,41,0,222,88,0,0.569672,0.65,2006,2018,0,1,0,1,457,1184,1334,106,272,219,42,2,9,90,6,1,99,191,9,18,23,10,25,1
stewg101,0,0,1,0,0,0,0,0,0,0,0,0.405738,0.45,1940,1944,0,1,0,1,243,742,825,56,158,128,22,6,2,53,1,0.5,61,83,0,2,20,0,24,1
stewj102,0,3,2,0,0,0,0,0,3,0,0,0.364754,0.45,1963,1973,0,0,0,1,777,1420,1602,164,336,269,45,14,8,112,38,20,139,218,9,8,22,13,18,1
stimc101,10,252,46,9,1,1,0,0,16,6,0,0.446721,0.55,1980,1981,0,1,0,1,29,59,65,5,12,10,2,0,0,7,0,0,1,9,0,0,2,3,0,1
stinb101,466,12898,2415,226,44,36,33,1,407,165,0,0.42623,0.4,1969,1980,0,0,0,1,652,1634,1905,166,408,307,61,7,33,180,8,10,201,254,16,23,31,16,41,1
stink001,563,15473,3734,262,67,34,35,0,421,166,0,0.487705,0.4,1994,2007,0,1,0,1,734,2033,2290,228,476,316,91,4,65,230,10,5,196,567,26,42,12,7,39,1
stoka102,0,0,110,47,9,6,5,0,0,0,0,0.405738,0.3,1925,1926,0,1,0,1,47,138,151,14,25,18,3,4,0,7,0,0,12,36,0,0,1,0,0,0
storh101,0,0,31,3,0,0,1,0,0,0,0,0.405738,0.35,1931,1932,0,1,0,1,12,25,28,2,5,5,0,0,0,0,0,0,3,2,0,0,0,0,0,0
stpim001,2,51,12,1,0,0,0,0,0,0,0,0.405738,0.45,2010,2010,0,1,0,1,6,9,9,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
streg101,0,0,1,1,0,0,0,0,0,0,0,0.42623,0.4,1904,1931,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
strew101,4,111,21,1,1,1,0,0,1,1,0,0.487705,0.55,1954,1956,0,1,0,1,6,12,15,1,3,1,2,0,0,2,0,0,2,2,0,0,0,1,0,0
strim001,1,30,10,1,0,1,0,0,1,0,0,0.508197,0.5,1998,1998,0,1,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
styll101,0,0,130,27,12,1,1,0,0,0,0,0.446721,0.5,1919,1931,0,1,0,1,77,176,198,14,44,35,7,2,0,16,1,0,16,24,0,2,4,0,0,1
suark101,211,5722,1350,121,24,19,14,24,102,82,2,0.405738,0.3,1966,1973,0,1,0,1,295,661,785,57,150,115,29,1,5,60,5,3,99,97,9,7,9,9,21,0
sucrj001,180,4898,1551,104,6,12,17,0,76,35,0,0.508197,0.45,2013,2018,0,1,0,1,226,597,654,47,133,102,21,0,10,66,3,0,26,108,2,6,18,7,19,0
sudab101,60,1683,340,30,4,2,10,0,49,11,0,0.467213,0.5,1968,1975,0,0,0,1,530,1548,1751,177,362,240,56,7,59,214,9,6,172,313,18,7,9,15,33,1
sukec101,0,0,1041,190,33,29,26,0,0,0,0,0.32377,0.35,1926,1945,1,0,0,1,486,1237,1362,122,326,260,50,14,2,96,12,6,95,57,0,5,25,0,3,1
sullb103,0,0,1845,216,59,37,24,0,0,0,0,0.385246,0.45,1931,1947,1,0,0,1,962,2840,3130,347,820,607,152,32,29,388,30,27,240,119,0,11,39,0,24,1
sullh101,234,6175,1314,92,21,17,17,78,99,43,6,0.54918,0.65,1955,1963,0,1,0,1,312,851,974,94,192,144,30,5,13,87,2,0,109,140,9,1,7,6,24,0
sullj103,61,1779,401,37,4,4,4,21,31,22,3,0.487705,0.45,1963,1968,1,0,0,1,116,259,282,9,59,52,5,0,2,18,0,2,19,45,3,1,2,1,6,1
sullm001,114,2972,663,52,7,9,16,0,71,40,0,0.528689,0.65,1982,1987,0,1,0,1,137,360,397,37,67,51,11,0,5,28,0,0,18,92,0,6,11,2,6,0
sullt102,0,0,1,0,0,0,1,0,0,0,0,0.467213,0.45,1925,1925,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
summc001,0,3,0,0,0,0,0,0,0,0,0,0.528689,0.55,1974,1984,1,0,0,1,698,1371,1593,199,350,229,63,4,54,218,15,13,188,244,17,19,3,12,35,1
sundj001,1775,47701,9767,1007,81,145,130,0,1012,708,0,0.467213,0.45,1974,1989,0,1,0,1,1962,6021,6898,621,1493,1119,243,36,95,624,20,37,699,963,31,22,118,38,159,1
surhb001,648,17509,3617,331,47,46,56,0,458,199,0,0.446721,0.5,1987,2005,1,0,0,1,2313,8258,9106,1062,2326,1656,440,42,188,1153,141,84,640,839,81,33,71,104,169,1
susaa001,66,1827,465,45,5,5,6,0,52,18,0,0.569672,0.5,2014,2018,0,1,0,1,113,276,300,31,61,35,17,2,7,35,0,0,23,94,0,1,0,0,2,1
suscg102,0,0,370,50,11,8,18,0,0,0,0,0.508197,0.4,1929,1944,0,1,0,1,146,268,306,23,61,47,11,1,2,22,1,0,25,21,0,3,10,0,15,1
sutcb101,0,0,8,0,2,0,0,0,0,0,0,0.364754,0.25,1938,1938,0,1,0,1,4,4,6,1,1,1,0,0,0,2,0,0,2,1,0,0,0,0,1,1
sutkg001,3,108,19,5,3,0,1,0,5,4,0,0.610656,0.6,1990,1991,0,1,0,1,11,11,13,0,1,1,0,0,0,1,0,0,2,7,0,0,0,0,0,1
suzuk001,1256,33543,8994,516,59,53,56,0,739,231,0,0.54918,0.4,2007,2018,0,1,0,1,1394,4814,5319,515,1243,859,264,6,114,619,19,10,329,623,21,96,24,56,124,1
sweej102,0,0,34,17,3,2,2,0,0,0,0,0.508197,0.5,1908,1919,0,1,0,1,17,42,47,0,4,3,1,0,0,0,1,0.5,5,6,0,0,0,0,0,1
sweem002,167,4629,1111,73,14,22,16,0,94,54,0,0.487705,0.5,1995,2010,0,1,0,1,1454,5188,5848,759,1540,995,325,5,215,909,53,25,522,613,61,74,5,59,142,1
sweer101,193,5317,1181,93,15,15,19,0,120,75,0,0.508197,0.5,1978,1983,0,0,0,1,272,736,813,62,172,142,23,1,6,57,6,6,60,73,8,3,9,5,17,1
swifb102,0,0,3601,477,64,75,63,0,0,0,0,0.42623,0.4,1940,1953,0,1,0,1,1001,2750,3136,212,635,532,86,3,14,238,10,6,324,233,0,3,59,0,79,0
swihb001,100,2718,791,52,3,5,20,0,59,22,0,0.508197,0.5,2015,2018,0,0,0,1,191,547,597,85,140,101,27,4,8,54,10,4,46,154,0,1,2,1,12,0
swiss101,412,10928,2274,203,46,24,26,0,278,132,0,0.528689,0.55,1974,1982,0,1,0,1,509,1414,1577,108,305,229,49,7,20,124,4,4,118,322,16,11,19,15,47,1
tackj001,107,2897,586,59,5,7,14,0,69,39,0,0.508197,0.55,1991,1994,0,1,0,1,136,327,382,35,71,48,14,2,7,42,0,0,37,71,1,4,9,5,20,0
taltt101,6,366,91,6,2,0,0,6,13,4,3,0.508197,0.6,1966,1967,1,0,0,1,83,112,123,15,33,23,6,2,2,11,0,1,8,18,1,1,1,1,4,0
tamaj101,49,1376,278,18,8,10,3,0,65,12,0,0.385246,0.35,1976,1980,0,0,0,1,135,244,287,19,59,42,12,1,4,33,1,1,34,27,5,0,2,7,2,1
tankl101,0,0,1,0,0,0,0,0,0,0,0,0.409836,0.45,1925,1925,0,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tappe101,102,2755,554,67,7,10,5,21,52,37,0,0.42623,0.4,1954,1962,0,1,0,1,145,304,347,21,63,53,10,0,0,17,0,1,29,25,3,3,10,1,8,1
tartt001,0,24,9,0,0,0,0,0,0,0,0,0.528689,0.45,2015,2015,0,1,0,1,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tateb101,0,0,1534,306,50,43,19,0,0,0,0,0.364754,0.25,1924,1934,1,0,0,1,566,1560,1713,144,435,347,68,16,4,173,5,15,118,51,0,1,34,0,2,1
tatuc001,80,2170,566,43,7,3,2,0,52,14,0,0.610656,0.5,2009,2011,0,1,0,1,100,269,299,21,60,51,8,0,1,22,2,0,25,52,1,1,3,1,12,1
tatuj001,1,54,14,3,0,0,0,0,3,4,0,0.508197,0.55,1992,1998,0,1,0,1,173,201,218,16,39,26,7,3,3,29,0,0,10,58,0,1,0,6,1,1
taube001,727,19698,4941,340,65,47,62,0,609,186,0,0.528689,0.65,1991,2001,1,0,0,1,975,2874,3178,351,784,530,151,9,94,419,11,10,255,574,29,9,10,30,50,1
taylb003,0,33,10,1,0,0,0,0,1,1,0,0.528689,0.45,2018,2018,1,0,0,1,7,5,6,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0
taylb105,0,3,1,0,0,0,0,0,0,0,0,0.385246,0.3,1970,1970,1,0,0,1,63,84,100,12,16,14,0,0,2,10,0,0,12,13,0,4,0,0,3,1
taylc102,79,2272,450,36,10,5,10,5,53,15,0,0.508197,0.55,1968,1973,0,1,0,1,411,846,1006,113,225,178,31,6,10,115,12,7,136,130,4,5,10,9,30,1
taylh102,82,2406,474,65,9,11,16,36,65,43,3,0.454918,0.5,1957,1970,0,1,0,1,394,724,766,56,158,117,25,0,16,82,0,3,36,146,4,4,0,2,22,1
tayls102,321,8687,1721,140,27,17,26,96,169,68,5,0.446721,0.55,1958,1963,1,0,0,1,473,1263,1403,127,309,220,47,9,33,147,3,2,122,181,27,8,2,8,34,1
taylz101,0,0,2880,752,86,83,72,0,0,0,0,0.42623,0.4,1920,1935,0,1,0,1,918,2865,3101,258,748,598,113,28,9,311,9,9.5,161,192,0,16,59,0,5,1
teagt001,139,3908,963,76,12,6,12,0,83,37,0,0.54918,0.45,2008,2015,0,1,0,1,180,510,563,57,103,56,26,0,21,70,0,1,37,194,0,4,10,2,9,1
tebbb101,0,0,4667,666,119,87,64,0,0,0,0,0.385246,0.4,1936,1952,0,1,0,1,1162,3704,4149,357,1000,771,169,22,38,469,29,23,389,261,0,12,44,0,111,0
tejaw001,14,357,77,9,0,1,3,0,13,4,0,0.405738,0.45,1986,1988,0,1,0,1,18,40,43,2,10,7,3,0,0,4,0,0,2,12,1,0,0,1,1,1
telit001,24,724,189,11,3,1,0,0,26,3,0,0.590164,0.25,2014,2018,0,0,0,1,122,252,267,25,58,46,8,3,1,24,0,0,7,34,1,6,1,1,6,1
tenag101,759,20038,3945,441,63,65,73,3,515,290,2,0.467213,0.45,1969,1983,0,1,0,1,1555,4390,5525,653,1060,660,179,20,201,674,36,42,984,998,58,91,21,39,77,1
testn101,0,3,0,0,1,0,0,0,1,0,0,0.42623,0.25,1958,1958,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tettm001,792,20854,3978,346,39,36,64,0,581,236,0,0.508197,0.55,1984,1997,0,0,0,1,1485,4698,5745,711,1132,661,210,16,245,732,23,29,949,1307,72,30,21,47,86,0
thacm101,84,2394,499,69,9,11,12,26,45,39,0,0.528689,0.6,1958,1963,0,1,0,1,158,260,303,20,46,37,7,0,2,20,1,2,40,81,8,2,0,1,7,1
thigc001,19,526,139,14,0,3,1,0,11,5,0,0.467213,0.4,2007,2008,0,1,0,1,57,118,131,15,27,21,5,0,1,12,2,0,9,25,0,1,3,0,4,0
tholj001,375,9904,2687,171,17,15,80,0,208,65,0,0.528689,0.5,2009,2016,1,0,0,1,478,1336,1499,99,323,258,53,3,9,111,2,5,135,214,13,8,12,8,42,1
thomd001,3,99,28,3,0,0,3,0,7,1,0,0.344262,0.45,1971,1985,0,0,0,1,1597,4677,5268,585,1163,912,154,54,43,370,140,92,456,593,32,25,81,29,73,1
thomg102,0,30,11,1,0,0,0,2,0,0,0,0.467213,0.6,1957,1971,0,1,0,1,685,1688,1865,203,430,304,71,9,46,202,13,12,138,343,4,18,10,11,31,0
thomk101,0,0,3,1,2,0,0,0,0,0,0,0.487705,0.5,1952,1953,0,1,0,1,137,223,259,35,52,33,9,3,7,32,0,1,34,40,0,2,0,0,11,0
thomp101,0,0,80,15,5,0,0,0,0,0,0,0.397541,0.3,1912,1921,1,0,0,1,64,90,110,5,17,13,4,0,0,6,0,0,17,6,0,0,3,0,0,0
thomr103,0,0,5,0,0,0,0,0,0,0,0,0.405738,0.35,1938,1938,0,1,0,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thomt106,126,3375,618,68,10,14,15,34,37,34,0,0.467213,0.4,1954,1958,1,0,0,1,187,517,560,49,123,89,24,2,8,47,2,4,39,52,7,2,1,1,7,1
thomv101,182,5158,1128,92,15,22,19,34,48,49,7,0.364754,0.3,1957,1961,0,1,0,1,252,626,682,56,144,109,20,3,12,60,2,1,45,79,3,3,4,4,25,1
thoro101,0,16,4,0,0,1,0,0,1,0,0,0.45082,0.5,1973,1973,0,1,0,1,2,3,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1
tillb101,639,17374,4230,253,55,40,52,179,371,116,8,0.528689,0.65,1962,1970,0,1,0,1,775,2329,2585,189,540,383,68,10,79,282,1,0,228,510,33,5,9,14,62,1
tingr001,193,5145,1104,127,14,12,22,0,123,82,0,0.344262,0.55,1982,1995,0,1,0,1,278,563,641,52,110,70,27,3,10,55,2,5,54,165,0,4,18,2,14,1
tiptj101,51,1306,1250,208,24,32,20,10,17,16,1,0.446721,0.4,1948,1954,0,1,0,1,417,1117,1324,116,264,194,36,5,29,125,3,3,186,142,0,11,9,1,25,0
tisct101,34,1071,216,18,2,5,3,2,17,11,0,0.467213,0.35,1969,1971,0,1,0,1,82,116,137,8,21,18,2,0,1,6,0,0,18,18,1,1,2,0,3,0
todda101,0,0,3006,411,81,59,28,0,0,0,0,0.5,0.5,1932,1943,0,1,0,1,863,2785,2939,286,768,585,119,29,35,366,18,9,104,243,0,21,29,0,84,1
tonim001,2,51,13,1,0,0,2,0,1,0,0,0.590164,0.6,2004,2004,0,1,0,1,2,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
torbj101,449,11785,2998,214,32,31,31,43,219,123,6,0.487705,0.45,1964,1973,0,1,0,1,574,1391,1525,78,297,244,42,3,8,101,3,6,103,189,29,4,17,10,36,1
torew001,18,489,124,10,0,0,1,0,12,3,0,0.54918,0.4,2009,2011,0,1,0,1,22,55,64,1,9,8,1,0,0,6,0,0,6,13,0,1,0,2,2,1
torrj101,837,22309,4850,428,56,57,87,235,322,225,12,0.557377,0.55,1960,1977,0,1,0,1,2209,7874,8801,996,2342,1687,344,59,252,1185,23,29,779,1094,127,85,13,50,284,1
torrl001,31,932,260,15,2,1,3,0,14,5,0,0.405738,0.45,2017,2017,0,1,0,1,56,123,139,7,20,16,3,1,0,7,0,0,12,30,3,1,3,0,4,1
torrr102,0,0,17,4,1,0,2,0,0,0,0,0.344262,0.4,1920,1922,0,1,0,1,22,37,39,9,11,10,1,0,0,3,0,0,2,6,0,0,0,0,0,0
torrs002,5,181,42,2,0,1,1,0,5,1,0,0.405738,0.45,2001,2002,0,1,0,1,15,19,23,1,2,2,0,0,0,1,0,0,3,4,0,0,1,0,1,1
torry001,774,20832,5451,368,36,48,37,0,454,191,0,0.508197,0.4,2001,2013,0,1,0,1,907,2875,3183,306,737,507,162,12,56,339,19,17,222,544,18,30,39,17,100,1
tovac101,0,3,1,0,0,0,0,0,0,0,0,0.32377,0.3,1965,1976,0,1,0,1,1488,5569,6177,834,1546,1192,253,55,46,435,226,108,413,410,23,88,73,34,58,1
towlj001,124,3300,836,56,9,5,7,0,72,22,0,0.508197,0.55,2007,2011,0,1,0,1,155,428,484,40,80,47,22,0,11,50,0,1,37,95,4,11,5,3,10,1
tragw101,0,0,339,115,24,11,14,0,0,0,0,0.405738,0.45,1913,1920,0,1,0,1,117,330,351,27,71,44,20,1,6,37,9,2.5,15,77,0,4,2,0,0,1
tream001,383,10261,2858,157,32,20,15,0,247,87,0,0.508197,0.45,2004,2012,0,1,0,1,468,1272,1482,120,281,214,45,4,18,129,5,6,147,286,9,29,20,14,28,1
tremc001,11,306,68,4,1,0,1,0,15,4,0,0.508197,0.45,1995,2004,0,1,0,1,22,41,46,3,6,5,1,0,0,1,0,0,4,7,0,0,1,0,0,1
tresm101,0,0,3961,575,78,72,81,0,0,0,0,0.385246,0.4,1938,1949,0,1,0,1,1027,3169,3637,326,788,697,75,14,2,297,19,21,402,263,0,12,54,0,79,0
treva001,599,16470,3850,398,89,42,47,0,494,261,0,0.364754,0.35,1978,1990,0,1,0,1,939,2430,2701,245,604,454,117,10,23,244,19,11,205,317,30,19,27,20,78,1
trevj001,1,51,15,0,0,0,0,0,0,0,0,0.553279,0.4,2018,2018,0,1,0,1,3,8,8,0,2,2,0,0,0,3,0,0,0,1,0,0,0,0,1,0
triag101,906,23598,5123,448,72,70,138,220,245,215,18,0.528689,0.6,1953,1965,0,1,0,1,1206,3907,4426,389,954,634,147,6,167,608,1,0,440,636,49,21,26,32,128,1
trouq101,0,0,22,3,0,0,0,0,0,0,0,0.610656,0.55,1952,1952,0,0,0,1,6,10,11,1,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0
tucke001,30,828,191,13,3,0,2,0,23,10,0,0.528689,0.55,1992,1995,0,1,0,1,51,103,118,9,13,10,2,0,1,7,1,1,10,20,0,3,2,0,2,1
tupmm001,0,3,0,0,0,0,0,0,0,0,0,0.446721,0.4,2008,2008,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turnc001,109,2913,666,57,4,5,7,0,89,23,0,0.467213,0.55,1993,2000,0,1,0,1,158,379,427,49,90,68,16,2,4,36,5,2,36,89,0,4,4,4,6,0
turne101,0,0,101,11,3,3,2,0,0,0,0,0.385246,0.3,1948,1950,0,1,0,1,42,75,79,10,18,15,0,0,3,5,1,0.5,4,13,0,0,0,0,3,1
turns002,18,532,165,10,2,1,1,0,11,3,0,0.590164,0.55,2017,2017,0,1,0,1,37,82,89,4,11,6,3,0,2,7,0,0,5,22,0,0,1,1,5,1
turnt102,0,0,810,121,27,16,25,0,0,0,0,0.487705,0.55,1940,1944,0,1,0,1,233,696,755,63,165,125,29,4,7,63,4,2,51,84,0,1,7,0,24,0
ueckb101,217,5875,1279,130,27,18,47,92,115,57,14,0.467213,0.5,1962,1967,0,1,0,1,297,731,843,65,146,110,22,0,14,74,0,3,96,167,12,3,8,5,18,1
ulism101,0,0,4,1,2,0,0,0,0,0,0,0.364754,0.3,1945,1945,0,1,0,1,11,18,19,4,7,5,1,0,1,4,0,0,1,0,0,0,0,0,0,1
unsea101,0,0,361,53,14,9,5,0,0,0,0,0.405738,0.5,1942,1945,0,1,0,1,120,338,376,41,85,62,15,4,4,30,0,1,32,43,0,3,3,0,8,1
urbal101,0,0,71,35,5,1,2,0,0,0,0,0.377049,0.25,1927,1928,0,1,0,1,50,128,135,11,35,30,5,0,0,12,1,0.5,3,7,0,2,2,0,0,1
valeb102,0,3,0,0,0,0,0,0,0,0,0,0.463115,0.35,1969,1979,0,1,0,1,639,1698,1909,176,441,361,59,9,12,157,27,20,140,134,5,9,35,27,49,1
valej004,324,9177,2203,163,21,14,29,0,179,75,0,0.5,0.35,1997,2008,0,0,0,1,631,1507,1663,154,379,247,82,5,45,210,0,0,131,257,12,4,4,17,39,1
valey001,2,84,24,2,0,0,1,0,2,1,0,0.491803,0.5,2000,2000,0,1,0,1,7,10,13,1,0,0,0,0,0,1,0,0,1,5,0,1,1,0,0,1
valld001,801,21003,4898,407,44,56,57,0,474,267,0,0.508197,0.55,1984,1996,0,1,0,1,970,2775,3146,314,658,448,121,12,77,350,5,7,258,413,11,63,33,17,105,0
vallh101,3,99,20,1,0,0,0,0,4,1,0,0.42623,0.3,1965,1965,0,1,0,1,9,13,15,1,4,4,0,0,0,2,0,0,2,3,0,0,0,0,0,1
vangd001,128,3477,786,41,8,6,5,0,125,27,0,0.528689,0.55,1982,1987,0,1,0,1,183,420,468,30,89,73,12,1,3,38,1,0,39,63,6,2,4,3,14,1
varij001,1372,36498,10166,541,69,72,105,0,992,301,0,0.631148,0.55,1997,2011,0,0,0,1,1546,5099,5839,664,1307,794,306,14,193,757,25,18,614,1216,59,61,22,43,129,0
varnp101,48,1372,293,26,4,2,7,0,45,23,0,0.651639,0.6,1973,1976,0,1,0,1,69,190,202,18,47,34,7,1,5,15,2,0,10,47,1,1,0,1,4,1
vazqc001,250,6816,2205,131,18,12,39,0,80,57,0,0.487705,0.3,2014,2018,0,1,0,1,291,922,999,103,227,168,46,3,10,80,11,3,59,177,3,9,4,5,26,0
velaf101,8,254,63,3,1,0,1,2,8,2,0,0.446721,0.5,1969,1973,0,1,0,1,21,39,41,3,10,7,3,0,0,5,0,0,2,6,0,0,0,0,2,1
veltp101,0,0,27,2,0,0,1,0,0,0,0,0.405738,0.45,1926,1934,0,1,0,1,23,38,42,4,5,4,0,1,0,2,0,0,4,3,0,0,0,0,0,1
vicke101,0,0,107,27,8,6,0,0,0,0,0,0.446721,0.3,1922,1926,0,1,0,1,57,112,124,12,26,18,7,1,0,7,0,0,9,8,0,0,3,0,0,1
villh001,110,2723,608,55,11,5,12,0,82,35,0,0.590164,0.5,1990,1993,0,1,0,1,191,473,516,53,109,61,21,2,25,72,1,0,40,98,6,2,0,1,14,1
vilom001,7,217,60,7,0,0,1,0,8,3,0,0.590164,0.4,2018,2018,1,0,0,1,10,27,29,4,7,5,2,0,0,4,0,0,1,9,0,0,1,0,1,0
virgo001,608,16324,3582,360,52,46,46,0,654,227,0,0.42623,0.5,1980,1990,0,1,0,1,739,2258,2555,258,549,361,84,6,98,307,4,5,248,453,21,29,8,12,81,1
virgo101,15,498,98,9,1,1,7,12,10,2,0,0.401639,0.5,1956,1969,0,1,0,1,324,753,798,75,174,134,19,7,14,73,6,5,34,91,4,0,7,4,26,1
vogts001,310,8243,2371,124,20,12,24,0,180,64,0,0.610656,0.45,2012,2017,1,0,0,1,521,1643,1808,181,413,265,82,9,57,218,1,4,139,305,13,7,3,16,21,1
wagnh102,0,0,2423,271,53,36,46,0,0,0,0,0.364754,0.45,1937,1949,1,0,0,1,672,1849,2141,179,458,341,90,12,15,228,10,6,253,152,0,15,24,0,34,1
wakad001,9,275,47,2,0,2,4,0,2,2,0,0.508197,0.55,1991,1991,0,1,0,1,18,31,32,2,7,7,0,0,0,0,0,0,1,6,0,0,0,0,0,0
walbm001,565,15230,3303,248,34,25,42,0,420,188,0,0.487705,0.4,1993,2003,0,0,0,1,682,2109,2280,215,492,380,79,5,28,208,13,12,133,343,4,10,14,14,56,1
walkh101,0,0,1,0,0,0,0,0,0,0,0,0.405738,0.35,1931,1945,1,0,0,1,297,779,898,117,205,151,43,6,5,60,26,8.5,104,89,0,6,9,0,11,1
walkj103,0,0,49,12,2,0,1,0,0,0,0,0.405738,0.45,1919,1921,0,1,0,1,125,454,476,41,114,92,15,5,2,51,5,0,9,32,0,3,10,0,0,0
walkr101,164,4444,1976,204,39,32,20,39,39,39,1,0.405738,0.45,1948,1958,1,0,0,1,608,1585,1758,114,360,253,69,3,35,192,3,1,150,213,12,5,7,11,51,1
wallc001,15,428,132,9,3,1,1,0,5,3,0,0.631148,0.6,2017,2018,0,1,0,1,21,56,63,4,9,7,1,0,1,5,0,0,4,28,0,2,1,0,0,1
walll101,0,3,0,0,0,0,0,0,0,0,0,0.528689,0.6,1952,1964,0,1,0,1,902,2558,2868,331,670,485,88,31,66,284,21,18,245,470,6,16,34,15,61,1
waltd001,75,2001,467,46,8,6,6,0,74,31,0,0.610656,0.65,1992,1993,0,1,0,1,84,273,296,20,64,44,14,1,5,32,1,0,17,41,2,2,1,3,5,1
waltd101,0,12,3,0,0,0,0,0,0,1,0,0.487705,0.45,1968,1980,0,1,0,1,297,779,881,69,174,115,27,4,28,107,4,3,88,240,6,10,0,4,21,1
waltf101,0,0,108,35,1,2,3,0,0,0,0,0.54918,0.5,1945,1945,0,1,0,1,40,93,103,2,16,14,2,0,0,5,1,1,10,9,0,0,0,0,4,0
waltr102,0,0,1047,300,27,40,18,0,0,0,0,0.344262,0.25,1915,1925,0,1,0,1,305,858,981,72,179,152,25,2,0,67,6,5.5,65,69,0,16,42,0,0,0
warrb102,0,0,1167,213,40,31,17,0,0,0,0,0.442623,0.5,1939,1947,0,1,0,1,377,989,1129,97,217,151,26,7,33,104,1,0.5,129,177,0,5,6,0,34,1
