,retroID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
14517,wendj002,175,596,76,175,35,6,9,77,18,4.0,44,115,5.0,9,2,12.0,14.0,0
14518,wendl101,40,62,3,10,1,0,0,5,0,0.0,4,8,0.0,0,3,0.0,0.0,1
14519,wendt001,552,43,1,3,0,0,0,0,0,0.0,5,19,0.0,0,1,0.0,1.0,1
14520,wengd001,162,19,0,0,0,0,0,0,0,0.0,2,5,0.0,0,2,0.0,0.0,1
14521,wensb101,41,98,7,19,2,0,0,5,0,0.0,5,32,0.0,0,4,0.0,2.0,0
14522,wents101,4,19,3,4,0,1,0,6,1,0.5,0,3,0.0,0,0,0.0,0.0,1
14523,wenzf101,31,5,1,0,0,0,0,0,0,0.0,1,5,0.0,0,0,0.0,0.0,1
14524,weraj101,43,54,8,15,3,0,1,10,0,0.0,2,6,0.0,1,1,0.0,0.0,0
14525,werbb101,1295,5024,875,1363,271,50,78,539,215,95.0,701,363,0.0,32,88,0.0,39.0,1
14526,werhj101,89,168,15,29,3,2,2,14,0,0.0,24,39,0.0,1,2,3.0,8.0,1
14527,werlb101,185,199,13,35,6,1,0,8,0,0.0,15,50,0.0,0,5,0.0,3.0,1
14528,werlg101,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14529,werna001,8,12,0,1,0,0,0,0,0,0.0,0,4,0.0,0,2,0.0,1.0,1
14530,wernd101,118,279,17,49,7,1,2,24,2,2.0,27,53,3.0,3,3,6.0,5.0,1
14531,wertb001,35,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14532,wertd101,117,139,28,29,4,0,3,15,1,1.0,28,33,2.0,0,5,0.0,8.0,0
14533,wertd103,1110,3840,417,929,129,15,77,366,22,24.0,389,529,37.0,31,56,30.0,109.0,0
14534,wertj001,1583,5484,883,1465,300,22,229,799,132,23.0,764,1450,32.0,64,4,50.0,99.0,1
14535,wertj101,88,111,8,26,1,1,1,9,0,0.0,8,27,0.0,0,5,0.0,0.0,1
14536,wertv101,1862,6099,867,1692,289,42,266,1178,9,19.0,828,842,33.0,27,24,43.0,143.0,0
14537,wessb001,25,31,3,6,0,1,1,4,1,0.0,1,9,0.0,0,0,0.0,2.0,1
14538,wessj101,10,7,2,0,0,0,0,0,0,0.0,1,4,0.0,0,0,0.0,0.0,1
14539,westa101,3,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
14540,westd001,204,55,3,10,2,0,1,5,0,0.0,3,22,0.0,0,9,0.0,2.0,1
14541,westd101,119,299,30,66,10,2,3,35,6,3.0,12,42,0.0,1,4,0.0,3.0,1
14542,westj001,319,169,10,22,7,0,1,14,2,0.0,13,79,0.0,0,23,0.0,2.0,1
14543,westj101,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14544,westl101,35,34,0,3,0,0,0,1,0,0.0,0,13,0.0,0,1,0.0,1.0,0
14545,westm001,23,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
14546,westm002,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14547,westm101,12,29,5,8,2,1,0,2,0,0.0,5,1,0.0,0,2,0.0,0.0,1
14548,westm102,824,2676,338,681,136,20,77,380,19,9.5,353,340,0.0,13,15,0.0,48.0,1
14549,wests001,22,34,2,2,1,0,0,0,0,0.0,0,21,0.0,0,4,0.0,0.0,1
14550,wests101,1753,6148,934,1838,347,101,75,838,53,56.0,696,540,0.0,5,123,0.0,6.0,0
14551,westw101,919,2322,302,503,59,8,96,315,10,8.0,489,514,9.0,19,11,8.0,60.0,1
14552,westw102,958,3117,474,848,107,33,127,539,19,14.0,317,453,1.0,33,26,2.0,98.0,1
14553,wethj001,52,48,5,10,2,1,1,7,1,0.0,4,6,0.0,0,2,1.0,2.0,1
14554,wettj001,618,42,4,7,2,0,1,8,0,0.0,0,19,0.0,0,9,0.0,0.0,1
14555,wetzb101,2,1,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14556,wetzd101,68,140,21,34,3,1,2,15,0,1.0,13,21,0.0,1,1,0.0,0.0,0
14557,weves101,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14558,whalb102,23,50,5,12,2,1,0,1,0,0.0,4,2,0.0,1,1,0.0,0.0,0
14559,whalr001,9,10,0,2,0,0,0,0,0,0.0,0,3,0.0,0,1,0.0,0.0,1
14560,wheal101,11,8,0,1,0,0,0,0,0,0.0,0,5,0.0,0,0,0.0,1.0,0
14561,wheam101,129,369,21,80,15,4,3,32,4,1.5,10,60,0.0,9,6,0.0,0.0,1
14562,wheaw101,37,89,3,17,4,0,0,7,1,2.0,8,5,0.0,1,1,0.0,4.0,0
14563,wheaz101,1173,4476,724,1496,248,76,86,670,58,44.5,326,160,0.0,34,65,0.0,0.0,1
14564,wheed001,590,7,1,1,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,1
14565,wheed101,67,192,17,46,9,2,1,22,2,0.0,27,19,0.0,0,1,0.0,5.0,0
14566,wheee101,46,72,12,14,2,0,0,1,1,1.0,8,13,0.0,0,1,0.0,0.0,0
14567,wheeg101,20,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14568,wheej001,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14569,wheer001,109,206,18,48,10,1,3,30,1,0.0,15,44,0.0,0,0,4.0,6.0,1
14570,wheer101,34,42,3,8,0,0,0,4,0,0.0,0,3,0.0,0,0,0.0,0.0,1
14571,wheez001,99,163,7,21,5,0,0,9,0,0.0,3,70,0.0,0,19,1.0,1.0,1
14572,wheez002,29,57,6,11,0,0,2,5,0,0.0,2,12,0.0,1,1,1.0,1.0,0
14573,whelk001,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14574,whelt101,1,1,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
14575,whilj101,7,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14576,whisl101,116,205,27,48,10,3,4,21,3,2.0,29,42,3.0,0,1,2.0,4.0,1
14577,whism001,190,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14578,whisp101,475,988,140,221,46,8,37,134,17,5.0,86,196,1.0,1,11,10.0,20.0,1
14579,whisw001,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14580,whita001,38,41,3,6,2,0,2,5,0,0.0,0,18,0.0,0,5,1.0,0.0,1
14581,whita101,5,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14582,whitb001,17,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14583,whitb101,924,3316,415,883,100,31,17,245,51,25.5,150,138,0.0,29,67,0.0,90.0,1
14584,whitb105,1673,5972,843,1706,278,65,202,870,103,68.0,596,927,70.0,28,39,45.0,82.0,1
14585,whitb106,4,1,2,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
14586,whitb107,9,3,1,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14587,whitb108,4,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
14588,whitc001,75,5,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14589,whitc101,62,123,17,29,5,0,1,12,0,0.0,14,15,0.0,1,0,0.0,6.0,1
14590,whitc102,6,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14591,whitd001,1941,7344,1125,1934,378,71,208,846,346,98.0,541,1526,32.0,87,61,47.0,98.0,1
14592,whitd002,112,330,31,67,11,2,5,21,4,3.0,18,92,0.0,5,3,1.0,9.0,1
14593,whitd003,76,116,10,21,5,0,3,8,3,0.0,2,28,1.0,1,0,0.0,2.0,1
14594,whitd101,55,96,8,22,4,0,0,7,1,0.0,5,23,0.0,0,9,2.0,4.0,0
14595,whitd103,285,638,93,165,37,3,2,67,10,5.0,51,46,0.0,3,9,0.0,15.0,1
14596,whitd106,143,422,41,98,20,2,1,38,2,1.0,33,28,0.0,2,10,0.0,10.0,0
14597,white001,461,576,24,72,9,0,1,27,0,0.0,18,169,0.0,0,79,0.0,3.0,1
14598,white002,1328,3774,447,938,176,15,134,534,22,26.0,436,491,43.0,4,20,37.0,97.0,1
14599,white003,36,74,5,12,3,0,1,4,1,0.0,6,15,2.0,0,1,1.0,2.0,1
14600,white004,216,514,52,108,22,4,10,45,4,3.0,31,138,4.0,9,4,4.0,17.0,1
14601,white102,548,1291,107,264,23,7,4,98,3,0.0,97,216,0.0,1,57,0.0,1.0,1
14602,white103,121,163,19,34,2,1,0,13,1,0.5,8,16,0.0,0,10,0.0,2.0,1
14603,white105,23,53,4,8,2,0,0,1,3,0.0,8,11,0.0,1,2,0.0,2.0,1
14604,white106,3,4,0,2,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,0
14605,whitf001,2324,7859,912,2006,407,58,160,886,178,83.0,412,1035,27.0,30,101,65.0,156.0,0
14606,whitf101,20,22,7,1,0,0,0,1,0,1.0,2,9,0.0,1,0,0.0,0.0,0
14607,whitf103,817,2284,242,578,93,8,108,356,7,16.0,139,371,34.0,16,7,19.0,39.0,1
14608,whitf104,9,15,3,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,1
14609,whitg001,472,38,1,4,0,0,1,3,0,0.0,1,26,0.0,0,10,0.0,0.0,1
14610,whith101,337,255,15,37,7,0,0,7,0,0.0,16,91,0.0,1,10,0.0,5.0,1
14611,whitj001,646,1196,155,303,50,9,21,109,57,28.0,148,174,7.0,7,7,9.0,13.0,1
14612,whitj002,53,115,8,23,7,0,2,15,0,0.0,25,31,4.0,2,0,0.0,2.0,1
14613,whitj101,172,325,24,55,2,0,0,30,0,0.0,20,54,0.0,1,20,0.0,2.0,0
14614,whitj104,878,2652,456,678,83,42,8,229,92,48.0,386,276,0.0,13,35,0.0,9.0,1
14615,whitj106,6,7,1,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14616,whitl001,2390,8570,1386,2369,420,65,244,1084,143,75.0,1197,1099,79.0,20,89,91.0,143.0,0
14617,whitl002,11,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14618,whitl003,97,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14619,whitm001,940,3104,465,804,129,20,105,423,78,40.0,378,712,42.0,17,5,17.0,81.0,1
14620,whitm002,286,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
14621,whitm003,7,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14622,whitm101,7,4,1,2,0,0,0,1,0,1.0,0,1,0.0,0,1,0.0,0.0,1
14623,whitm103,100,296,30,78,11,3,0,27,1,1.0,21,49,0.0,0,2,1.0,9.0,1
14624,whitp102,356,1318,160,366,55,27,11,190,28,27.0,81,81,0.0,5,60,0.0,0.0,1
14625,whitp103,1539,5765,696,1701,303,56,93,927,45,22.5,400,438,0.0,17,135,0.0,94.0,1
14626,whitr001,1474,5357,756,1519,296,34,198,768,94,47.0,360,925,21.0,88,5,42.0,143.0,1
14627,whitr002,615,43,1,4,1,0,0,1,0,0.0,0,13,0.0,1,2,0.0,1.0,1
14628,whitr101,1881,6650,964,1803,300,51,160,758,233,117.0,934,708,66.0,29,53,69.0,123.0,0
14629,whits001,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14630,whits002,105,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14631,whits101,266,758,73,174,20,6,24,85,4,6.0,54,174,3.0,5,2,5.0,8.0,1
14632,whits103,1043,3502,324,916,167,20,66,421,14,15.0,218,381,27.0,12,33,23.0,129.0,1
14633,whits104,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14634,whitt001,730,1913,233,537,93,12,33,179,18,24.0,138,288,20.0,10,32,13.0,44.0,1
14635,whitt002,174,520,58,129,34,3,23,80,1,2.0,51,130,1.0,5,0,4.0,7.0,0
14636,whitw001,163,107,5,16,2,0,0,3,0,1.0,7,31,0.0,0,18,0.0,1.0,1
14637,wicka101,26,46,2,7,1,0,0,1,0,0.0,2,10,0.0,0,1,0.0,0.0,0
14638,wickb001,835,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14639,wickd101,283,324,9,28,3,0,0,10,0,1.0,9,108,0.0,0,28,1.0,6.0,1
14640,wickf101,81,113,10,18,1,0,1,6,0,0.0,7,33,0.0,1,0,0.0,5.0,1
14641,wickk001,150,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14642,wickk101,40,46,4,6,1,0,0,8,0,0.0,2,8,0.0,0,4,0.0,0.0,1
14643,wickr001,10,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14644,widgc001,613,1826,180,435,104,7,55,222,10,9.0,141,384,7.0,14,6,11.0,34.0,1
14645,widma101,114,107,4,18,4,0,0,7,0,0.0,7,37,0.0,0,8,0.0,3.0,0
14646,wieat101,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14647,wiecb001,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14648,wiedc101,4,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14649,wiedt101,4,6,0,4,1,0,0,2,0,0.0,0,2,0.0,0,0,0.0,0.0,1
14650,wiegt001,8,11,0,0,0,0,0,1,0,0.0,1,3,0.0,0,0,1.0,1.0,1
14651,wielj001,12,12,0,2,1,0,0,2,0,0.0,0,5,0.0,0,1,0.0,0.0,1
14652,wienj101,10,9,0,1,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,0
14653,wiesb101,71,69,3,9,3,0,0,1,0,0.0,0,21,0.0,0,5,1.0,3.0,0
14654,wietm001,1081,3791,422,953,185,5,135,519,8,3.0,353,790,29.0,18,3,39.0,98.0,1
14655,wietw101,580,1762,170,409,55,6,7,122,14,7.0,156,131,0.0,8,22,0.0,29.0,1
14656,wigga001,631,2247,346,581,61,19,5,118,242,68.0,235,193,4.0,8,54,9.0,18.0,1
14657,wiggs001,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14658,wiggt001,1362,4479,558,1170,245,14,169,594,42,23.0,371,891,23.0,54,6,39.0,128.0,1
14659,wighb101,347,480,19,55,6,0,0,24,0,1.0,24,169,0.0,2,40,0.0,5.0,1
14660,wigif101,4,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14661,wihts101,28,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14662,wilbc101,5,7,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14663,wilbd101,299,720,67,174,35,7,19,115,1,1.0,44,96,0.0,2,5,2.0,24.0,1
14664,wilbt101,30,20,5,2,0,0,0,1,0,1.0,1,8,0.0,0,1,0.0,0.0,0
14665,wilcm001,397,62,3,11,2,0,0,5,0,0.0,2,15,0.0,0,5,0.0,1.0,1
14666,wilem101,21,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14667,wiler101,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14668,wilfr001,959,2690,318,668,97,23,39,261,54,33.0,205,387,13.0,14,86,19.0,26.0,1
14669,wilhh101,1070,432,24,38,3,1,1,21,0,1.0,26,166,0.0,0,34,1.0,8.0,1
14670,wilhj101,6,18,7,6,0,0,0,2,1,0.5,5,2,0.0,0,0,0.0,0.0,0
14671,wilhj102,49,122,10,32,6,3,0,12,2,1.0,2,14,0.0,1,3,2.0,0.0,1
14672,wilhk101,4,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14673,wilhs101,7,7,1,2,1,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,0
14674,wilht001,344,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14675,wilka001,13,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14676,wilka002,43,67,5,9,3,0,1,5,1,0.0,5,32,0.0,0,0,0.0,2.0,1
14677,wilka003,6,6,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
14678,wilkb001,88,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14679,wilkb002,972,3187,500,788,193,28,122,399,53,43.0,492,947,30.0,25,24,25.0,36.0,1
14680,wilkb101,86,179,29,46,6,0,0,7,2,4.0,11,21,0.0,1,2,0.0,6.0,0
14681,wilkc001,972,2452,272,600,78,23,8,179,81,43.0,138,403,8.0,12,32,17.0,39.0,1
14682,wilkd001,25,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,1,0.0,0.0,1
14683,wilke102,16,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14684,wilkh101,3,9,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14685,wilkl101,69,62,7,17,0,1,0,6,0,0.0,1,7,0.0,0,0,0.0,0.0,1
14686,wilkm001,245,20,1,3,0,0,0,2,0,0.0,2,14,0.0,0,1,0.0,0.0,1
14687,wilkr001,720,2114,280,515,95,7,81,275,9,12.0,278,571,42.0,13,9,21.0,34.0,1
14688,wilkr101,78,124,8,18,3,3,0,7,1,0.0,6,36,0.0,0,1,0.0,0.0,0
14689,wilks001,16,46,2,8,3,0,0,3,1,0.0,3,16,0.0,0,0,0.0,0.0,0
14690,wilkt101,385,206,15,27,3,0,0,13,0,0.0,16,59,0.0,0,13,0.0,1.0,1
14691,willa001,120,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14692,willa002,24,54,2,11,3,0,0,6,0,1.0,4,8,0.0,0,1,1.0,2.0,0
14693,willa003,10,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14694,willa101,46,49,0,3,0,0,0,1,0,0.0,3,22,0.0,0,4,0.0,0.0,0
14695,willa102,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14696,willa103,6,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,1.0,1
14697,willb001,260,85,5,15,4,0,0,9,0,0.0,0,26,0.0,0,15,1.0,1.0,1
14698,willb002,2076,7869,1366,2336,449,55,287,1257,147,87.0,1069,1212,97.0,39,12,64.0,223.0,0
14699,willb101,831,3030,472,807,128,24,36,302,196,65.0,310,441,20.0,17,53,29.0,53.0,1
14700,willb102,4,10,1,0,0,0,0,0,0,0.0,1,3,0.0,1,0,0.0,1.0,0
14701,willb104,2488,9350,1410,2711,434,88,426,1475,90,49.0,1045,1046,182.0,43,8,73.0,200.0,1
14702,willb105,102,172,23,33,6,1,4,15,2,2.0,21,53,2.0,0,1,0.0,4.0,1
14703,willb106,410,819,87,202,35,9,9,87,2,6.0,83,119,5.0,1,15,7.0,14.0,1
14704,willc001,267,4,0,1,0,0,0,0,0,0.0,1,0,0.0,0,2,0.0,1.0,1
14705,willc101,268,97,5,13,0,1,0,2,0,0.0,4,33,0.0,1,8,0.0,1.0,1
14706,willc102,219,272,14,39,3,0,0,13,0,0.0,20,73,0.0,0,6,0.0,0.0,1
14707,willc103,1369,4726,776,1456,223,48,211,756,67,77.5,524,447,0.0,50,85,0.0,0.0,1
14708,willc104,199,263,9,26,5,1,2,9,0,0.0,7,143,0.0,0,24,0.0,4.0,1
14709,willd001,8,5,1,1,1,0,0,0,0,0.0,0,1,0.0,1,0,0.0,0.0,0
14710,willd002,83,123,5,15,3,0,1,9,0,0.0,4,65,0.0,0,9,1.0,0.0,1
14711,willd003,229,389,43,95,13,6,9,39,0,1.0,22,69,0.0,2,33,1.0,5.0,1
14712,willd101,20,38,2,3,0,0,0,1,0,0.0,3,6,0.0,0,2,0.0,0.0,1
14713,willd102,517,1785,235,450,61,10,32,163,6,12.0,164,144,2.0,18,21,5.0,33.0,1
14714,willd104,1023,2959,358,768,157,12,70,331,12,21.0,227,392,12.0,12,42,25.0,97.0,1
14715,willd105,120,328,46,85,4,3,0,18,5,10.0,28,19,0.0,1,4,0.0,0.0,1
14716,willd107,475,1574,198,421,74,12,29,201,7,3.0,133,140,0.0,7,31,0.0,0.0,0
14717,willd108,11,4,0,1,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14718,willd109,193,464,48,108,11,4,3,37,2,1.0,46,52,0.0,0,8,0.0,16.0,1
14719,willd110,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14720,willd111,26,6,1,1,0,0,0,1,0,0.0,0,2,0.0,0,0,0.0,0.0,0
14721,wille001,395,1145,146,288,47,2,39,150,2,6.0,101,216,8.0,17,7,10.0,50.0,1
14722,wille101,889,3058,361,756,115,6,138,457,2,5.0,298,574,31.0,32,12,31.0,103.0,1
14723,wille102,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14724,willf001,333,29,1,5,0,0,0,1,0,0.0,3,10,0.0,0,3,0.0,1.0,1
14725,willf002,154,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14726,willg001,1168,3059,474,780,183,18,85,365,106,57.0,180,530,8.0,31,31,22.0,60.0,1
14727,willg002,172,428,62,104,19,2,10,48,0,1.0,74,103,3.0,8,4,4.0,6.0,1
14728,willg003,13,40,3,17,1,0,0,3,1,2.0,2,7,0.0,0,1,0.0,0.0,0
14729,willg101,59,135,15,31,7,0,0,5,0,0.0,10,17,2.0,1,3,0.0,2.0,1
14730,willh101,10,9,0,2,0,0,0,0,0,0.0,1,4,0.0,0,0,0.0,0.0,1
14731,willh102,31,42,7,10,2,1,1,3,0,0.0,4,10,0.0,0,0,0.0,0.0,1
14732,willj001,346,783,82,195,29,1,25,114,1,1.0,83,161,2.0,3,8,8.0,18.0,1
14733,willj002,37,11,2,2,0,0,0,0,0,0.0,1,7,0.0,0,1,0.0,0.0,1
14734,willj003,236,167,4,18,4,0,0,5,0,1.0,2,74,0.0,1,27,0.0,0.0,1
14735,willj004,1147,3912,564,988,216,15,195,632,35,9.0,553,1036,22.0,112,2,36.0,87.0,1
14736,willj005,14,24,2,5,1,0,1,4,1,0.0,6,5,0.0,0,0,0.0,1.0,1
14737,willj006,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0
14738,willj102,242,67,6,10,2,0,1,3,0,0.0,4,24,0.0,0,8,0.0,1.0,1
14739,willj104,27,14,1,0,0,0,0,1,0,0.0,1,6,0.0,0,1,0.0,0.0,1
14740,willj107,14,13,1,3,0,0,0,1,0,0.0,1,6,0.0,0,0,0.0,2.0,1
14741,willj108,24,39,8,11,1,0,0,2,1,0.0,4,14,0.0,0,0,1.0,0.0,1
14742,willk001,451,1154,136,252,42,8,27,119,49,25.0,56,290,0.0,27,8,8.0,17.0,1
14743,willk002,9,20,0,5,0,0,0,0,0,0.0,0,6,0.0,0,0,0.0,0.0,1
14744,willk101,1314,4615,837,1496,275,73,196,895,149,106.5,548,262,0.0,26,153,0.0,0.0,0
14745,willk102,7,10,1,1,0,0,0,1,0,0.0,0,2,0.0,0,0,0.0,0.0,0
14746,willl101,12,5,1,1,1,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
14747,willl102,22,11,0,1,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,0
14748,willl103,29,18,1,2,0,0,0,0,0,0.0,1,3,0.0,0,0,0.0,0.0,0
14749,willl104,80,195,15,39,4,3,0,21,0,0.0,16,44,0.0,0,20,0.0,0.0,0
14750,willm001,10,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14751,willm002,619,16,2,3,0,0,1,4,0,0.0,1,4,0.0,0,0,0.0,1.0,1
14752,willm003,1866,7000,997,1878,338,35,378,1218,53,35.0,469,1363,86.0,55,9,62.0,182.0,1
14753,willm004,365,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14754,willm005,469,108,7,17,2,0,0,7,1,0.0,3,33,0.0,1,24,0.0,1.0,1
14755,willm006,11,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
14756,willm007,76,187,20,54,9,1,3,12,3,2.0,10,46,1.0,0,3,0.0,5.0,1
14757,willm008,120,306,38,68,9,1,13,33,2,3.0,29,95,1.0,3,0,1.0,8.0,1
14758,willm101,144,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14759,willm102,1942,7588,1067,2134,177,71,20,458,586,208.0,552,684,26.0,16,119,29.0,92.0,1
14760,willm105,3,2,0,0,0,0,0,1,0,0.0,1,1,0.0,0,0,0.0,0.0,0
14761,willn001,223,720,98,194,26,7,29,105,4,4.0,52,208,2.0,15,0,4.0,12.0,1
14762,willn101,58,43,3,7,2,0,0,4,0,0.0,5,15,0.0,0,2,0.0,1.0,1
14763,willp102,16,19,0,4,0,0,0,0,0,0.0,1,2,0.0,0,0,0.0,0.0,0
14764,willr001,200,379,52,98,16,2,5,39,11,4.0,28,76,9.0,2,9,2.0,12.0,1
14765,willr002,88,136,22,34,3,3,2,14,5,6.0,15,45,0.0,2,2,1.0,3.0,1
14766,willr003,97,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
14767,willr004,414,844,146,218,35,1,0,58,40,17.0,129,169,2.0,4,29,8.0,9.0,0
14768,willr101,48,36,2,8,1,0,0,0,0,0.0,3,20,0.0,0,2,0.0,0.0,1
14769,willr102,188,25,1,4,1,0,0,3,0,0.0,1,8,0.0,0,0,0.0,1.0,1
14770,wills001,14,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14771,wills002,344,23,1,1,0,0,0,0,0,0.0,3,14,0.0,0,7,0.0,0.0,1
14772,wills102,483,502,28,59,6,1,5,31,0,0.0,27,275,1.0,2,29,0.0,4.0,1
14773,willt001,227,4,0,1,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
14774,willt002,69,85,5,7,0,0,0,1,0,0.0,6,31,0.0,0,10,0.0,1.0,1
14775,willt003,61,4,0,1,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,1
14776,willt102,84,44,4,11,3,0,0,1,0,0.0,3,14,0.0,0,2,0.0,0.0,1
14777,willt103,2292,7706,1798,2654,525,71,521,1839,24,17.0,2021,709,86.0,39,5,20.0,197.0,0
14778,willw001,443,540,52,105,25,1,4,43,1,1.0,17,183,0.0,5,45,10.0,3.0,1
14779,willw101,338,1255,133,314,40,5,1,79,14,7.0,88,52,0.0,4,22,0.0,18.0,1
14780,willw103,842,2373,284,640,106,11,33,173,34,19.0,126,211,7.0,18,25,13.0,45.0,1
14781,wilmp001,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14782,wilsa001,290,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
14783,wilsa101,19,22,2,4,0,0,0,1,2,0.0,2,1,0.0,0,0,0.0,0.0,1
