retroID,weight,height,debutYear,finalYear,pos_1B,pos_2B,pos_3B,pos_C,pos_OF,pos_P,pos_SS,bats_L,bats_R,throws_L,throws_R,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
pench001,0.631148,0.65,2007,2019,0,0,0,0,1,0,0,0,1,0,1,1690,6368,6950,887,1786,1166,324,54,242,936,120,55,517,1320,19,25,1,39,148,1
pencr101,0.446721,0.45,1921,1921,0,0,0,0,0,1,0,0,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pendj101,0.446721,0.45,1953,1962,0,0,0,0,1,0,0,0,1,0,1,444,941,1007,120,240,183,30,8,19,97,11,6,43,151,5,6,10,7,20,1
pendl001,0.610656,0.6,2011,2011,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pendt001,0.418033,0.3,1984,1998,0,0,1,0,0,0,0,0,0,0,1,1893,7032,7637,851,1897,1362,356,39,140,946,127,59,486,979,77,15,37,67,178,1
pennb001,0.528689,0.7,1993,1998,0,0,0,0,0,1,0,1,0,1,0,79,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
pennb002,0.795082,0.65,2000,2014,0,0,0,0,0,1,0,0,1,0,1,351,529,578,27,83,61,17,2,3,34,0,0,3,173,0,3,43,0,4,1
pennc001,0.508197,0.35,2008,2018,0,0,0,0,0,0,1,0,0,0,1,971,2799,3142,324,678,501,120,21,36,242,84,28,266,619,8,15,42,20,40,1
pennh001,0.508197,0.6,2005,2010,0,0,0,0,0,1,0,0,1,0,1,33,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1
pennh101,0.344262,0.45,1912,1934,0,0,0,0,0,1,0,0,0,1,0,510,1078,1275,96,206,170,30,2,4,89,1,0,83,146,0,6,108,0,0,0
pennk102,0.385246,0.4,1916,1929,0,0,0,0,0,1,0,1,0,0,1,5,4,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
penns001,0.356557,0.35,1995,1996,0,1,0,0,0,0,0,0,0,0,1,9,23,24,0,4,4,0,0,0,1,0,0,1,5,0,0,0,0,2,0
pennw001,0.487705,0.55,1992,1994,0,0,0,0,1,0,0,0,1,0,1,40,46,47,6,9,8,1,0,0,2,0,1,0,6,0,0,1,0,2,1
pensp101,0.446721,0.5,1954,1954,0,0,0,0,0,1,0,0,1,0,1,5,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
pentg101,0.508197,0.5,1975,1978,0,0,0,0,0,1,0,0,1,0,1,104,19,20,1,1,1,0,0,0,0,0,0,1,7,0,0,0,0,0,1
pepij101,0.446721,0.55,1962,1973,1,0,0,0,0,0,0,1,0,1,0,1397,5097,5476,606,1315,903,158,35,219,721,41,32,302,526,73,28,14,35,124,1
peplh101,0.32377,0.3,1929,1929,0,0,1,0,0,0,0,1,0,0,1,6,10,12,1,2,2,0,0,0,1,0,0,1,3,0,0,1,0,0,1
peppd101,0.569672,0.65,1966,1966,1,0,0,0,0,0,0,1,0,1,0,4,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
peppl101,0.467213,0.4,1954,1957,0,0,0,0,0,1,0,0,1,0,1,46,25,26,2,4,3,1,0,0,1,0,0,1,7,0,0,0,0,0,1
peppr101,0.487705,0.55,1932,1936,0,0,0,0,1,0,0,0,1,0,1,339,1015,1082,109,285,215,46,10,14,170,2,8.5,59,136,0,1,7,0,1,1
perad001,0.54918,0.5,2014,2019,0,0,0,0,1,0,0,1,0,1,0,670,2429,2662,329,704,452,132,35,85,330,29,11,194,514,11,23,1,15,49,1
peraf001,0.405738,0.4,2018,2019,0,0,0,0,0,1,0,0,1,0,1,56,41,43,1,3,3,0,0,0,2,0,0,0,19,0,0,2,0,0,1
peraj001,0.610656,0.55,2003,2017,0,0,0,0,0,0,1,0,1,0,1,1798,6599,7319,841,1761,1159,376,24,202,873,17,27,606,1450,24,38,13,63,200,1
peraj002,0.54918,0.35,2005,2016,0,0,0,0,0,1,0,0,1,0,1,621,7,7,1,1,0,1,0,0,2,0,0,0,4,0,0,0,0,0,1
peraj003,0.491803,0.45,2015,2019,0,0,0,0,1,0,0,0,1,0,1,520,1758,1885,200,480,372,67,13,28,154,77,30,75,238,6,29,12,11,31,1
peral101,0.446721,0.4,1969,1969,0,0,0,0,0,1,0,0,1,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
perao001,0.393443,0.65,1988,1988,0,0,0,0,0,1,0,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peraw001,0.733607,0.5,2012,2019,0,0,0,0,0,1,0,0,1,0,1,211,200,232,8,20,15,4,0,1,11,0,0,7,83,0,0,23,2,4,1
peraw002,0.590164,0.45,2016,2019,0,0,0,0,0,1,0,1,0,1,0,185,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
percj001,0.344262,0.35,1980,1986,0,1,0,0,0,0,0,1,0,0,1,433,1441,1629,191,389,324,47,16,2,76,78,13,149,123,3,8,23,8,18,1
perct001,0.508197,0.6,1995,2009,0,0,0,0,0,1,0,0,1,0,1,703,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
perdl001,0.42623,0.45,2009,2012,0,0,0,0,0,1,0,0,1,0,1,51,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
perdl002,0.446721,0.55,2016,2019,0,0,0,0,0,1,0,0,1,0,1,124,99,112,4,13,7,2,4,0,6,0,0,2,40,0,1,9,1,1,1
perea001,0.385246,0.4,2003,2006,0,1,0,0,0,0,0,0,1,0,1,216,495,557,62,121,86,25,4,6,43,16,6,49,144,1,7,4,2,5,1
perea002,0.590164,0.35,2013,2014,0,0,0,1,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
pereb001,0.42623,0.55,2006,2006,0,0,0,0,0,1,0,0,1,0,1,9,6,7,0,3,3,0,0,0,0,0,0,1,2,0,0,0,0,0,1
perec001,0.487705,0.6,1995,2000,0,0,0,0,0,1,0,1,0,1,0,144,250,295,11,38,24,8,2,4,15,0,0,12,107,0,0,33,0,1,1
perec002,0.610656,0.65,2008,2014,0,0,0,0,0,1,0,0,1,0,1,393,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
perec003,0.54918,0.45,2015,2018,0,0,0,1,0,0,0,0,1,0,1,212,618,670,47,133,91,31,0,11,58,4,0,34,125,0,2,12,4,17,1
perec004,0.385246,0.4,2018,2019,0,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pered001,0.459016,0.35,1996,1996,0,0,0,0,1,0,0,0,1,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peree001,0.569672,0.65,1993,2006,1,0,0,0,0,0,0,0,1,0,1,754,1800,2039,238,445,275,88,3,79,294,19,13,194,393,8,24,6,15,53,1
peree002,0.405738,0.5,1995,2005,0,0,0,1,0,0,0,0,1,0,1,564,1525,1651,137,386,259,85,2,40,172,1,4,84,234,8,15,17,10,54,1
peree003,0.467213,0.45,2012,2015,0,0,0,0,1,0,0,0,1,0,1,73,142,156,16,36,32,4,0,0,5,8,1,7,29,1,4,3,0,3,1
peref001,0.487705,0.5,2008,2009,0,0,0,0,1,0,0,0,0,0,1,41,94,107,22,22,17,2,0,3,10,5,2,8,27,1,1,4,0,3,0
pereg101,0.508197,0.55,1958,1958,0,0,0,0,0,1,0,0,1,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
pereh001,0.569672,0.5,2012,2019,0,1,0,0,0,0,0,0,1,0,1,638,1720,1819,191,434,304,74,11,45,180,69,16,74,385,3,1,12,12,37,1
perej001,0.467213,0.45,2006,2013,0,0,0,0,0,1,0,0,1,1,0,61,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
perej002,0.446721,0.4,2013,2015,0,0,0,0,1,0,0,0,1,0,1,117,228,246,26,51,34,15,0,2,13,3,1,12,52,0,2,3,1,7,1
perel001,0.569672,0.45,2011,2013,0,0,0,0,0,1,0,1,0,1,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perem001,0.42623,0.65,1987,1995,0,0,0,0,0,1,0,0,1,0,1,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perem002,0.446721,0.45,1990,1997,0,0,0,0,0,1,0,0,1,0,1,313,11,17,1,0,0,0,0,0,0,0,0,3,7,0,0,3,0,1,1
perem003,0.651639,0.6,2005,2005,0,0,0,1,0,0,0,0,1,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
perem004,0.508197,0.45,2012,2019,0,0,0,0,0,1,0,1,0,1,0,173,23,25,1,1,1,0,0,0,0,0,0,0,19,0,0,2,0,0,0
perem005,0.487705,0.35,2018,2019,0,0,0,1,0,0,0,1,0,0,1,46,120,135,15,31,20,10,0,1,13,0,0,11,38,0,1,1,2,0,0
perem101,0.344262,0.4,1969,1978,0,0,0,0,0,0,1,0,1,0,1,931,3131,3462,313,771,619,108,22,22,241,11,17,245,369,10,10,56,20,100,1
peren001,0.405738,0.45,1996,2007,0,0,0,0,0,0,1,0,0,0,1,1403,5127,5510,640,1370,1007,238,61,64,489,57,45,231,503,24,7,99,46,93,1
pereo001,0.610656,0.45,1998,2008,0,0,0,0,0,1,0,1,0,1,0,254,340,391,25,45,34,10,0,1,12,0,0,6,85,0,1,44,0,5,1
pereo002,0.610656,0.6,2002,2019,0,0,0,0,0,1,0,1,0,1,0,672,344,399,14,56,54,2,0,0,15,3,1,14,116,0,0,39,2,2,1
perep001,0.352459,0.55,1980,1991,0,0,0,0,0,1,0,0,1,0,1,228,342,405,26,41,33,6,2,0,15,1,1,20,139,0,2,40,1,2,1
perer001,0.528689,0.6,1994,2001,0,0,0,0,1,0,0,0,1,0,1,221,497,516,49,126,98,19,1,8,44,3,1,11,74,0,2,4,2,15,1
perer002,0.487705,0.6,2006,2012,0,0,0,0,0,1,0,1,0,1,0,338,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
perer003,0.590164,0.4,2014,2019,0,0,0,1,0,0,0,0,1,0,1,414,1207,1412,138,261,162,50,4,45,162,1,1,153,402,2,7,33,12,37,0
peres001,0.446721,0.55,2000,2001,0,0,0,0,0,0,1,0,0,0,1,67,133,160,21,25,22,3,0,0,6,9,1,23,38,2,1,1,2,1,1
peres002,0.672131,0.65,2011,2018,0,0,0,1,0,0,0,0,1,0,1,942,3537,3736,381,942,614,177,10,141,503,4,1,131,599,17,38,0,30,131,0
peret001,0.405738,0.55,1964,1986,1,0,0,0,0,0,0,0,1,0,1,2777,9778,10861,1272,2732,1769,505,79,379,1652,49,33,925,1867,150,43,9,106,268,1
peret002,0.364754,0.4,1988,1992,0,1,0,0,0,0,0,0,1,0,1,69,101,114,10,23,15,7,1,0,5,0,1,10,26,0,0,2,1,0,1
peret003,0.446721,0.4,1995,2008,0,0,0,0,0,0,1,0,0,0,1,789,1896,2074,205,455,322,96,13,24,180,6,7,131,341,24,8,28,11,47,1
peret004,0.42623,0.3,2000,2007,0,0,0,0,1,0,0,1,0,1,0,603,1671,1825,187,449,322,91,10,26,185,23,23,92,159,5,10,36,16,33,1
perew001,0.672131,0.45,2015,2016,0,0,0,0,0,1,0,0,1,0,1,34,45,53,2,2,2,0,0,0,0,0,0,2,18,0,0,6,0,1,1
perey001,0.42623,0.45,1991,2002,0,0,0,0,0,1,0,1,0,1,0,337,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
perey002,0.385246,0.4,2016,2016,0,1,0,0,0,0,0,0,0,0,1,12,3,3,5,2,1,1,0,0,0,4,2,0,1,0,0,0,0,0,1
perim001,0.405738,0.45,1997,2005,0,0,0,0,0,1,0,1,0,1,0,177,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
perkb001,0.42623,0.35,1978,1984,1,0,0,0,0,0,0,1,0,1,0,516,1255,1364,127,340,262,62,8,8,157,9,11,80,116,23,4,10,15,26,1
perkc001,0.610656,0.7,2017,2017,1,0,0,0,0,0,0,0,1,0,1,42,88,97,9,16,10,5,0,1,8,0,0,5,23,0,2,0,2,1,1
perkc101,0.336066,0.35,1915,1934,0,0,0,1,0,0,0,0,1,0,1,1090,3348,3740,317,885,652,170,34,29,393,17,35,288,202,0,15,89,0,0,0
perkc102,0.405738,0.5,1930,1934,0,0,0,0,0,1,0,0,1,1,0,19,15,15,1,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1
perkc103,0.405738,0.45,1967,1967,0,0,0,0,0,1,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
perkd001,0.479508,0.55,1999,1999,0,0,0,0,0,1,0,0,1,0,1,29,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
perkg001,0.528689,0.45,2006,2017,0,0,0,0,0,1,0,1,0,1,0,409,4,7,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0
perkh101,0.491803,0.55,1947,1955,0,0,0,0,0,1,0,1,0,1,0,197,239,254,19,43,34,7,1,1,13,0,0,6,71,0,2,6,1,1,1
perkj101,0.385246,0.4,1950,1950,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
perlj001,0.446721,0.6,1985,1988,0,0,0,0,0,1,0,1,0,0,1,26,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
perls101,0.385246,0.3,1977,1979,0,1,0,0,0,0,0,0,1,0,1,12,26,30,6,7,5,0,2,0,0,0,0,3,3,0,0,1,0,0,1
perml101,0.385246,0.45,1942,1946,0,0,0,0,0,1,0,1,0,1,0,8,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perrb101,0.393443,0.4,1934,1934,0,0,0,0,0,1,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perrb102,0.336066,0.35,1941,1941,0,1,0,0,0,0,0,0,1,0,1,36,83,93,9,15,10,5,0,0,11,1,0,10,9,0,0,0,0,3,0
perrb103,0.42623,0.55,1963,1964,0,0,0,0,1,0,0,0,1,0,1,131,387,418,35,103,79,17,1,6,30,2,2,23,83,2,3,2,3,8,0
perrc001,0.508197,0.55,2000,2002,1,0,0,0,0,0,0,0,1,0,1,18,25,25,1,2,2,0,0,0,3,0,0,0,6,0,0,0,0,2,0
perrg001,0.42623,0.4,1983,1995,1,0,0,0,0,0,0,1,0,0,1,1193,3144,3527,383,832,612,150,11,59,396,142,75,328,374,34,11,7,37,91,1
perrg101,0.528689,0.65,1962,1983,0,0,0,0,0,1,0,0,1,0,1,787,1076,1220,48,141,118,17,0,6,47,0,0,22,369,0,6,113,3,20,1
perrh001,0.54918,0.55,1994,2004,1,0,0,0,0,0,0,0,1,0,1,529,1696,1889,241,461,298,102,6,55,246,12,8,128,291,5,40,9,16,62,0
perrj001,0.508197,0.45,2008,2008,0,0,0,0,1,0,0,1,0,0,1,4,17,17,0,2,1,0,1,0,1,0,0,0,4,0,0,0,0,1,1
perrj101,0.344262,0.3,1921,1921,0,0,0,0,1,0,0,1,0,0,1,4,13,13,3,3,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0
perrj102,0.467213,0.65,1959,1975,0,0,0,0,0,1,0,0,0,0,1,635,889,980,73,177,147,22,3,5,59,0,1,32,179,0,3,51,5,19,0
perrp001,0.467213,0.5,1985,1990,0,0,0,0,0,1,0,1,0,1,0,182,27,27,2,4,3,0,0,1,2,0,0,0,7,0,0,0,0,1,1
perrp101,0.377049,0.55,1912,1921,0,0,0,0,0,1,0,0,1,0,1,28,16,16,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1
perrr001,0.569672,0.7,2009,2012,0,0,0,0,0,1,0,0,1,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
perrr101,0.42623,0.45,1961,1973,0,0,0,0,0,1,0,1,0,1,0,737,167,190,6,16,14,1,1,0,3,0,0,10,92,0,0,13,0,1,1
perrs101,0.487705,0.5,1915,1921,0,0,0,0,0,1,0,1,0,0,1,79,168,186,6,22,18,3,0,1,4,0,0,8,48,0,0,10,0,0,0
persr001,0.42623,0.45,1995,2003,0,0,0,0,0,1,0,0,1,0,1,209,214,251,13,25,16,5,0,4,16,0,0,10,119,0,1,25,1,0,1
pertb101,0.364754,0.3,1918,1923,0,0,0,0,0,1,0,0,1,0,1,74,104,111,8,16,12,3,1,0,2,0,0,2,30,0,0,5,0,0,1
perzs101,0.385246,0.55,1971,1978,0,0,0,0,0,1,0,0,0,0,1,37,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
peskj101,0.377049,0.3,1942,1954,0,0,0,0,0,0,1,1,0,0,1,1270,4745,5516,867,1455,1162,226,50,17,404,53,49,662,218,0,25,83,1,82,0
pestv001,0.54918,0.45,2010,2015,0,0,0,0,0,1,0,0,1,0,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
petar001,0.393443,0.5,1994,2006,1,0,0,0,0,0,0,1,0,1,0,242,366,438,48,83,53,17,1,12,54,1,2,63,103,3,4,3,2,10,1
petea001,0.467213,0.6,1987,1991,0,0,0,0,0,1,0,0,1,0,1,39,13,16,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,1
petea002,0.590164,0.6,2004,2004,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peteb001,0.508197,0.45,2010,2012,0,0,0,0,1,0,0,1,0,0,1,181,469,539,48,103,73,22,6,2,29,15,3,52,113,2,6,8,4,7,1
peteb002,0.631148,0.6,2013,2013,1,0,0,0,0,0,0,0,1,0,1,23,26,28,0,2,2,0,0,0,2,0,0,2,11,0,0,0,0,0,1
peteb102,0.385246,0.3,1955,1957,0,0,0,0,0,0,1,0,1,0,1,13,38,44,8,9,6,3,0,0,2,0,0,5,3,0,1,0,0,1,0
peteb103,0.446721,0.55,1942,1942,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
petec001,0.352459,0.5,1996,2001,0,0,0,0,0,1,0,1,0,1,0,136,101,110,11,22,21,1,0,0,7,2,0,3,32,0,0,6,0,1,1
petec002,0.42623,0.4,1999,1999,0,1,0,0,0,0,0,0,1,0,1,7,13,15,1,2,2,0,0,0,2,0,0,2,3,0,0,0,0,0,1
petec101,0.487705,0.55,1962,1969,0,0,0,0,1,0,0,0,1,0,1,536,1170,1289,106,269,201,44,5,19,122,4,4,101,195,11,6,2,10,31,1
peted001,0.467213,0.4,2017,2019,0,0,0,0,0,1,0,1,0,1,0,30,16,20,2,1,1,0,0,0,0,0,0,1,10,0,0,3,0,0,1
peted002,0.54918,0.55,2018,2019,1,0,0,0,0,0,0,0,1,0,1,19,46,49,3,10,6,4,0,0,6,1,0,2,15,0,1,0,0,1,1
petef101,0.446721,0.45,1966,1976,0,0,0,0,0,1,0,0,0,1,0,355,515,603,31,82,64,15,1,2,31,0,0,24,144,0,2,59,3,3,0
peteg101,0.508197,0.55,1959,1972,0,0,0,0,0,1,0,1,0,1,0,450,807,875,86,179,122,31,7,19,102,0,1,29,172,3,7,25,7,17,0
peteh101,0.528689,0.45,1955,1959,0,0,0,1,0,0,0,0,1,0,1,66,161,185,17,44,32,8,1,3,21,0,1,17,17,3,1,5,1,8,1
petej001,0.487705,0.55,1989,1989,0,0,0,0,0,1,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
petej002,0.569672,0.45,2014,2019,0,1,0,0,0,0,0,1,0,0,1,508,1427,1632,153,325,230,64,11,20,137,39,19,174,337,10,10,13,8,28,1
petej101,0.508197,0.45,1931,1937,0,0,0,0,0,1,0,0,1,0,1,41,29,33,3,5,4,1,0,0,2,0,0,4,12,0,0,0,0,0,1
petej102,0.47541,0.45,1915,1922,0,0,0,1,0,0,0,0,1,0,1,110,298,326,22,80,59,13,1,7,47,1,1,15,31,0,7,6,0,0,1
petek001,0.569672,0.6,1999,2001,0,0,0,0,0,1,0,1,0,0,1,20,27,30,3,4,3,1,0,0,2,0,0,1,10,0,0,2,0,0,1
petek101,0.385246,0.35,1944,1953,0,0,0,0,0,1,0,0,1,1,0,147,110,121,3,10,10,0,0,0,3,0,0,2,31,0,0,9,0,6,1
peter001,0.385246,0.3,1979,1986,0,0,0,0,1,0,0,0,0,0,1,307,919,1058,135,255,209,34,10,2,80,20,24,107,107,5,9,15,8,29,0
peter101,0.385246,0.4,1936,1947,0,0,0,0,0,0,1,0,1,0,1,471,1222,1347,123,289,212,53,16,8,117,9,9,98,199,0,3,24,0,18,0
peter103,0.54918,0.7,1970,1970,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
petes001,0.385246,0.35,1987,1988,0,0,0,0,0,1,0,1,0,1,0,56,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
petes002,0.491803,0.5,2013,2017,1,0,0,0,0,0,0,1,0,1,0,125,287,320,32,73,54,12,3,4,28,2,1,26,79,1,2,3,2,5,1
petes101,0.508197,0.6,1943,1943,0,0,0,0,0,1,0,0,1,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
petet001,0.569672,0.5,2018,2019,0,0,0,0,0,1,0,0,1,0,1,28,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
petig001,0.508197,0.35,2008,2018,0,1,0,0,0,0,0,0,1,0,1,197,458,493,55,114,80,29,1,4,35,4,3,27,121,2,3,3,2,10,0
petiy001,0.733607,0.5,2006,2019,0,0,0,0,0,1,0,0,1,0,1,411,119,129,6,6,6,0,0,0,3,0,0,3,49,0,0,7,0,3,1
petkm001,0.446721,0.45,1991,2001,0,0,0,0,0,1,0,0,1,0,1,390,87,102,10,14,13,1,0,0,3,0,0,7,18,0,1,6,1,1,1
petot101,0.438525,0.4,1934,1935,0,0,0,0,1,0,0,0,1,0,1,10,12,12,0,2,2,0,0,0,1,1,0.5,0,6,0,0,0,0,0,1
petrb001,0.487705,0.45,1999,2003,0,0,0,1,0,0,0,0,1,0,1,240,669,764,114,172,103,37,5,27,94,5,6,78,177,5,6,3,8,11,1
petrb002,0.672131,0.75,2007,2007,0,0,0,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
petrd001,0.446721,0.65,1979,1991,0,0,0,0,0,1,0,0,1,0,1,370,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
petrg001,0.446721,0.55,1982,1993,0,0,0,1,0,0,0,1,0,0,1,809,1874,2131,184,501,385,83,9,24,192,8,6,216,263,17,10,16,15,62,0
petrj001,0.590164,0.7,2013,2019,0,0,0,0,0,1,0,0,1,0,1,228,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
petrr101,0.405738,0.45,1963,1976,0,0,1,0,0,0,0,0,1,0,1,1553,5390,6170,653,1352,883,237,22,210,773,10,22,661,926,61,26,36,57,127,0
petta001,0.651639,0.7,1995,2013,0,0,0,0,0,1,0,1,0,1,0,533,196,237,6,27,20,6,0,1,13,0,0,6,66,0,0,34,1,1,1
petta002,0.467213,0.6,2001,2008,0,0,0,0,0,1,0,0,1,1,0,19,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
pettc001,0.508197,0.45,2009,2011,0,0,0,0,1,0,0,0,1,0,1,11,7,7,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
pettg001,0.364754,0.5,1982,1992,0,0,0,0,1,0,0,0,0,0,1,1183,3629,4237,568,855,676,109,49,21,259,354,104,521,958,3,9,65,13,55,1
pettj001,0.631148,0.7,2013,2014,0,0,0,0,0,1,0,1,0,0,1,20,31,34,4,3,2,1,0,0,0,0,0,3,15,0,0,0,0,0,1
pettj101,0.364754,0.3,1980,1983,0,0,1,0,0,0,0,0,1,0,1,188,344,392,38,70,62,5,2,1,20,10,4,33,53,2,0,14,1,7,1
pettj102,0.434426,0.65,1983,1983,0,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pettj103,0.487705,0.45,1921,1930,0,0,0,0,0,1,0,0,1,1,0,207,413,434,23,53,42,10,1,0,24,1,0.5,7,126,0,0,14,0,0,1
pettl101,0.364754,0.35,1935,1937,0,0,0,0,0,1,0,1,0,1,0,44,25,36,5,2,2,0,0,0,2,0,0,10,8,0,0,1,0,0,1
pettp101,0.487705,0.55,1951,1953,0,0,0,0,0,1,0,1,0,1,0,13,9,12,0,2,2,0,0,0,0,0,0,2,2,0,0,1,0,0,1
pevem001,0.446721,0.5,1989,1989,0,0,0,1,0,0,0,1,0,0,1,13,41,42,2,9,7,1,1,0,3,0,0,0,8,0,0,1,0,1,1
pezzp101,0.42623,0.4,1935,1936,0,0,0,0,0,1,0,1,0,1,0,42,24,26,1,6,6,0,0,0,2,0,0,2,6,0,0,0,0,0,1
pfefj101,0.54918,0.6,1911,1924,0,0,0,0,0,1,0,0,1,0,1,186,415,449,21,82,71,9,2,0,30,1,0.5,15,81,0,1,18,0,0,1
pfeib101,0.42623,0.5,1969,1971,0,1,0,0,0,0,0,0,1,0,1,106,281,300,25,68,54,12,0,2,19,1,2,13,36,1,1,5,0,8,1
pfisd101,0.454918,0.45,1961,1964,0,0,0,0,0,1,0,0,1,0,1,78,74,77,8,12,12,0,0,0,0,0,0,1,13,0,0,2,0,1,0
pfisg101,0.508197,0.45,1941,1941,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pfunl101,0.446721,0.5,1945,1945,0,0,0,0,0,1,0,0,1,0,1,15,22,25,2,4,3,1,0,0,4,0,0,2,6,0,0,1,0,0,1
phamt001,0.569672,0.5,2014,2019,0,0,0,0,1,0,0,0,1,0,1,546,1819,2112,328,504,323,87,15,79,239,69,20,258,494,8,24,3,8,62,1
phebb101,0.385246,0.3,1936,1938,0,0,0,0,0,1,0,0,1,0,1,13,10,18,1,0,0,0,0,0,1,0,0,7,5,0,0,1,0,0,0
phegj001,0.610656,0.35,2013,2019,0,0,0,1,0,0,0,0,1,0,1,377,1100,1185,127,250,148,67,1,34,160,2,2,54,232,0,14,4,13,33,0
phelb101,0.610656,0.55,1931,1942,0,0,0,1,0,0,0,1,0,0,1,726,2117,2306,239,657,441,143,19,54,345,9,4.5,160,157,0,13,16,0,64,1
phelc001,0.54918,0.5,2011,2014,0,1,0,0,0,0,0,0,0,0,1,56,116,126,12,18,13,2,1,2,11,1,0,9,29,0,0,1,0,3,0
pheld001,0.508197,0.6,2012,2019,0,0,0,0,0,1,0,0,1,0,1,269,52,61,0,6,6,0,0,0,1,0,0,0,23,0,1,8,0,1,1
phelj001,0.610656,0.6,2000,2008,1,0,0,0,0,0,0,0,1,0,1,465,1394,1552,198,380,236,74,6,64,244,2,2,116,397,6,36,0,6,42,1
phelk001,0.545082,0.5,1980,1990,1,0,0,0,0,0,0,1,0,1,0,761,1854,2287,308,443,249,64,7,123,313,10,7,390,449,28,21,1,21,25,1
