retroID,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
salec001,312,25,26,1,3,2,1,0,0,0,0,0,0,13,0,0,1,0,0,0
salef101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
salkb101,356,850,1048,111,232,160,39,2,31,132,6,3,182,101,0,2,14,0,19,1
salkr001,45,32,37,1,1,1,0,0,0,0,0,0,1,21,0,0,4,0,0,1
salls101,92,134,158,8,29,24,3,2,0,11,1,0.5,9,30,0,1,14,0,0,1
salmb001,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
salmc101,658,1667,1802,202,415,308,70,6,31,149,46,24,89,233,4,11,25,10,25,0
salmt001,1672,5934,7039,986,1674,1012,339,24,299,1016,48,42,970,1360,45,67,0,68,98,0
saloa001,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
saltj001,895,2852,3191,377,662,385,161,6,110,381,5,7,304,984,12,10,4,21,48,1
saltj101,278,764,886,131,199,158,26,5,10,82,9,4,105,80,0,2,15,0,1,1
salvj101,88,77,82,8,20,12,5,0,3,10,0,0,3,9,0,0,2,0,1,1
salvm101,135,232,254,10,30,24,4,1,1,16,0,0,17,88,0,1,4,0,6,1
samaj001,368,350,395,16,44,27,14,0,3,22,0,0,7,154,0,1,33,4,5,1
sambj001,462,52,63,4,7,6,1,0,0,4,0,0,10,19,0,0,1,0,0,1
samce101,4,11,12,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
samfr101,158,334,360,31,73,52,14,2,5,27,2,1,17,46,0,3,4,2,12,1
sammc001,31,68,74,3,12,10,1,0,1,4,0,0,6,15,0,0,0,0,3,1
sampa001,42,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sampb001,826,2516,2798,371,684,502,127,9,46,230,98,31,195,230,8,28,37,22,36,1
sampb002,182,27,32,2,3,3,0,0,0,1,0,0,0,15,0,0,5,0,0,1
sampb003,35,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
sampc001,175,55,69,5,7,7,0,0,0,0,0,0,1,22,0,0,13,0,0,1
sampk001,31,23,24,1,0,0,0,0,0,0,0,0,0,17,0,0,1,0,1,1
samua101,144,368,393,23,79,58,18,0,3,25,0,4,16,82,1,2,6,1,5,1
samuj001,1720,6081,6664,873,1578,1028,287,102,161,703,396,143,440,1442,38,74,27,42,81,1
samuj101,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samur001,20,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
sanaa001,28,41,48,1,2,2,0,0,0,0,0,0,1,21,0,1,5,0,0,1
sanbg101,31,69,74,2,12,11,1,0,0,4,0,0,3,8,0,0,2,0,0,1
sanca001,109,214,215,28,49,31,7,3,8,21,4,5,1,66,0,0,0,0,7,1
sanca002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanca003,427,1527,1651,193,452,369,56,21,6,111,122,58,76,233,1,6,32,10,17,1
sanca004,340,346,400,8,29,27,1,1,0,8,0,0,17,169,0,0,37,0,6,1
sanca005,185,570,630,67,145,121,19,4,1,54,3,1,38,93,1,3,16,3,11,1
sanca006,150,12,13,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
sanca007,90,160,166,17,42,32,9,1,0,15,0,2,3,43,0,1,2,0,2,1
sanca008,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sancb001,195,11,12,1,1,1,0,0,0,1,0,0,0,3,0,0,1,0,1,1
sancc001,646,2223,2438,245,543,378,110,24,31,214,30,23,155,514,3,23,24,13,37,0
sancc101,105,314,336,30,76,61,11,3,1,30,1,1,14,42,1,4,2,2,9,0
sancd001,289,9,12,2,1,0,1,0,0,2,0,0,0,2,0,1,2,0,1,1
sance001,47,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
sancf001,904,3402,3686,434,1012,732,215,17,48,371,13,9,180,420,18,32,35,37,67,1
sancf002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sancg001,700,1998,2270,236,508,317,126,4,61,266,12,1,225,368,9,18,5,24,55,1
sancg002,372,1393,1576,226,343,176,61,1,105,262,4,2,150,397,6,24,0,9,27,0
sanch001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanch002,347,783,834,60,186,127,38,0,21,120,0,1,34,207,2,7,1,9,17,1
sanci001,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sancj001,179,142,157,10,25,24,0,1,0,6,0,0,3,41,0,0,12,0,1,1
sancj002,196,200,232,10,23,16,6,1,0,9,0,0,8,103,0,2,22,0,1,1
sancl001,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanco001,73,110,119,11,24,19,3,2,0,12,1,0,7,19,1,0,1,1,3,1
sancr001,1490,4850,5246,549,1317,1077,193,32,15,389,55,32,229,508,29,40,93,34,136,1
sancr002,28,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
sancr101,49,14,15,1,3,2,1,0,0,0,0,0,0,3,0,0,1,0,0,1
sanct001,52,144,156,14,37,28,5,0,4,18,0,0,7,46,0,3,0,2,2,1
sanda001,13,25,27,3,6,3,3,0,0,4,0,0,2,5,0,0,0,0,1,0
sandc101,93,145,183,15,31,18,6,1,6,23,0,0,36,35,4,1,0,1,4,1
sandd001,641,2123,2325,308,558,404,72,43,39,168,186,63,159,352,7,21,12,10,23,1
sandd002,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandd003,31,40,45,2,8,7,1,0,0,4,0,0,4,4,0,0,0,1,2,1
sandd101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandf001,11,17,18,1,3,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0
sandh101,848,3033,3529,457,781,586,145,32,18,251,21,12,382,340,0,15,99,0,0,1
sandj001,196,630,706,83,139,74,38,2,25,92,4,2,65,236,4,4,5,2,12,0
sandj002,156,420,464,36,100,67,22,1,10,57,3,3,38,126,0,2,2,2,10,1
sandj101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandk101,409,52,67,6,6,6,0,0,0,2,0,0,5,13,0,2,8,0,0,1
sandm101,195,446,497,34,107,84,19,2,2,31,2,1,38,45,0,3,10,0,7,1
sandp001,1277,4452,4872,532,1248,818,261,21,148,622,12,13,338,713,55,28,4,50,144,1
sandp002,10,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
sandr001,2164,8385,9282,1318,2386,1625,403,76,282,1061,344,107,761,1260,59,34,31,71,139,1
sandr002,1777,6241,7043,1037,1666,960,341,60,305,983,304,115,674,1614,49,71,14,43,121,1
sandr101,8,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
sandr102,630,2182,2557,321,597,422,114,19,42,329,8,4,328,216,0,7,40,0,39,1
sandr103,26,99,105,12,27,17,7,0,3,10,1,0,5,20,2,0,1,0,2,0
sands001,473,474,571,20,46,31,13,0,2,26,0,0,26,224,0,4,66,1,3,1
sands002,236,129,154,4,25,19,6,0,0,8,1,0,5,42,0,0,20,0,0,1
sandt101,42,67,75,6,14,13,1,0,0,3,0,0,7,9,0,0,1,0,1,0
sanfc001,19,36,37,4,6,4,1,1,0,5,0,0,1,7,0,0,0,0,1,1
sanff101,165,229,255,22,39,29,9,0,1,10,0,1,12,67,0,0,14,0,1,0
sanfj101,393,665,758,51,105,81,19,2,3,37,0,1,45,240,0,2,41,5,13,1
sanfj102,47,153,162,13,32,24,4,4,0,11,0,0,9,24,0,0,0,0,0,0
sanfm001,27,16,20,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,0,1
sangm101,1448,5062,5380,566,1500,1173,205,57,65,585,35,38,223,331,96,23,28,44,144,1
sania001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanie101,20,17,20,5,5,1,1,0,3,8,1,0,2,5,0,0,1,0,0,1
sankb101,72,169,192,21,36,29,2,5,0,14,0,0,16,14,0,0,7,0,0,1
sanom001,486,1786,2051,286,437,226,87,6,118,315,2,2,247,744,7,9,0,9,36,0
santa001,6,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
santa002,41,92,99,11,19,11,4,1,3,7,1,1,5,25,0,0,1,1,2,0
santa003,139,511,544,55,127,76,28,2,21,67,2,2,25,115,0,3,1,4,2,0
santa101,127,137,149,4,15,14,0,0,1,5,0,0,6,61,0,0,6,0,3,1
santb001,1978,6951,7515,755,1830,1249,323,41,217,920,91,69,430,1270,52,38,26,70,204,1
santc001,3,7,8,2,3,2,0,0,1,2,0,0,1,2,0,0,0,0,0,1
santc002,1435,5127,6147,765,1284,742,294,16,232,766,46,18,944,1013,56,28,0,48,133,1
santd001,494,1569,1675,233,414,268,83,22,41,181,69,24,73,424,4,15,11,7,22,1
santd002,492,1610,1833,227,417,256,84,2,75,232,30,12,196,587,4,16,0,11,35,1
santd003,5,4,4,0,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1
sante001,387,103,115,11,13,10,3,0,0,8,0,0,2,49,0,0,10,0,2,1
sante002,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
santf001,665,1691,2073,258,415,293,87,14,21,162,37,18,240,319,6,83,45,14,19,1
santf002,8,15,15,2,3,0,2,0,1,1,0,0,0,3,0,0,0,0,0,1
santh001,257,20,23,0,3,3,0,0,0,0,0,0,0,8,0,0,3,0,2,1
santj001,209,16,17,0,2,2,0,0,0,1,0,0,0,8,0,0,1,0,0,1
santj002,229,5,7,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1
santj003,360,248,279,11,40,26,12,1,1,9,0,0,9,78,0,0,22,0,1,1
santj101,172,162,181,16,28,21,6,0,1,7,0,0,8,46,0,0,10,1,2,0
santj102,27,9,14,4,4,4,0,0,0,0,0,0,2,1,0,0,3,0,0,0
santl001,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santm001,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santn001,297,884,972,77,206,138,42,4,22,116,4,7,59,165,7,6,6,17,25,1
santo001,122,322,349,29,80,58,14,1,7,41,0,0,15,51,1,2,3,7,11,1
santp001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santr001,668,2021,2183,188,497,405,74,5,13,156,3,7,138,234,34,5,11,8,61,1
santr002,920,2436,2794,295,592,459,85,18,30,214,30,15,203,420,2,55,84,16,38,1
santr101,7,6,7,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1
santr102,2243,8143,9396,1138,2254,1480,365,67,342,1331,35,41,1108,1343,94,38,13,94,256,1
sants001,194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
santv001,186,124,143,5,12,10,2,0,0,2,0,0,2,48,0,0,17,0,1,1
sappd001,95,251,274,28,63,44,17,0,2,17,4,2,17,40,1,1,5,0,3,1
sardb001,10,9,12,6,3,3,0,0,0,2,0,0,2,1,0,0,0,1,2,0
sardd001,59,151,171,16,25,17,4,1,3,15,0,0,15,55,1,1,2,2,3,1
sardl001,182,459,500,50,103,84,12,2,5,32,10,3,29,110,4,3,8,1,13,1
sarfd001,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sargj101,66,178,211,21,45,30,8,5,2,22,2,3,24,26,0,0,9,0,0,0
sarmm101,229,87,104,2,9,9,0,0,0,4,0,0,4,27,0,1,12,0,0,1
sarnb101,390,1182,1303,107,311,228,50,11,22,151,6,5,89,135,4,3,15,14,35,1
sasak001,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sassm001,534,1189,1267,103,317,225,69,7,16,156,1,3,55,104,25,3,2,18,32,1
sassr001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satij001,116,251,292,28,61,40,18,0,3,22,1,1,37,82,2,3,0,1,7,1
satrt101,674,1623,1865,130,365,286,53,5,21,157,7,8,214,225,27,6,14,8,49,0
satul001,25,10,11,1,1,0,1,0,0,1,1,0,1,4,0,0,0,0,0,1
saucf101,18,14,18,4,1,0,1,0,0,1,0,0,3,4,0,1,0,0,1,0
sauck101,139,18,18,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,1
sauee101,189,457,500,45,117,85,25,2,5,57,3,1.5,33,77,0,2,8,0,10,1
saueh101,1399,4796,5414,709,1278,771,200,19,288,876,11,6.5,561,714,7,34,9,14,107,1
saues001,472,7,8,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1
saund001,28,67,73,8,14,12,2,0,0,0,0,0,3,4,0,0,3,0,2,1
saund101,8,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
saunj001,236,128,150,3,17,16,1,0,0,6,1,0,6,34,0,0,15,1,1,1
saunm001,775,2455,2747,324,570,347,123,19,81,263,55,23,255,711,10,8,13,16,34,1
saunr101,5,15,18,2,2,1,1,0,0,2,0,0,3,2,0,0,0,0,0,0
saunt001,62,39,42,2,5,4,0,0,1,1,0,0,2,19,0,0,1,0,0,1
saupw001,82,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sauvr001,34,3,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
savab101,129,104,127,6,9,9,0,0,0,0,0,0,18,51,0,0,5,0,0,0
savad101,105,297,323,36,76,59,8,5,4,27,2,1,23,55,0,1,2,0,10,0
savaj001,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
savat101,642,1375,1613,202,321,225,51,11,34,163,49,24,200,272,9,11,18,9,40,1
saveb101,379,861,955,114,206,167,27,6,6,47,23,9,73,149,2,2,15,4,20,0
savej001,44,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
savid101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
savrm101,16,2,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
sawac101,633,1449,1661,133,351,242,46,5,58,213,2,0,191,251,38,6,2,13,31,1
sawyr101,74,44,58,4,8,8,0,0,0,4,0,0,7,10,0,0,7,0,0,1
sax-d001,37,60,67,3,16,11,4,0,1,8,0,1,3,5,0,0,3,1,0,1
sax-o101,16,17,22,4,3,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0
sax-s001,1769,6940,7632,913,1949,1570,278,47,54,550,444,178,556,584,47,24,75,37,146,1
saylb101,30,22,22,2,6,5,1,0,0,0,0,0,0,9,0,0,0,0,0,1
sborj001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sborj002,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
scahr001,124,5,7,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1
scalb001,61,137,158,19,34,21,8,2,3,17,1,0,18,37,1,2,0,1,5,1
scalj101,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
scalj102,80,193,222,26,43,31,9,2,1,19,3,3,27,32,0,1,1,0,2,0
scals101,11,18,21,3,6,6,0,0,0,0,1,0.5,3,2,0,0,0,0,2,1
scanb001,290,30,35,1,2,2,0,0,0,3,0,0,1,12,0,0,3,1,3,1
scanp101,8,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
scanp102,120,219,251,17,41,29,7,1,4,28,0,1,31,51,6,0,1,0,8,1
scarl101,265,898,948,109,255,199,34,16,6,109,13,6.5,37,70,0,4,9,0,21,1
scarm101,159,17,18,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1
scarr101,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarr102,318,456,505,32,85,73,10,1,1,35,0,0,18,81,0,0,31,0,13,0
scarr103,285,1037,1121,119,296,224,44,25,3,120,17,18,49,91,0,4,31,0,0,1
scars001,350,830,934,103,198,130,44,4,20,86,7,8,70,266,1,8,20,6,9,1
schaa101,53,51,66,9,10,8,2,0,0,4,0,0,9,7,0,2,4,0,0,0
schaa102,58,45,53,4,9,9,0,0,0,2,0,0,4,17,0,0,4,0,1,0
schaa103,205,776,859,92,189,152,32,5,0,70,11,17,66,31,0,4,13,0,0,0
schab101,3,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schac101,155,194,220,10,26,23,1,1,1,7,0,0,13,79,0,0,13,0,2,1
schad001,511,242,271,22,58,43,8,2,5,29,1,0,18,68,0,0,10,1,5,1
schag001,52,131,151,9,33,23,7,1,2,15,0,0,18,31,1,2,0,0,3,1
schag102,388,1317,1417,126,316,255,53,6,2,119,28,14,65,123,0,2,33,0,25,1
schah102,5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
schah103,6,2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
schaj001,225,359,387,37,73,58,12,1,2,20,8,4,10,49,0,2,15,1,10,0
schaj002,463,1292,1470,171,295,226,48,9,12,85,103,30,145,383,9,5,25,3,11,1
schaj101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schaj102,114,323,336,25,75,50,18,1,6,32,0,1,7,40,1,1,3,2,15,0
schaj104,304,574,631,53,128,86,28,3,11,56,3,4,49,127,8,2,5,1,24,1
schaj105,74,16,17,1,2,2,0,0,0,1,0,0,0,5,0,0,1,0,0,1
schal001,318,625,720,71,134,87,34,8,5,53,10,3,62,136,4,8,22,3,8,1
scham101,41,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
schap101,1128,3555,4149,436,869,654,132,26,57,323,43,38,516,466,21,22,26,30,80,0
schar102,282,1112,1238,100,259,214,38,5,2,109,8,10,79,95,0,2,45,0,30,0
schar103,962,2870,3379,339,749,596,125,21,7,344,61,32.5,372,194,0,25,112,0,0,1
schas101,20,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
schaw101,1224,3555,4318,511,1039,755,192,50,42,497,68,46.5,604,346,0,54,105,0,0,0
schea001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scheb001,229,17,22,0,2,2,0,0,0,0,0,0,2,5,0,0,3,0,0,1
scheb101,517,1357,1474,105,357,275,53,9,20,187,6,3,103,127,0,3,11,0,44,1
scheb102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schec101,327,468,493,51,117,92,14,6,5,59,1,0,21,59,0,1,3,0,16,1
sched101,17,9,9,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
sched102,94,274,298,25,77,53,14,3,7,33,0,3,17,32,0,2,2,3,12,1
schef102,347,82,92,5,11,10,1,0,0,4,0,0,5,23,0,1,4,0,0,1
schef103,2,2,3,0,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0
scheh101,120,345,390,36,73,55,11,1,6,33,4,4,20,66,0,2,23,0,0,0
scheh103,207,538,575,70,133,106,22,3,2,24,6,5,27,25,0,6,4,0,10,1
schej101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schej102,14,48,50,2,10,6,4,0,0,6,0,0,1,5,0,0,1,0,0,0
schej103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schem001,372,405,466,31,78,71,6,0,1,29,3,0,13,133,0,2,46,0,4,1
schem101,32,109,115,10,36,31,3,1,1,10,2,1,6,1,0,0,0,0,6,1
scheo101,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scher001,21,9,10,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1
scher101,462,1218,1392,131,320,246,52,9,13,127,0,6,149,135,11,6,7,12,44,1
sches001,379,1227,1378,171,294,171,58,4,61,167,13,11,114,323,9,30,0,7,20,1
schet001,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schib101,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
schic001,235,108,120,7,12,7,3,0,2,10,0,0,3,45,0,0,7,2,1,1
schic002,571,773,901,39,117,103,13,1,0,29,1,1,25,270,0,0,102,1,8,1
schic101,541,1969,2192,230,470,366,76,5,23,146,11,10,176,236,5,11,30,6,41,0
schin001,799,2090,2275,238,529,337,118,22,52,228,30,22,134,408,16,23,3,25,27,1
schir001,147,446,534,74,87,28,19,5,35,78,1,1,71,178,3,12,0,5,3,1
schir101,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
schlb001,84,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schld001,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schld101,146,520,586,61,141,108,23,6,4,56,4,2,44,67,0,4,18,0,0,1
schlg001,15,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schlj101,7,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
schln101,118,296,317,18,55,42,11,2,0,26,3,2,17,48,0,0,4,0,7,0
schlr101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schlt001,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schma101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schmb001,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schmb101,454,1305,1426,133,317,219,55,4,39,150,0,6,100,199,17,5,7,9,40,1
schmc001,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schmd001,376,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schmd101,15,42,49,6,10,7,1,0,2,3,0,0,7,17,0,0,0,0,1,0
schmf101,85,57,59,3,8,8,0,0,0,3,0,0,1,25,0,0,1,0,0,1
schmg101,76,125,138,17,21,16,4,1,0,6,0,1,12,29,0,0,1,0,1,0
schmh102,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schmj001,324,597,712,29,63,47,9,0,7,21,0,0,22,282,0,2,90,1,5,1
schmj002,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schmj101,368,587,650,32,83,69,9,3,2,32,0,0,20,147,0,0,43,0,14,1
schmk001,8,15,17,1,1,1,0,0,0,2,0,0,2,2,0,0,0,0,0,1
schmm001,2404,8352,10062,1506,2234,1219,408,59,548,1595,174,92,1507,1883,201,79,16,108,156,1
schmr101,280,936,1007,111,249,206,31,9,3,104,10,11,39,67,0,2,30,0,0,1
schms001,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schmw101,194,153,172,10,25,23,2,0,0,7,0,0,4,52,0,4,11,0,1,1
schmw102,525,1721,1875,160,462,397,49,15,1,175,43,18.5,99,62,0,10,45,0,0,1
schnb001,1048,3165,3570,284,781,538,167,9,67,387,4,8,331,526,66,22,26,26,93,1
schnd101,119,29,30,3,5,5,0,0,0,2,0,0,0,12,0,0,1,0,0,1
schnd102,143,413,443,32,82,56,14,4,8,35,4,2,27,73,5,2,0,1,5,1
schnj101,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schnk101,11,4,4,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
schnp101,7,9,9,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
schod001,1368,4299,4928,505,989,764,137,32,56,353,120,41,446,684,11,48,109,26,59,1
schod101,1321,3083,3545,394,699,545,113,20,21,211,12,29,390,526,18,26,29,17,56,1
schog101,165,199,212,27,42,32,7,2,1,14,0,0,10,49,0,0,3,0,4,1
schog102,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schoj001,802,2917,3104,383,751,462,153,3,133,392,8,4,118,713,3,45,7,17,83,1
schoj101,50,69,77,10,9,6,1,1,1,4,1,0,7,22,0,0,1,0,1,0
schom001,260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schop001,292,269,318,15,44,38,4,0,2,20,2,0,10,81,0,0,37,2,5,1
schor101,2216,8479,9222,1223,2449,1860,427,78,84,773,89,55,606,346,15,21,97,19,180,1
schos001,577,8,10,0,2,1,1,0,0,1,0,0,2,2,0,0,0,0,0,1
schra101,35,33,39,3,9,5,3,0,1,6,1,0,4,9,0,0,2,0,0,1
schrb001,376,1262,1356,153,303,192,49,1,61,152,6,5,58,343,3,16,15,5,29,0
schrb102,138,221,252,29,48,42,5,1,0,12,1,0,23,21,3,1,6,1,3,1
schrc001,62,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
schrh101,33,82,87,9,16,11,5,0,0,6,0,0,1,14,0,0,4,0,0,1
schrj001,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schrk001,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schrp102,12,3,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1
schrp103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schrs001,52,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
schrt101,39,50,55,1,8,8,0,0,0,2,0,1,4,14,0,1,0,0,1,1
schua001,73,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
schua101,164,421,454,58,111,81,24,0,6,56,0,1,23,50,1,4,3,3,15,1
schub001,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schub101,227,33,40,1,4,4,0,0,0,1,0,0,1,11,0,0,6,0,1,1
schub102,123,261,287,27,61,46,11,3,1,17,6,3,23,23,0,0,3,0,11,1
schub103,65,52,55,5,8,7,1,0,0,2,0,0,1,17,0,0,2,0,1,1
schub104,169,25,33,2,3,2,0,1,0,0,0,0,3,8,0,0,5,0,0,1
schuc001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schud001,76,7,13,2,0,0,0,0,0,1,0,0,3,6,0,0,3,0,0,1
schud002,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schue001,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schuf101,1179,4259,4807,686,1241,891,249,54,47,593,56,58.5,462,361,0,9,77,0,4,1
schuf102,105,161,185,16,35,26,7,1,1,15,0,1,15,43,0,0,9,0,0,1
schuh101,470,1588,1698,163,383,267,85,7,24,208,15,7.5,82,218,0,6,22,0,42,1
schuh103,450,896,960,100,181,139,23,4,15,102,0,0,32,196,0,4,28,0,18,1
schuh104,120,436,488,44,103,82,18,2,1,21,3,1.5,32,30,0,0,20,0,3,1
schuh105,332,935,1011,139,235,165,43,16,11,116,19,7,57,108,0,2,17,0,0,1
schuj001,40,78,85,5,19,13,5,1,0,7,0,0,6,17,2,0,1,0,2,1
schuj002,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
schuj101,550,1597,1745,200,461,360,71,15,15,215,26,14,97,59,0,1,50,0,0,1
schuj103,240,328,367,18,85,70,13,1,1,46,0,1,37,21,0,0,2,0,8,1
schuj106,192,374,461,59,98,65,15,4,14,64,1,0.5,76,49,0,1,10,0,0,1
schul101,124,435,471,38,108,91,16,1,0,38,0,3,25,35,0,0,11,0,8,0
schum001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
